job_id,company_id,job_function,level,location_city,location_country,mode,salary_min_lpa,salary_max_lpa,posted_date,job_title
2215,130,Quality Assurance,Mid,Jaipur,India,Hybrid,16.8,31.200000000000003,2019-03-01 14:05:34,Quality Assurance Mid
9181,191,Product Management,Senior,Mumbai,India,Remote,25.2,28.0,2019-03-01 14:45:13,Product Management Senior
4608,7,Quality Assurance,Senior,Mumbai,India,Remote,8.3,13.600000000000001,2019-03-01 21:02:33,Quality Assurance Senior
4917,155,Data Engineering,Mid,Lucknow,India,Hybrid,35.0,47.9,2019-03-01 21:38:31,Data Engineering Mid
4462,29,DevOps,Mid,Hyderabad,India,Remote,31.4,54.5,2019-03-02 02:06:33,DevOps Mid
6950,121,MLOps,Junior,Indore,India,Onsite,5.3,18.0,2019-03-02 02:37:40,MLOps Junior
2762,174,Software Engineering,Junior,Lucknow,India,Onsite,22.8,47.8,2019-03-02 10:51:22,Software Engineering Junior
9246,28,Software Engineering,Junior,Lucknow,India,Onsite,4.2,26.7,2019-03-02 15:59:30,Software Engineering Junior
7893,90,Quality Assurance,Junior,Gurugram,Global,Onsite,27.8,38.5,2019-03-02 21:03:33,Quality Assurance Junior
4885,154,Business Analytics,Intern,Chennai,India,Hybrid,20.9,33.9,2019-03-02 23:10:00,Business Analytics Intern
5295,173,MLOps,Junior,Mumbai,India,Hybrid,24.4,37.4,2019-03-03 07:53:40,MLOps Junior
5387,197,Product Management,Mid,Hyderabad,India,Onsite,14.4,34.0,2019-03-03 18:49:12,Product Management Mid
690,152,Cybersecurity,Lead,Pune,India,Onsite,20.1,46.400000000000006,2019-03-04 14:08:32,Cybersecurity Lead
127,153,Product Management,Mid,Mumbai,India,Onsite,24.3,51.400000000000006,2019-03-04 15:47:31,Product Management Mid
7566,122,MLOps,Junior,Gurugram,India,Hybrid,34.3,41.599999999999994,2019-03-04 18:58:15,MLOps Junior
9470,17,Data Engineering,Mid,Chennai,India,Onsite,22.0,48.8,2019-03-05 03:48:56,Data Engineering Mid
6006,172,Quality Assurance,Lead,Kolkata,India,Remote,30.7,39.3,2019-03-05 04:35:14,Quality Assurance Lead
2745,71,Software Engineering,Mid,Noida,Global,Hybrid,15.2,43.0,2019-03-05 05:44:19,Software Engineering Mid
7880,96,MLOps,Mid,Chennai,India,Hybrid,10.7,15.0,2019-03-05 08:51:51,MLOps Mid
5369,15,Product Management,Senior,Kolkata,Global,Onsite,14.8,33.0,2019-03-05 14:11:14,Product Management Senior
7738,80,MLOps,Intern,Mumbai,India,Onsite,4.3,29.8,2019-03-06 00:51:38,MLOps Intern
9599,103,Business Analytics,Senior,Jaipur,India,Onsite,5.3,25.400000000000002,2019-03-06 08:19:34,Business Analytics Senior
6941,120,DevOps,Senior,Noida,India,Onsite,5.8,15.8,2019-03-06 11:29:50,DevOps Senior
466,131,Business Analytics,Lead,Lucknow,India,Hybrid,5.8,32.199999999999996,2019-03-06 12:36:43,Business Analytics Lead
1755,196,Data Engineering,Mid,Chennai,India,Hybrid,15.0,35.2,2019-03-06 13:19:32,Data Engineering Mid
1223,170,MLOps,Intern,Kolkata,India,Hybrid,4.6,6.699999999999999,2019-03-07 01:00:19,MLOps Intern
9883,142,MLOps,Mid,Chennai,India,Onsite,4.0,24.2,2019-03-08 05:09:48,MLOps Mid
9423,19,Business Analytics,Senior,Kochi,Global,Onsite,39.1,66.9,2019-03-08 09:12:44,Business Analytics Senior
1121,169,Data Engineering,Mid,Ahmedabad,India,Hybrid,16.0,39.2,2019-03-08 16:11:48,Data Engineering Mid
6813,153,Business Analytics,Mid,Noida,Global,Onsite,21.4,24.799999999999997,2019-03-08 18:20:20,Business Analytics Mid
9828,13,Business Analytics,Mid,Kochi,India,Onsite,29.9,43.0,2019-03-08 18:30:00,Business Analytics Mid
8993,60,Machine Learning,Mid,Bengaluru,India,Onsite,7.4,18.5,2019-03-08 20:49:25,Machine Learning Mid
9245,32,DevOps,Mid,Hyderabad,India,Onsite,20.1,37.7,2019-03-08 21:33:26,DevOps Mid
4808,147,Data Engineering,Junior,Pune,India,Hybrid,16.9,32.099999999999994,2019-03-08 21:51:01,Data Engineering Junior
1793,136,Data Science,Mid,Noida,Global,Remote,4.4,25.299999999999997,2019-03-08 23:43:27,Data Science Mid
6403,191,Quality Assurance,Mid,Bengaluru,India,Onsite,38.7,66.1,2019-03-09 07:55:04,Quality Assurance Mid
1156,50,Cybersecurity,Junior,Kolkata,India,Onsite,25.0,30.0,2019-03-09 07:56:24,Cybersecurity Junior
2424,132,Cybersecurity,Senior,Pune,India,Onsite,15.3,33.5,2019-03-09 22:18:22,Cybersecurity Senior
3152,193,Data Science,Mid,Bengaluru,India,Onsite,24.5,53.1,2019-03-11 09:11:30,Data Science Mid
1727,99,Machine Learning,Mid,Hyderabad,India,Hybrid,26.0,30.4,2019-03-11 14:28:10,Machine Learning Mid
3544,130,Cybersecurity,Mid,Lucknow,India,Onsite,23.8,30.200000000000003,2019-03-11 20:38:52,Cybersecurity Mid
5855,28,Business Analytics,Lead,Jaipur,India,Hybrid,31.2,60.5,2019-03-12 07:00:56,Business Analytics Lead
9142,124,Data Science,Senior,Jaipur,Global,Remote,29.3,56.1,2019-03-12 08:48:55,Data Science Senior
96,26,Data Science,Mid,Hyderabad,India,Hybrid,33.9,46.2,2019-03-12 10:00:07,Data Science Mid
5639,103,Quality Assurance,Senior,Gurugram,Global,Onsite,29.2,33.8,2019-03-12 10:09:08,Quality Assurance Senior
6282,78,Cybersecurity,Mid,Pune,India,Remote,35.0,56.0,2019-03-13 12:37:29,Cybersecurity Mid
5504,17,Business Analytics,Junior,Indore,India,Onsite,4.8,11.2,2019-03-13 14:43:18,Business Analytics Junior
3510,194,Product Management,Senior,Ahmedabad,India,Hybrid,22.2,34.8,2019-03-13 21:09:54,Product Management Senior
6175,149,MLOps,Senior,Indore,India,Onsite,11.3,37.8,2019-03-13 21:41:06,MLOps Senior
1257,80,Data Engineering,Mid,Mumbai,India,Remote,3.7,25.5,2019-03-14 12:55:23,Data Engineering Mid
2675,134,Cybersecurity,Mid,Kochi,India,Onsite,19.3,28.1,2019-03-14 13:37:27,Cybersecurity Mid
9230,134,Software Engineering,Junior,Jaipur,India,Onsite,20.1,32.7,2019-03-14 16:16:45,Software Engineering Junior
380,6,Business Analytics,Senior,Indore,India,Onsite,37.2,61.6,2019-03-14 18:07:44,Business Analytics Senior
8311,153,Business Analytics,Manager,Hyderabad,India,Onsite,3.2,24.9,2019-03-14 18:25:57,Business Analytics Manager
9479,6,Data Engineering,Manager,Pune,Global,Onsite,24.9,36.2,2019-03-15 13:47:10,Data Engineering Manager
8842,63,Machine Learning,Mid,Lucknow,India,Hybrid,5.9,9.600000000000001,2019-03-15 18:00:54,Machine Learning Mid
4435,62,Data Science,Mid,Pune,India,Hybrid,6.1,33.8,2019-03-15 21:28:47,Data Science Mid
9839,100,Cybersecurity,Lead,Jaipur,India,Onsite,27.0,45.4,2019-03-16 04:22:09,Cybersecurity Lead
8098,111,Product Management,Manager,Kolkata,India,Onsite,30.8,36.3,2019-03-16 07:07:08,Product Management Manager
9169,141,Quality Assurance,Junior,Jaipur,India,Onsite,27.6,30.1,2019-03-16 07:18:25,Quality Assurance Junior
6968,106,DevOps,Mid,Gurugram,India,Remote,31.1,47.1,2019-03-16 07:18:37,DevOps Mid
8437,116,Quality Assurance,Lead,Gurugram,India,Onsite,12.5,40.1,2019-03-16 07:45:31,Quality Assurance Lead
527,38,Cybersecurity,Mid,Mumbai,Global,Onsite,11.2,14.1,2019-03-16 14:25:23,Cybersecurity Mid
1253,56,Software Engineering,Junior,Kolkata,India,Hybrid,8.2,10.399999999999999,2019-03-16 14:48:20,Software Engineering Junior
7497,138,Cybersecurity,Mid,Bengaluru,Global,Hybrid,35.9,39.699999999999996,2019-03-17 00:19:29,Cybersecurity Mid
4733,178,Data Engineering,Senior,Jaipur,India,Onsite,31.6,52.400000000000006,2019-03-17 01:53:42,Data Engineering Senior
6297,11,Data Science,Junior,Kolkata,India,Onsite,16.4,41.9,2019-03-17 12:08:46,Data Science Junior
8297,172,Software Engineering,Mid,Bengaluru,India,Remote,31.9,46.4,2019-03-17 13:26:59,Software Engineering Mid
4433,26,Business Analytics,Senior,Gurugram,India,Hybrid,15.0,28.4,2019-03-17 21:09:27,Business Analytics Senior
6852,47,Cybersecurity,Junior,Indore,Global,Remote,27.4,34.3,2019-03-18 01:08:56,Cybersecurity Junior
8451,73,Data Engineering,Senior,Noida,Global,Remote,6.4,15.700000000000001,2019-03-18 07:10:23,Data Engineering Senior
7076,35,MLOps,Senior,Bengaluru,India,Remote,25.0,50.5,2019-03-18 14:20:08,MLOps Senior
5982,51,MLOps,Mid,Gurugram,India,Hybrid,39.8,59.4,2019-03-19 01:05:03,MLOps Mid
4171,145,Data Engineering,Intern,Kolkata,India,Hybrid,34.0,49.1,2019-03-19 02:44:12,Data Engineering Intern
9663,26,Data Engineering,Lead,Lucknow,India,Onsite,11.5,30.1,2019-03-19 12:36:46,Data Engineering Lead
4998,189,Product Management,Junior,Hyderabad,India,Onsite,11.5,33.5,2019-03-19 12:49:22,Product Management Junior
5303,5,Data Science,Intern,Mumbai,Global,Onsite,39.3,59.199999999999996,2019-03-19 19:38:04,Data Science Intern
4389,141,Product Management,Manager,Indore,India,Hybrid,35.0,37.3,2019-03-19 21:13:50,Product Management Manager
6048,47,Data Science,Mid,Gurugram,India,Onsite,28.0,48.6,2019-03-20 04:04:52,Data Science Mid
4162,106,Business Analytics,Junior,Pune,India,Hybrid,37.6,41.800000000000004,2019-03-20 06:45:47,Business Analytics Junior
4411,194,Business Analytics,Intern,Indore,India,Hybrid,36.6,56.0,2019-03-20 10:47:14,Business Analytics Intern
5466,32,Data Science,Senior,Mumbai,India,Remote,17.7,42.3,2019-03-20 20:50:13,Data Science Senior
5224,149,Product Management,Senior,Hyderabad,Global,Onsite,11.1,25.9,2019-03-20 23:05:55,Product Management Senior
2414,71,Quality Assurance,Manager,Gurugram,India,Onsite,33.8,41.099999999999994,2019-03-20 23:31:29,Quality Assurance Manager
5248,4,Product Management,Lead,Noida,India,Onsite,31.5,43.9,2019-03-21 09:45:34,Product Management Lead
423,193,Machine Learning,Mid,Indore,India,Remote,25.1,30.6,2019-03-22 07:33:21,Machine Learning Mid
1548,18,Product Management,Senior,Gurugram,India,Onsite,30.9,56.7,2019-03-22 11:46:22,Product Management Senior
8673,198,DevOps,Junior,Hyderabad,India,Onsite,31.9,46.8,2019-03-22 13:00:22,DevOps Junior
4143,167,Cybersecurity,Mid,Chennai,India,Onsite,31.9,47.3,2019-03-22 15:29:15,Cybersecurity Mid
6366,162,Machine Learning,Junior,Kochi,India,Hybrid,14.9,17.8,2019-03-22 16:07:52,Machine Learning Junior
162,25,MLOps,Senior,Mumbai,Global,Remote,18.6,42.3,2019-03-23 00:50:03,MLOps Senior
1,21,Software Engineering,Mid,Pune,India,Hybrid,6.5,24.9,2019-03-23 00:59:30,Software Engineering Mid
8613,9,Machine Learning,Senior,Hyderabad,India,Onsite,37.0,61.7,2019-03-23 03:30:18,Machine Learning Senior
1205,160,Data Engineering,Senior,Ahmedabad,India,Hybrid,12.8,30.7,2019-03-23 09:31:55,Data Engineering Senior
5928,107,Data Engineering,Junior,Noida,India,Onsite,9.1,17.799999999999997,2019-03-23 19:05:31,Data Engineering Junior
5710,14,Data Engineering,Manager,Hyderabad,India,Hybrid,19.6,33.1,2019-03-23 23:40:34,Data Engineering Manager
8059,117,Data Science,Mid,Lucknow,India,Onsite,30.0,53.6,2019-03-24 05:13:03,Data Science Mid
7876,105,Cybersecurity,Mid,Bengaluru,India,Onsite,40.0,61.4,2019-03-24 08:56:50,Cybersecurity Mid
9809,103,Data Science,Mid,Jaipur,India,Onsite,29.0,40.7,2019-03-24 10:18:29,Data Science Mid
9034,14,Product Management,Junior,Hyderabad,India,Onsite,15.9,37.1,2019-03-24 22:11:12,Product Management Junior
1464,19,Data Science,Senior,Gurugram,India,Hybrid,12.5,23.8,2019-03-25 01:57:52,Data Science Senior
5253,195,Data Engineering,Mid,Ahmedabad,India,Hybrid,33.3,48.5,2019-03-25 04:52:16,Data Engineering Mid
1825,137,Data Engineering,Lead,Jaipur,India,Onsite,10.9,19.0,2019-03-25 12:28:44,Data Engineering Lead
6907,119,MLOps,Director,Pune,India,Remote,28.7,41.3,2019-03-25 15:26:10,MLOps Director
5620,83,Product Management,Senior,Kolkata,India,Hybrid,8.8,29.8,2019-03-25 22:12:14,Product Management Senior
449,35,Data Science,Mid,Bengaluru,India,Hybrid,28.9,43.8,2019-03-26 22:32:42,Data Science Mid
7626,147,Product Management,Senior,Noida,India,Onsite,6.6,22.700000000000003,2019-03-27 01:50:14,Product Management Senior
7280,135,Quality Assurance,Mid,Noida,India,Remote,14.0,19.1,2019-03-27 05:39:17,Quality Assurance Mid
881,15,MLOps,Mid,Pune,India,Hybrid,11.8,37.900000000000006,2019-03-27 09:56:04,MLOps Mid
1610,19,DevOps,Intern,Noida,India,Hybrid,30.6,34.6,2019-03-27 11:43:41,DevOps Intern
2298,151,Product Management,Senior,Chennai,India,Onsite,21.5,25.1,2019-03-27 12:57:58,Product Management Senior
6746,64,Cybersecurity,Mid,Noida,India,Hybrid,28.2,32.3,2019-03-27 13:49:50,Cybersecurity Mid
8824,22,DevOps,Senior,Noida,India,Remote,22.6,34.8,2019-03-27 17:26:54,DevOps Senior
1457,137,Cybersecurity,Mid,Lucknow,India,Onsite,3.4,20.799999999999997,2019-03-28 00:43:54,Cybersecurity Mid
1015,24,Business Analytics,Mid,Jaipur,India,Onsite,6.5,31.3,2019-03-28 01:00:55,Business Analytics Mid
1839,197,DevOps,Mid,Indore,India,Hybrid,31.0,58.1,2019-03-28 01:09:42,DevOps Mid
9905,112,Business Analytics,Mid,Chennai,India,Onsite,19.4,29.0,2019-03-28 02:20:17,Business Analytics Mid
1633,143,Product Management,Intern,Lucknow,India,Onsite,11.3,27.6,2019-03-28 09:13:35,Product Management Intern
7615,58,Data Science,Intern,Bengaluru,Global,Hybrid,26.7,39.8,2019-03-28 22:43:53,Data Science Intern
3672,152,Machine Learning,Junior,Ahmedabad,India,Hybrid,12.0,27.6,2019-03-29 03:24:18,Machine Learning Junior
7328,138,Data Engineering,Mid,Mumbai,India,Onsite,36.3,59.599999999999994,2019-03-29 08:05:09,Data Engineering Mid
840,168,Data Science,Junior,Jaipur,Global,Hybrid,24.6,38.7,2019-03-29 08:56:02,Data Science Junior
2539,157,Data Science,Mid,Ahmedabad,India,Onsite,9.2,27.599999999999998,2019-03-30 04:27:35,Data Science Mid
6167,143,Cybersecurity,Mid,Jaipur,India,Remote,7.3,15.5,2019-03-30 06:43:17,Cybersecurity Mid
1411,38,Business Analytics,Senior,Kochi,India,Onsite,7.0,34.7,2019-03-30 09:25:44,Business Analytics Senior
9256,2,Cybersecurity,Junior,Lucknow,Global,Remote,38.1,55.3,2019-03-30 12:58:56,Cybersecurity Junior
1675,70,MLOps,Mid,Noida,Global,Onsite,37.4,49.2,2019-03-30 13:32:59,MLOps Mid
8455,5,Cybersecurity,Mid,Indore,India,Onsite,38.5,66.7,2019-03-30 18:45:30,Cybersecurity Mid
4441,61,Software Engineering,Senior,Jaipur,India,Onsite,25.2,51.2,2019-03-30 21:47:03,Software Engineering Senior
6795,60,Software Engineering,Manager,Pune,India,Onsite,21.3,35.9,2019-03-30 22:50:16,Software Engineering Manager
308,42,Machine Learning,Lead,Chennai,India,Onsite,11.2,23.299999999999997,2019-03-31 00:36:31,Machine Learning Lead
9175,70,Data Science,Intern,Bengaluru,Global,Onsite,34.8,42.4,2019-03-31 10:42:00,Data Science Intern
9402,98,Business Analytics,Intern,Jaipur,India,Onsite,38.9,62.3,2019-03-31 22:58:01,Business Analytics Intern
2088,199,Machine Learning,Mid,Kolkata,India,Onsite,37.8,56.8,2019-04-01 11:16:53,Machine Learning Mid
1581,189,Data Science,Senior,Pune,India,Onsite,25.0,47.0,2019-04-01 11:19:18,Data Science Senior
7973,44,MLOps,Mid,Chennai,Global,Onsite,12.1,30.1,2019-04-01 13:00:55,MLOps Mid
488,62,DevOps,Senior,Ahmedabad,Global,Onsite,28.8,34.3,2019-04-01 18:09:11,DevOps Senior
4661,34,Business Analytics,Senior,Ahmedabad,India,Onsite,23.7,43.5,2019-04-01 18:52:16,Business Analytics Senior
9326,74,Quality Assurance,Junior,Jaipur,India,Onsite,26.4,44.4,2019-04-02 05:13:08,Quality Assurance Junior
3560,26,Cybersecurity,Junior,Bengaluru,India,Onsite,27.7,33.9,2019-04-02 08:27:21,Cybersecurity Junior
6334,35,Data Engineering,Mid,Kolkata,India,Onsite,36.1,46.8,2019-04-02 13:23:51,Data Engineering Mid
5879,132,Cybersecurity,Intern,Pune,India,Onsite,13.6,25.7,2019-04-03 08:00:00,Cybersecurity Intern
3732,46,DevOps,Mid,Kochi,India,Onsite,18.4,36.4,2019-04-03 10:00:07,DevOps Mid
7322,19,Product Management,Senior,Gurugram,India,Onsite,16.9,28.4,2019-04-03 12:08:34,Product Management Senior
3036,33,Data Engineering,Junior,Hyderabad,India,Onsite,32.5,41.9,2019-04-03 14:01:18,Data Engineering Junior
15,184,Data Engineering,Mid,Ahmedabad,India,Hybrid,12.0,14.7,2019-04-03 14:16:57,Data Engineering Mid
9092,26,Quality Assurance,Senior,Indore,India,Onsite,30.6,58.400000000000006,2019-04-04 00:24:15,Quality Assurance Senior
9352,9,Machine Learning,Junior,Gurugram,Global,Onsite,31.8,50.6,2019-04-04 00:36:14,Machine Learning Junior
5106,144,MLOps,Mid,Kochi,India,Remote,39.0,43.1,2019-04-04 09:56:56,MLOps Mid
3037,140,Data Engineering,Junior,Pune,India,Hybrid,5.0,32.1,2019-04-04 10:22:43,Data Engineering Junior
3304,195,Software Engineering,Intern,Lucknow,Global,Remote,30.0,37.1,2019-04-04 11:04:50,Software Engineering Intern
3900,187,Data Science,Senior,Bengaluru,India,Onsite,21.8,27.9,2019-04-04 11:22:54,Data Science Senior
6083,181,Cybersecurity,Junior,Lucknow,India,Onsite,20.9,37.9,2019-04-04 13:07:13,Cybersecurity Junior
3768,39,Business Analytics,Junior,Noida,India,Hybrid,4.6,28.799999999999997,2019-04-04 16:20:02,Business Analytics Junior
7882,147,Product Management,Mid,Gurugram,India,Onsite,4.7,22.8,2019-04-04 21:00:50,Product Management Mid
503,139,Cybersecurity,Intern,Hyderabad,India,Onsite,27.1,45.400000000000006,2019-04-04 22:34:27,Cybersecurity Intern
7744,1,DevOps,Senior,Ahmedabad,India,Remote,27.6,57.2,2019-04-04 23:30:24,DevOps Senior
8819,120,Data Engineering,Mid,Jaipur,India,Remote,29.9,35.699999999999996,2019-04-05 00:49:35,Data Engineering Mid
7292,132,Business Analytics,Mid,Bengaluru,India,Onsite,25.0,28.3,2019-04-05 02:30:50,Business Analytics Mid
3906,141,Software Engineering,Mid,Kochi,India,Onsite,11.3,13.700000000000001,2019-04-05 08:46:31,Software Engineering Mid
7477,58,Software Engineering,Senior,Mumbai,India,Remote,11.4,16.0,2019-04-05 12:01:36,Software Engineering Senior
787,47,DevOps,Junior,Bengaluru,India,Onsite,27.1,52.400000000000006,2019-04-05 14:39:02,DevOps Junior
501,95,Machine Learning,Junior,Kochi,India,Onsite,4.6,18.299999999999997,2019-04-05 17:43:30,Machine Learning Junior
9399,199,Data Engineering,Junior,Jaipur,India,Onsite,16.3,24.0,2019-04-06 09:59:37,Data Engineering Junior
2702,38,Cybersecurity,Intern,Lucknow,India,Hybrid,27.5,47.8,2019-04-07 02:44:05,Cybersecurity Intern
3715,182,Product Management,Lead,Noida,India,Hybrid,13.3,24.8,2019-04-07 03:21:47,Product Management Lead
1509,118,MLOps,Junior,Kolkata,India,Remote,12.1,33.4,2019-04-07 09:11:27,MLOps Junior
2039,32,Software Engineering,Mid,Noida,India,Onsite,27.4,45.9,2019-04-07 10:13:26,Software Engineering Mid
8114,75,MLOps,Junior,Kolkata,India,Hybrid,12.3,19.6,2019-04-07 14:12:49,MLOps Junior
2671,179,Product Management,Junior,Chennai,India,Hybrid,11.9,31.1,2019-04-07 20:21:10,Product Management Junior
7662,168,Cybersecurity,Mid,Pune,Global,Onsite,26.2,41.9,2019-04-08 05:23:21,Cybersecurity Mid
103,30,DevOps,Mid,Bengaluru,India,Onsite,18.8,43.2,2019-04-08 13:38:45,DevOps Mid
6568,96,DevOps,Mid,Jaipur,India,Hybrid,4.8,34.199999999999996,2019-04-08 20:54:57,DevOps Mid
4029,81,Machine Learning,Senior,Mumbai,India,Onsite,36.5,47.9,2019-04-08 21:59:17,Machine Learning Senior
347,67,Machine Learning,Manager,Noida,India,Onsite,38.9,47.8,2019-04-09 00:19:56,Machine Learning Manager
975,28,Software Engineering,Mid,Hyderabad,India,Onsite,20.0,45.1,2019-04-09 22:04:40,Software Engineering Mid
7579,21,Quality Assurance,Mid,Noida,India,Onsite,26.3,36.7,2019-04-10 05:57:53,Quality Assurance Mid
3303,39,Cybersecurity,Senior,Gurugram,India,Onsite,18.6,45.1,2019-04-10 16:29:38,Cybersecurity Senior
7065,140,Quality Assurance,Mid,Kolkata,India,Onsite,26.9,56.7,2019-04-10 20:16:33,Quality Assurance Mid
5382,19,Quality Assurance,Senior,Jaipur,India,Onsite,18.3,28.8,2019-04-11 08:48:43,Quality Assurance Senior
1939,171,Machine Learning,Senior,Bengaluru,India,Onsite,27.1,56.0,2019-04-11 16:07:21,Machine Learning Senior
5895,1,Quality Assurance,Senior,Lucknow,India,Hybrid,32.5,55.6,2019-04-12 03:59:25,Quality Assurance Senior
1216,25,Software Engineering,Intern,Hyderabad,Global,Onsite,32.4,36.9,2019-04-12 07:41:15,Software Engineering Intern
7897,142,DevOps,Lead,Bengaluru,India,Hybrid,20.5,47.7,2019-04-12 23:31:02,DevOps Lead
4179,95,Product Management,Mid,Kochi,India,Remote,25.8,40.2,2019-04-13 01:06:09,Product Management Mid
2244,2,Software Engineering,Senior,Hyderabad,Global,Hybrid,9.4,30.700000000000003,2019-04-13 13:26:31,Software Engineering Senior
7330,15,Business Analytics,Senior,Jaipur,India,Hybrid,10.2,26.2,2019-04-13 20:49:17,Business Analytics Senior
108,103,Quality Assurance,Lead,Hyderabad,India,Hybrid,37.9,43.1,2019-04-14 01:34:22,Quality Assurance Lead
5650,163,Cybersecurity,Junior,Kochi,India,Remote,32.9,46.2,2019-04-14 06:09:20,Cybersecurity Junior
495,198,DevOps,Director,Gurugram,India,Hybrid,4.3,29.1,2019-04-14 10:51:52,DevOps Director
1944,24,Data Science,Intern,Noida,India,Onsite,28.3,35.4,2019-04-14 11:33:05,Data Science Intern
1081,72,Cybersecurity,Senior,Chennai,India,Onsite,18.1,23.3,2019-04-14 17:06:00,Cybersecurity Senior
2961,128,MLOps,Mid,Pune,India,Onsite,37.4,60.9,2019-04-14 22:36:20,MLOps Mid
9866,92,Software Engineering,Mid,Kochi,India,Onsite,38.4,51.3,2019-04-15 05:55:08,Software Engineering Mid
1124,49,Data Science,Junior,Mumbai,India,Onsite,13.1,40.5,2019-04-15 07:27:58,Data Science Junior
4950,59,Data Science,Junior,Kochi,India,Hybrid,3.2,10.8,2019-04-15 09:04:36,Data Science Junior
5962,55,Business Analytics,Junior,Pune,India,Onsite,39.9,47.699999999999996,2019-04-15 14:44:05,Business Analytics Junior
4879,166,Product Management,Junior,Jaipur,India,Hybrid,27.7,31.099999999999998,2019-04-15 17:59:55,Product Management Junior
