employee_id,attrition_date,reason,rejoin_eligibility
21672,2023-01-27 18:42:46,Relocation,1
41726,2021-05-22 01:52:58,Personal,0
41812,2021-06-09 00:11:38,Higher Studies,0
40117,2020-08-26 19:49:47,Better Offer,0
1749,2024-09-12 14:38:54,Better Offer,0
35638,2019-12-27 22:14:23,Better Offer,0
25143,2022-05-13 22:46:41,Better Offer,0
76,2022-11-30 21:47:15,Health,0
16611,2022-03-18 19:08:47,Higher Studies,0
31496,2021-08-17 03:24:30,Better Offer,0
20398,2019-10-31 20:39:43,Relocation,0
11743,2019-12-04 05:38:29,Health,0
21494,2022-04-28 08:11:31,Better Offer,0
41358,2022-12-28 20:17:37,Higher Studies,1
33789,2025-05-10 04:24:05,Better Offer,0
18139,2020-10-27 04:12:43,Better Offer,0
1615,2020-05-08 08:36:45,Personal,0
21555,2025-09-05 06:43:38,Better Offer,0
7480,2023-05-20 01:39:48,Better Offer,0
3984,2021-04-01 07:06:28,Better Offer,0
6991,2019-12-07 15:40:54,Performance,0
36857,2020-01-31 06:57:26,Personal,0
37335,2022-06-10 13:09:07,Personal,1
4640,2023-09-21 13:21:44,Better Offer,0
24406,2025-06-28 21:08:42,Higher Studies,0
37432,2019-10-01 12:05:54,Better Offer,0
36016,2022-04-15 06:59:20,Better Offer,1
35587,2022-09-30 23:42:40,Performance,0
39037,2021-05-25 08:18:41,Higher Studies,1
27137,2021-03-26 13:30:09,Better Offer,0
27571,2024-05-31 16:00:38,Better Offer,1
34214,2020-11-25 21:59:28,Better Offer,0
9371,2021-08-28 22:15:31,Performance,0
11675,2020-11-24 09:30:27,Better Offer,0
2660,2024-02-19 03:38:05,Higher Studies,1
12070,2020-12-28 11:23:14,Better Offer,0
10285,2025-02-15 07:15:59,Performance,0
28844,2025-02-05 22:56:01,Performance,0
24239,2019-10-31 18:57:47,Higher Studies,0
32194,2019-07-02 06:31:34,Relocation,0
42200,2023-06-01 13:19:17,Better Offer,0
13883,2024-08-09 10:12:43,Personal,0
10142,2020-05-03 11:03:08,Personal,0
23202,2025-07-11 00:35:15,Better Offer,0
31614,2023-06-18 01:42:45,Performance,0
34612,2021-08-07 02:57:03,Performance,0
36788,2020-08-05 03:39:28,Better Offer,0
24456,2024-10-29 13:09:31,Better Offer,0
34888,2025-08-31 16:27:38,Relocation,0
5251,2020-07-07 01:47:46,Better Offer,0
38095,2022-02-20 23:24:51,Better Offer,0
11165,2022-08-16 21:27:32,Personal,1
19324,2020-01-29 21:32:03,Better Offer,0
38986,2022-06-09 00:56:17,Higher Studies,0
3938,2025-02-01 18:05:45,Better Offer,0
4785,2021-03-21 12:26:18,Relocation,0
40541,2021-08-08 06:41:38,Better Offer,1
3208,2021-02-07 12:55:15,Personal,1
39656,2022-04-09 05:53:01,Higher Studies,0
10535,2021-11-12 17:32:11,Performance,0
27622,2022-08-03 01:51:26,Better Offer,0
24620,2025-10-27 16:53:22,Performance,0
42907,2021-07-20 07:21:39,Performance,0
9442,2020-01-07 10:08:01,Relocation,0
26245,2022-08-19 20:19:52,Performance,0
27502,2019-12-13 03:22:23,Better Offer,0
33450,2024-06-03 17:05:04,Personal,0
3440,2024-04-09 23:50:30,Better Offer,0
9047,2020-07-20 04:35:30,Better Offer,0
21054,2023-05-03 21:46:13,Performance,0
31285,2023-11-23 19:01:03,Personal,1
10057,2023-03-18 14:02:33,Performance,1
25387,2023-11-12 18:37:19,Performance,1
28942,2020-10-12 21:46:51,Performance,0
884,2019-12-10 22:19:13,Relocation,0
28717,2023-11-30 07:09:27,Relocation,1
29075,2022-03-02 04:12:45,Better Offer,0
3497,2019-07-19 12:57:36,Better Offer,1
25339,2021-11-29 09:52:46,Better Offer,0
20912,2024-08-02 00:09:19,Performance,0
7110,2024-11-18 07:39:58,Better Offer,0
39307,2021-05-10 18:36:25,Health,0
43007,2022-05-14 05:19:11,Health,0
14871,2023-12-30 06:10:30,Better Offer,0
25152,2023-09-16 08:52:56,Better Offer,0
20951,2023-10-31 13:01:02,Better Offer,0
28840,2019-07-26 16:24:48,Better Offer,1
24744,2021-08-29 07:06:59,Health,0
2928,2022-06-01 04:40:22,Health,0
25646,2021-06-18 10:00:11,Performance,0
25588,2020-06-07 04:00:12,Relocation,0
30255,2021-12-02 23:56:45,Better Offer,0
12126,2022-06-16 18:05:30,Personal,0
5290,2024-02-29 10:06:27,Better Offer,0
33568,2024-06-17 04:37:07,Better Offer,0
8982,2024-12-21 05:11:49,Higher Studies,0
43058,2023-02-15 03:21:04,Better Offer,0
41200,2020-02-03 22:21:45,Better Offer,0
11886,2020-12-05 04:17:24,Better Offer,1
30875,2023-05-23 15:28:23,Higher Studies,0
42951,2023-07-25 09:32:25,Better Offer,0
19405,2023-06-23 16:03:42,Better Offer,0
37241,2025-03-06 14:04:39,Better Offer,0
41191,2019-08-12 11:38:19,Better Offer,0
12357,2024-07-11 00:18:49,Better Offer,0
8968,2024-08-22 19:15:16,Better Offer,0
7729,2024-12-27 05:40:37,Better Offer,0
1699,2022-03-17 07:28:00,Higher Studies,0
27540,2023-01-21 17:39:17,Performance,0
5622,2020-08-17 04:26:12,Better Offer,0
10546,2019-12-09 15:47:27,Better Offer,0
17195,2025-03-25 16:43:10,Better Offer,0
9206,2024-01-21 13:59:44,Higher Studies,0
16436,2021-07-15 18:06:21,Better Offer,0
38778,2022-08-09 15:00:16,Better Offer,0
10595,2023-12-26 01:30:07,Performance,0
10954,2024-06-24 13:27:11,Better Offer,0
28143,2024-01-11 08:41:25,Performance,1
10245,2019-12-17 17:46:36,Better Offer,1
22608,2024-08-21 08:53:51,Better Offer,0
21913,2024-11-12 10:19:51,Better Offer,0
3296,2021-09-10 03:44:44,Performance,0
33593,2024-08-14 20:36:03,Higher Studies,0
36763,2025-09-03 17:21:16,Better Offer,0
26986,2019-09-27 22:53:41,Relocation,0
4503,2023-03-09 04:52:06,Performance,1
16309,2019-08-16 18:19:47,Health,0
10540,2019-09-20 18:31:03,Better Offer,0
38806,2024-10-24 14:58:03,Health,0
12431,2023-05-27 21:56:27,Better Offer,0
42122,2019-08-21 19:42:13,Personal,0
5874,2024-09-16 20:27:29,Better Offer,0
32967,2020-02-14 06:46:24,Better Offer,1
18957,2025-02-18 05:52:23,Performance,0
15678,2020-01-03 23:04:50,Better Offer,0
14838,2024-09-24 01:37:37,Better Offer,0
38559,2019-11-14 08:46:22,Higher Studies,1
17120,2025-04-18 18:32:41,Better Offer,0
1003,2020-01-04 07:15:38,Health,1
24822,2025-01-24 03:29:30,Relocation,0
1076,2023-02-01 10:41:28,Better Offer,0
3836,2025-02-08 14:39:24,Personal,0
36336,2025-07-08 18:29:02,Performance,0
32742,2024-11-28 14:05:09,Better Offer,0
7375,2025-10-13 11:21:19,Better Offer,1
22936,2024-01-01 10:57:54,Performance,0
26163,2023-05-02 07:52:03,Better Offer,0
22638,2023-12-01 10:59:15,Health,0
38538,2020-02-14 17:11:52,Relocation,0
23130,2023-02-26 13:04:38,Relocation,0
22244,2023-02-07 17:16:58,Personal,0
26431,2021-11-17 11:25:14,Personal,0
9512,2024-04-20 22:52:24,Health,0
2629,2019-07-19 06:49:49,Better Offer,0
1737,2023-09-06 01:21:39,Personal,0
34638,2022-06-07 14:45:36,Better Offer,0
21441,2019-07-24 00:17:25,Better Offer,1
42117,2021-10-12 12:02:39,Health,0
28865,2023-04-29 17:36:44,Better Offer,1
37349,2022-10-10 08:04:01,Better Offer,1
21998,2022-02-18 14:54:04,Better Offer,0
14895,2020-10-19 02:58:11,Better Offer,0
13833,2021-05-29 10:15:08,Better Offer,0
36190,2025-09-25 05:42:09,Better Offer,0
31623,2022-04-06 11:29:04,Personal,0
38369,2023-02-27 17:01:33,Relocation,0
36153,2023-11-26 20:33:51,Better Offer,0
25815,2020-02-05 21:03:46,Higher Studies,1
1227,2021-06-01 19:01:48,Better Offer,1
31950,2022-03-31 03:14:47,Better Offer,0
26563,2022-12-05 17:33:59,Personal,0
21541,2021-02-15 23:52:38,Better Offer,1
38055,2022-03-03 03:05:58,Performance,0
13139,2021-11-12 09:30:49,Better Offer,0
37846,2023-06-30 23:55:12,Better Offer,0
8392,2025-04-29 08:17:01,Personal,0
22184,2022-06-18 09:55:20,Health,0
30566,2019-10-04 04:33:14,Better Offer,0
18496,2023-06-22 19:02:59,Better Offer,0
14887,2025-03-16 08:38:12,Relocation,0
8134,2020-05-22 18:56:58,Higher Studies,0
36921,2025-01-01 13:58:04,Personal,0
22742,2021-08-31 18:49:31,Better Offer,0
8514,2022-08-15 09:24:50,Personal,0
21210,2021-05-01 02:34:20,Better Offer,0
36303,2023-01-26 21:01:50,Relocation,1
8302,2019-11-15 19:11:48,Personal,0
29072,2023-10-24 09:45:46,Better Offer,1
20712,2020-02-24 19:11:36,Performance,1
1511,2020-04-02 16:39:32,Better Offer,1
10065,2020-04-13 00:58:01,Higher Studies,0
3759,2023-12-02 20:52:52,Better Offer,0
8769,2023-10-23 00:00:10,Better Offer,0
29828,2019-08-03 00:10:44,Performance,0
13671,2022-09-27 01:11:00,Health,0
26388,2022-04-28 17:10:14,Relocation,0
14049,2020-04-30 09:09:13,Higher Studies,0
34215,2023-11-14 17:21:11,Better Offer,1
12100,2023-03-14 02:59:57,Health,0
34990,2021-11-22 15:38:45,Better Offer,0
42879,2023-05-18 01:02:47,Performance,1
25018,2024-05-08 16:40:48,Performance,0
5368,2023-10-03 06:53:30,Higher Studies,0
33164,2021-06-06 12:02:30,Better Offer,0
4532,2023-04-11 01:45:55,Better Offer,1
14624,2020-01-19 04:53:36,Better Offer,1
254,2024-02-08 18:29:01,Higher Studies,0
12806,2024-08-15 23:34:35,Performance,1
19686,2021-02-18 04:13:34,Better Offer,0
39833,2024-01-31 22:56:22,Relocation,1
18026,2023-09-21 01:21:17,Higher Studies,1
34602,2024-09-29 17:26:40,Better Offer,0
41526,2022-08-03 19:13:35,Health,0
1178,2025-02-20 01:55:51,Better Offer,1
38501,2020-05-04 02:15:30,Better Offer,1
42254,2019-08-20 21:47:22,Performance,0
34421,2019-12-30 02:34:12,Better Offer,0
7718,2023-04-18 12:27:28,Better Offer,0
11422,2025-04-22 11:20:47,Better Offer,0
36675,2024-08-14 15:21:15,Personal,1
14202,2025-05-22 23:02:23,Better Offer,1
23997,2025-08-12 00:49:51,Better Offer,0
34677,2024-10-30 21:40:10,Better Offer,0
31212,2024-04-08 06:30:48,Relocation,0
11078,2022-04-23 07:19:54,Personal,0
7265,2022-07-23 12:43:10,Personal,0
27723,2020-11-18 08:11:53,Higher Studies,0
22400,2020-11-13 01:09:06,Performance,0
13479,2023-03-23 03:16:33,Better Offer,0
23580,2025-09-21 01:31:43,Relocation,0
9627,2019-10-17 05:44:51,Better Offer,0
15995,2022-06-11 21:14:33,Performance,1
16239,2022-02-21 07:29:46,Performance,0
15093,2020-02-24 06:07:53,Better Offer,0
16364,2025-05-30 15:18:54,Relocation,0
16475,2022-12-15 21:52:22,Better Offer,1
41612,2020-10-25 22:21:53,Health,0
43207,2019-11-06 23:20:16,Better Offer,0
23314,2021-06-11 09:42:10,Relocation,0
1948,2019-09-07 04:24:06,Better Offer,0
35381,2024-04-18 22:43:35,Relocation,0
448,2022-01-01 14:44:53,Relocation,0
1691,2022-02-26 17:21:29,Performance,0
18406,2021-12-09 16:55:28,Better Offer,0
41146,2023-11-19 09:19:31,Better Offer,1
8161,2019-07-21 05:32:36,Better Offer,0
33522,2020-07-27 05:28:28,Better Offer,0
19340,2021-08-16 12:45:52,Better Offer,0
16562,2023-09-13 13:28:26,Better Offer,0
11199,2024-07-04 10:26:13,Better Offer,1
24320,2025-01-25 15:43:19,Better Offer,0
27204,2022-07-22 18:06:04,Performance,1
18835,2025-05-13 09:13:20,Higher Studies,0
28848,2020-11-04 08:10:29,Performance,1
36786,2022-01-04 05:02:14,Better Offer,1
20911,2022-11-06 06:27:09,Better Offer,0
15580,2019-07-24 21:09:19,Better Offer,0
20943,2019-10-28 04:52:58,Better Offer,0
4854,2023-05-19 14:29:14,Higher Studies,1
4022,2023-05-10 06:28:10,Personal,0
42782,2022-05-30 22:21:52,Higher Studies,0
17702,2023-06-28 19:41:52,Personal,0
28790,2019-09-18 16:03:12,Personal,0
32402,2024-11-30 23:19:38,Better Offer,0
5948,2023-02-06 23:49:28,Personal,0
2202,2024-04-30 14:14:42,Better Offer,1
18512,2024-10-03 20:35:07,Health,0
13766,2021-10-18 21:58:16,Performance,1
3856,2020-01-09 06:13:42,Better Offer,0
12020,2021-08-20 10:37:16,Better Offer,0
23922,2024-08-03 04:15:41,Better Offer,0
9581,2023-06-28 05:19:05,Personal,0
15445,2025-01-26 20:17:58,Better Offer,0
38638,2025-07-25 00:42:33,Better Offer,1
27053,2023-12-21 10:53:54,Relocation,0
25898,2022-09-08 09:02:17,Better Offer,0
39130,2025-01-29 04:41:15,Performance,0
39608,2022-06-08 07:56:39,Better Offer,0
21300,2019-11-09 10:10:46,Better Offer,0
11406,2024-01-30 18:44:28,Better Offer,0
20748,2020-04-02 07:28:20,Better Offer,0
360,2023-01-21 09:02:09,Better Offer,1
24479,2023-09-28 11:19:56,Better Offer,0
12922,2023-03-30 12:06:09,Personal,0
38286,2023-06-03 23:11:54,Personal,0
40682,2023-12-14 13:56:49,Personal,0
24785,2020-07-29 07:15:58,Relocation,0
28448,2022-05-21 14:58:54,Better Offer,0
3940,2021-12-02 15:30:19,Performance,0
17933,2025-06-19 10:55:58,Higher Studies,1
26782,2019-07-28 13:18:43,Health,0
19894,2019-09-15 05:45:39,Better Offer,1
38278,2025-02-15 20:48:30,Performance,0
16429,2025-05-13 10:15:58,Better Offer,0
2395,2020-09-28 20:45:29,Better Offer,0
21429,2019-09-22 16:12:14,Better Offer,0
20647,2020-04-26 01:10:32,Better Offer,0
4818,2020-04-04 20:10:42,Higher Studies,1
13082,2024-01-24 12:31:32,Better Offer,1
24275,2022-08-05 11:29:02,Relocation,0
22291,2023-04-03 13:26:04,Performance,0
752,2023-09-30 16:41:28,Personal,0
1617,2020-11-22 11:53:11,Better Offer,1
17590,2021-11-03 04:38:22,Health,0
8748,2022-12-25 18:31:12,Better Offer,0
25692,2022-04-13 21:05:00,Better Offer,0
40942,2022-07-02 13:11:44,Personal,0
30626,2023-12-26 20:23:29,Better Offer,1
25957,2024-08-16 11:59:48,Performance,0
31451,2022-01-31 07:50:00,Relocation,1
3320,2022-09-07 10:54:35,Higher Studies,0
24026,2024-10-21 03:27:19,Better Offer,0
27630,2023-06-22 04:02:57,Relocation,0
17828,2024-10-04 14:38:53,Personal,0
24282,2023-03-04 03:55:56,Personal,0
5686,2023-05-05 03:07:18,Better Offer,1
24009,2024-04-16 13:25:29,Higher Studies,0
8966,2019-11-23 18:18:25,Relocation,1
10001,2025-10-28 17:05:06,Better Offer,1
41798,2022-01-31 02:38:12,Performance,1
42525,2020-11-13 04:19:37,Better Offer,0
28812,2024-11-11 23:08:53,Performance,1
11489,2019-11-15 06:48:24,Higher Studies,0
5432,2022-02-02 01:53:08,Personal,0
9972,2022-02-26 06:33:56,Higher Studies,1
23927,2025-04-16 18:54:26,Performance,0
8828,2020-12-30 09:20:03,Better Offer,0
17793,2025-08-04 19:50:03,Performance,0
23226,2024-09-26 02:35:46,Performance,0
22002,2019-11-22 18:49:25,Health,1
35467,2024-09-09 03:53:05,Better Offer,1
42366,2019-11-02 19:44:01,Relocation,0
40045,2023-11-05 00:58:21,Health,0
13306,2023-09-28 08:14:11,Higher Studies,0
20754,2025-01-11 07:50:48,Better Offer,0
1021,2024-07-28 01:38:58,Better Offer,0
41286,2024-04-16 10:10:52,Personal,0
27269,2023-02-21 10:00:56,Better Offer,0
217,2023-06-08 05:00:16,Relocation,1
24418,2021-05-03 06:26:34,Better Offer,0
8355,2020-08-06 18:34:23,Performance,1
25199,2020-12-07 07:01:23,Personal,0
26667,2023-02-19 19:58:30,Performance,0
10887,2022-10-09 19:44:21,Health,1
14464,2020-11-17 19:36:11,Higher Studies,0
32803,2020-12-28 10:44:36,Better Offer,0
37566,2022-09-23 19:40:26,Performance,0
38223,2020-10-16 21:33:58,Personal,0
8856,2021-10-05 10:13:21,Better Offer,0
16188,2021-07-08 03:30:27,Performance,1
13084,2021-01-22 17:12:56,Better Offer,1
31264,2024-06-22 06:55:53,Health,0
3933,2020-02-08 12:19:02,Relocation,0
11516,2020-12-24 11:49:00,Relocation,1
37166,2019-11-24 11:56:26,Better Offer,1
3401,2021-09-29 20:49:25,Higher Studies,0
20074,2023-12-31 18:42:56,Health,0
31125,2021-03-09 17:45:01,Relocation,0
36996,2025-02-21 08:43:49,Health,0
41759,2020-12-19 19:48:44,Better Offer,0
39040,2020-09-20 14:33:06,Better Offer,0
35014,2021-04-08 22:44:20,Better Offer,0
28925,2023-05-20 01:58:52,Better Offer,0
14,2025-10-11 10:18:06,Better Offer,0
20731,2025-10-30 05:50:27,Health,1
22153,2020-03-18 18:37:49,Better Offer,1
9849,2020-07-03 06:29:35,Better Offer,0
27889,2020-02-20 12:14:54,Relocation,1
9960,2022-07-05 00:21:40,Health,1
38808,2021-10-25 04:43:04,Health,0
2394,2023-12-30 05:50:08,Relocation,1
9290,2025-10-13 22:24:27,Better Offer,1
11028,2022-03-07 16:10:19,Higher Studies,0
19793,2019-09-07 01:42:02,Personal,0
33408,2019-11-10 23:18:43,Better Offer,1
5708,2025-08-11 15:44:54,Performance,0
38646,2024-02-08 18:00:04,Performance,0
11763,2020-08-11 23:31:31,Better Offer,0
5066,2021-09-11 08:40:33,Better Offer,0
13779,2020-11-15 06:33:13,Better Offer,0
32025,2021-02-06 09:39:55,Performance,0
29687,2023-05-04 11:01:39,Relocation,0
27140,2025-03-06 07:21:01,Personal,0
33710,2020-01-17 16:43:42,Performance,0
7631,2023-02-18 16:27:05,Performance,0
26508,2020-01-17 14:36:21,Better Offer,0
9633,2023-03-27 12:55:36,Better Offer,0
37741,2023-08-01 13:21:16,Personal,0
26908,2020-09-27 12:49:39,Better Offer,0
25915,2022-07-18 09:28:01,Relocation,0
18838,2022-05-23 06:02:23,Better Offer,0
38327,2020-01-25 16:28:14,Higher Studies,0
41056,2022-03-18 15:59:35,Better Offer,1
39063,2020-10-30 03:11:58,Relocation,0
22587,2024-10-17 23:59:09,Health,0
30892,2023-07-25 08:44:21,Relocation,1
20593,2019-07-22 01:39:40,Health,0
31646,2023-06-22 04:55:51,Better Offer,0
37403,2025-04-24 20:09:20,Higher Studies,0
34923,2023-09-02 11:46:10,Higher Studies,0
42443,2023-05-08 23:34:32,Higher Studies,0
2766,2022-05-02 10:29:32,Better Offer,0
39784,2021-06-26 02:17:41,Performance,1
28010,2023-05-03 02:25:06,Relocation,0
981,2019-09-04 16:45:14,Performance,1
14762,2020-02-09 23:37:57,Better Offer,1
24428,2020-09-28 23:52:02,Personal,0
42024,2024-07-21 21:29:19,Better Offer,0
8942,2025-08-02 05:13:00,Personal,0
22779,2024-12-26 02:20:06,Better Offer,1
11895,2019-09-04 10:59:57,Better Offer,0
17106,2022-09-30 14:52:37,Personal,1
1486,2021-04-26 20:54:33,Performance,0
5624,2022-02-08 13:59:27,Better Offer,0
1276,2020-10-31 05:39:06,Performance,0
20026,2024-03-03 14:33:55,Health,0
23196,2019-07-11 19:10:08,Better Offer,0
12814,2024-10-26 02:20:15,Better Offer,0
34195,2024-11-10 15:03:44,Better Offer,0
18967,2025-08-04 09:59:39,Better Offer,0
7094,2021-12-02 01:15:41,Higher Studies,0
21727,2019-08-17 12:33:22,Personal,0
4802,2024-08-26 05:04:37,Performance,0
21319,2021-12-23 02:20:59,Personal,0
35282,2022-09-22 13:36:51,Better Offer,0
2644,2020-09-05 13:27:21,Better Offer,0
36519,2023-02-28 08:35:56,Relocation,0
8873,2020-11-02 22:07:02,Better Offer,0
2908,2020-11-03 19:43:02,Higher Studies,1
42197,2022-03-03 13:55:53,Relocation,0
26198,2025-07-21 11:02:39,Better Offer,0
23415,2022-05-12 12:54:43,Personal,0
14933,2022-06-29 14:13:34,Better Offer,0
38318,2025-03-23 07:23:05,Better Offer,0
3718,2022-10-04 07:27:28,Relocation,1
39384,2025-01-04 20:01:54,Better Offer,0
12580,2021-04-02 12:30:08,Performance,0
35766,2020-10-29 14:28:30,Performance,1
18841,2022-11-17 19:20:59,Better Offer,1
32055,2022-06-10 01:01:10,Performance,0
1488,2020-07-09 02:57:04,Better Offer,0
14047,2021-07-10 18:54:30,Better Offer,0
10859,2025-01-30 10:30:42,Relocation,0
37123,2024-11-30 16:35:40,Performance,0
17041,2025-07-28 22:29:18,Health,0
12524,2023-12-24 20:54:39,Better Offer,0
29955,2025-06-19 09:13:24,Personal,1
16538,2020-05-03 08:17:12,Better Offer,0
23865,2025-07-04 07:21:21,Better Offer,0
15566,2024-06-03 18:03:06,Better Offer,0
5028,2024-10-31 07:49:11,Relocation,0
34422,2022-04-11 13:01:56,Health,0
26922,2023-10-11 09:39:28,Health,0
9117,2020-01-02 20:01:04,Health,1
38526,2025-07-10 10:44:04,Better Offer,0
11664,2023-01-17 05:41:46,Better Offer,1
13273,2022-07-01 12:20:24,Better Offer,0
17659,2022-05-18 18:38:25,Performance,0
4439,2024-10-25 08:04:28,Personal,1
14883,2020-02-09 00:46:53,Better Offer,0
9772,2023-12-04 05:58:14,Performance,1
14686,2025-09-05 19:09:52,Higher Studies,0
10547,2020-06-24 10:35:13,Performance,1
5826,2024-05-19 01:34:02,Higher Studies,0
28409,2020-03-21 06:57:02,Better Offer,0
7044,2019-07-10 14:46:37,Performance,0
30063,2022-03-09 04:10:42,Better Offer,0
30467,2020-07-21 18:53:04,Better Offer,1
3482,2021-11-19 07:36:58,Higher Studies,1
16702,2021-08-16 03:51:07,Performance,0
12083,2025-06-14 18:50:42,Better Offer,0
5943,2022-10-29 04:18:32,Performance,0
1728,2024-05-10 05:04:38,Better Offer,0
8319,2021-08-11 06:32:59,Better Offer,0
8494,2023-06-11 09:17:02,Performance,0
34592,2022-12-08 14:08:25,Higher Studies,1
10168,2023-09-17 12:07:24,Personal,0
28692,2019-07-29 13:22:54,Better Offer,1
38665,2020-02-14 12:30:25,Health,0
21417,2023-12-09 10:51:37,Better Offer,0
20760,2020-12-23 14:28:17,Performance,1
19262,2022-02-01 22:18:38,Personal,0
18982,2020-10-09 23:08:59,Better Offer,1
42518,2024-03-21 10:10:49,Personal,0
34919,2021-01-02 20:16:55,Personal,0
20902,2023-02-28 16:37:51,Performance,0
38889,2021-07-13 02:16:04,Better Offer,0
962,2020-03-26 04:29:18,Performance,0
4402,2025-06-01 09:42:34,Relocation,0
32824,2025-01-06 13:52:47,Performance,0
7246,2021-06-14 13:12:52,Higher Studies,0
27741,2020-11-30 08:41:39,Performance,0
13095,2023-01-01 09:29:55,Relocation,1
10101,2021-04-27 05:57:16,Performance,0
4485,2022-06-04 04:30:30,Higher Studies,1
7825,2022-04-24 09:57:09,Health,0
10517,2024-04-15 01:11:01,Performance,1
40781,2021-02-08 01:28:30,Performance,1
29919,2025-07-26 11:37:25,Better Offer,0
19591,2024-11-24 13:02:05,Better Offer,0
36179,2025-05-15 15:10:59,Health,0
33554,2021-01-12 01:12:03,Better Offer,0
1482,2025-06-20 20:06:42,Higher Studies,0
24635,2023-08-09 11:41:06,Better Offer,0
17909,2024-10-03 18:59:01,Personal,0
39590,2023-03-19 05:36:13,Better Offer,1
25549,2020-01-29 08:36:49,Personal,0
31404,2024-04-09 02:47:57,Performance,1
34657,2020-04-03 11:40:59,Better Offer,0
3146,2022-07-20 03:33:06,Better Offer,0
40035,2023-04-24 14:41:14,Better Offer,0
9407,2022-10-19 18:00:31,Performance,1
27169,2022-03-02 01:16:53,Relocation,0
26778,2020-12-27 21:32:06,Performance,0
36917,2022-09-01 07:08:07,Higher Studies,0
10292,2019-08-06 18:09:28,Performance,0
1587,2025-09-25 15:23:50,Health,0
17837,2020-11-29 20:35:30,Higher Studies,0
35757,2020-04-09 02:26:07,Better Offer,1
1023,2020-08-29 12:52:12,Higher Studies,1
12935,2022-11-16 01:17:53,Higher Studies,1
26842,2023-04-22 03:43:45,Relocation,1
34251,2021-06-13 02:18:27,Performance,0
37306,2021-02-25 04:26:27,Relocation,0
28105,2022-07-16 10:36:36,Better Offer,0
5138,2023-07-08 02:34:47,Better Offer,0
6646,2021-01-15 21:39:55,Performance,0
33792,2023-01-13 01:13:00,Performance,0
39670,2025-05-03 16:23:43,Relocation,1
14968,2024-03-24 10:32:22,Personal,0
30940,2023-10-24 13:40:52,Performance,0
37769,2025-09-20 15:56:15,Better Offer,1
38435,2023-02-08 11:38:12,Relocation,0
