application_id,candidate_id,job_id,channel,application_date,resume_score
177513,27078,250,LinkedIn,2019-01-17 15:29:35,81.31
166096,62059,9358,LinkedIn,2019-01-17 15:39:00,8.67
288378,86591,9197,Referral,2019-01-17 15:42:41,65.35
67447,14835,123,LinkedIn,2019-01-17 15:44:26,33.72
278738,58780,607,Naukri,2019-01-17 15:49:04,4.78
215701,8406,7254,LinkedIn,2019-01-17 15:51:45,28.82
323953,9113,7387,LinkedIn,2019-01-17 16:08:59,21.22
34124,50024,808,Kaggle,2019-01-17 16:11:09,10.15
177044,2023,2165,LinkedIn,2019-01-17 16:15:03,27.58
236073,61431,2310,LinkedIn,2019-01-17 16:23:08,71.37
169349,49780,4221,LinkedIn,2019-01-17 16:33:46,5.34
299699,67007,9273,Indeed,2019-01-17 16:40:47,86.44
241389,16638,6706,Referral,2019-01-17 16:49:38,87.68
278666,90235,9184,LinkedIn,2019-01-17 17:21:54,93.96
20974,19836,778,Naukri,2019-01-17 17:27:15,20.74
322338,25869,9716,Naukri,2019-01-17 17:45:22,22.12
343905,55176,4244,LinkedIn,2019-01-17 17:47:22,87.27
257946,29315,2561,LinkedIn,2019-01-17 17:55:06,37.67
297072,72428,6260,Naukri,2019-01-17 17:57:29,11.82
321308,98274,1704,Naukri,2019-01-17 18:09:00,64.82
37470,10310,6978,LinkedIn,2019-01-17 18:20:21,52.27
176814,14396,8781,Naukri,2019-01-17 18:20:47,7.21
84191,41036,5692,Referral,2019-01-17 18:23:48,53.58
12462,86913,8909,Naukri,2019-01-17 18:24:48,55.66
48271,87379,9563,LinkedIn,2019-01-17 18:27:25,61.5
101200,27773,4364,Indeed,2019-01-17 18:27:50,0.06
343526,36804,7385,Company Site,2019-01-17 18:33:45,74.12
124801,30239,4238,Indeed,2019-01-17 18:48:54,2.32
141174,95161,5336,LinkedIn,2019-01-17 18:55:45,63.2
270127,26400,1385,Referral,2019-01-17 18:56:25,30.63
50561,59772,6674,LinkedIn,2019-01-17 18:59:06,97.34
265631,30532,7983,Indeed,2019-01-17 19:02:23,86.78
316305,29189,2449,Indeed,2019-01-17 19:16:24,94.01
387068,36225,9233,LinkedIn,2019-01-17 19:27:17,46.13
303292,21586,628,Indeed,2019-01-17 19:31:52,99.02
276689,38093,2370,Referral,2019-01-17 19:33:39,64.92
34783,36290,3667,LinkedIn,2019-01-17 19:40:51,70.75
74377,8940,7653,Agency,2019-01-17 19:52:15,2.38
226754,744,9692,Campus,2019-01-17 19:53:00,75.32
144188,81858,4514,LinkedIn,2019-01-17 20:02:21,3.0
178829,70063,6594,LinkedIn,2019-01-17 20:15:29,68.14
247914,93121,5628,Referral,2019-01-17 20:54:31,56.18
356218,17344,4204,Company Site,2019-01-17 21:09:46,68.09
266091,67896,6330,Twitter,2019-01-17 21:19:49,36.86
100737,39832,4781,LinkedIn,2019-01-17 21:21:01,14.63
190050,45521,1515,Naukri,2019-01-17 21:22:09,98.18
322902,66099,1724,Indeed,2019-01-17 21:28:03,99.46
368552,35177,7514,LinkedIn,2019-01-17 21:30:34,56.29
56211,48116,4827,Indeed,2019-01-17 21:32:14,43.88
347201,13826,7279,LinkedIn,2019-01-17 21:41:35,32.6
271338,25417,8580,Twitter,2019-01-17 22:00:21,23.23
140029,91727,9797,Naukri,2019-01-17 22:21:41,64.3
312002,62715,8091,Agency,2019-01-17 22:23:02,8.07
98790,34472,6730,LinkedIn,2019-01-17 22:23:56,2.9
137162,17821,9034,Naukri,2019-01-17 22:47:02,78.48
10325,47404,9130,LinkedIn,2019-01-17 22:47:12,59.52
11295,88270,2133,Referral,2019-01-17 22:59:54,26.68
323028,88683,8950,Agency,2019-01-17 23:02:27,12.34
340747,71896,1200,Naukri,2019-01-17 23:14:23,72.3
201311,95738,6012,Campus,2019-01-17 23:27:25,52.98
263906,21411,5120,Naukri,2019-01-17 23:28:35,96.98
65500,37531,6049,LinkedIn,2019-01-17 23:37:37,60.14
112778,11294,2240,LinkedIn,2019-01-17 23:46:15,20.24
378737,63235,1800,LinkedIn,2019-01-17 23:50:17,10.59
362072,6806,6525,LinkedIn,2019-01-17 23:55:23,32.23
104674,18361,16,Indeed,2019-01-18 00:07:13,3.46
103044,66850,985,LinkedIn,2019-01-18 00:09:30,19.29
319913,12928,308,Naukri,2019-01-18 00:14:57,61.25
44979,4249,6142,Indeed,2019-01-18 00:21:50,32.72
37729,87141,8814,Naukri,2019-01-18 00:43:01,43.17
315544,93937,8867,LinkedIn,2019-01-18 00:48:14,45.7
67443,40978,9882,Naukri,2019-01-18 01:01:37,20.84
151265,46559,2840,LinkedIn,2019-01-18 01:06:44,88.13
162275,7858,3390,Naukri,2019-01-18 01:07:05,25.75
101162,13247,261,Referral,2019-01-18 01:16:28,1.21
388824,16383,4074,LinkedIn,2019-01-18 01:17:36,62.09
4094,96647,7975,LinkedIn,2019-01-18 01:24:31,12.33
303543,70570,5072,LinkedIn,2019-01-18 01:33:59,66.74
32871,41864,223,LinkedIn,2019-01-18 01:34:52,75.31
24711,3482,3890,LinkedIn,2019-01-18 01:53:38,80.56
159987,22476,2897,Referral,2019-01-18 02:01:51,92.14
20814,63033,1983,Naukri,2019-01-18 02:25:19,44.13
353063,98299,2149,Indeed,2019-01-18 02:29:41,47.14
293482,97821,9081,Naukri,2019-01-18 02:30:37,2.53
106592,6475,1063,Company Site,2019-01-18 02:32:22,8.76
291613,45454,4790,Indeed,2019-01-18 02:39:06,40.66
113410,79351,3217,Naukri,2019-01-18 03:23:05,27.97
259581,45856,5037,Referral,2019-01-18 03:29:23,65.1
376273,38240,8987,Indeed,2019-01-18 03:33:55,23.17
232267,51053,5663,Campus,2019-01-18 03:34:24,15.6
335267,87522,8764,Naukri,2019-01-18 03:35:33,94.31
81586,18435,7429,LinkedIn,2019-01-18 03:44:51,32.51
6021,16513,5672,Referral,2019-01-18 03:50:58,89.15
228479,55204,2798,Naukri,2019-01-18 04:00:46,45.67
324999,82661,538,LinkedIn,2019-01-18 04:17:42,13.28
368510,50556,949,Indeed,2019-01-18 04:20:49,36.12
66544,58703,8877,Naukri,2019-01-18 04:30:00,34.17
173522,6652,8819,LinkedIn,2019-01-18 04:33:10,6.33
212295,78794,8636,Company Site,2019-01-18 04:35:19,87.93
36919,29198,7757,LinkedIn,2019-01-18 04:52:20,36.33
232702,19389,7618,LinkedIn,2019-01-18 04:55:14,31.7
212760,87748,9147,Naukri,2019-01-18 04:58:17,37.84
336149,57529,1887,Campus,2019-01-18 05:06:01,90.96
311061,2752,9407,Indeed,2019-01-18 05:08:42,16.69
231803,62820,4290,LinkedIn,2019-01-18 05:08:58,66.48
216235,29079,7863,Naukri,2019-01-18 05:15:46,33.63
15620,57072,5890,Indeed,2019-01-18 05:37:30,87.25
297955,87461,5811,Indeed,2019-01-18 05:47:01,10.6
60934,21990,9717,Agency,2019-01-18 05:47:39,85.42
294655,13738,8907,Indeed,2019-01-18 05:48:17,33.06
231608,48567,3968,LinkedIn,2019-01-18 06:01:51,42.36
251241,31237,6803,Indeed,2019-01-18 06:06:32,82.74
18253,60382,800,Naukri,2019-01-18 06:27:03,25.79
381342,23475,1508,Naukri,2019-01-18 06:37:05,63.55
181393,87176,9321,Agency,2019-01-18 06:46:43,26.37
334166,87485,1045,LinkedIn,2019-01-18 06:48:35,40.18
280481,6610,4580,LinkedIn,2019-01-18 06:50:04,74.07
129712,60632,2486,LinkedIn,2019-01-18 06:58:21,72.96
124645,64185,2285,Company Site,2019-01-18 07:20:07,73.46
59043,67573,1158,LinkedIn,2019-01-18 07:22:37,7.75
172630,85964,6527,LinkedIn,2019-01-18 07:22:46,67.11
48050,2051,8171,Naukri,2019-01-18 07:45:04,46.64
375815,99391,7409,Referral,2019-01-18 07:47:07,28.0
25929,390,825,Campus,2019-01-18 08:26:09,39.16
75343,4758,2654,Indeed,2019-01-18 08:27:39,63.06
237068,1973,1588,Naukri,2019-01-18 08:33:36,92.29
303454,19495,8368,Referral,2019-01-18 08:43:20,52.8
284843,49758,3953,LinkedIn,2019-01-18 08:52:45,17.85
105380,61461,2081,Naukri,2019-01-18 08:53:29,5.86
42081,13246,9081,Naukri,2019-01-18 09:03:08,48.44
72444,80729,1613,LinkedIn,2019-01-18 09:08:51,21.13
337011,31237,4978,Referral,2019-01-18 09:10:07,78.14
234131,37845,6913,LinkedIn,2019-01-18 09:16:23,50.39
371782,7821,254,Naukri,2019-01-18 09:25:58,34.12
196333,21854,587,Campus,2019-01-18 09:36:15,89.22
106912,56515,2012,Naukri,2019-01-18 09:37:06,14.96
188486,71460,2809,Company Site,2019-01-18 09:42:16,62.7
43823,37802,5431,LinkedIn,2019-01-18 10:17:24,88.64
164165,68451,4914,LinkedIn,2019-01-18 10:19:13,56.02
142423,1824,8716,LinkedIn,2019-01-18 10:20:09,72.21
35342,75702,2315,Indeed,2019-01-18 10:42:29,74.44
292762,84656,4430,LinkedIn,2019-01-18 10:42:44,46.97
394325,97290,5701,Indeed,2019-01-18 10:47:11,47.0
292922,28468,7455,Company Site,2019-01-18 10:51:02,43.36
363746,44804,9387,Indeed,2019-01-18 11:06:24,61.21
72023,45486,5947,Company Site,2019-01-18 11:10:19,98.63
327128,10005,2721,Naukri,2019-01-18 11:11:31,98.06
182003,97360,3181,LinkedIn,2019-01-18 11:26:54,22.89
107321,75388,4151,LinkedIn,2019-01-18 11:49:48,26.44
189083,98468,3361,Referral,2019-01-18 12:07:02,42.61
148943,68490,7053,Naukri,2019-01-18 12:09:05,89.15
320607,83952,5696,LinkedIn,2019-01-18 12:12:18,72.72
88674,59670,9833,LinkedIn,2019-01-18 12:45:49,91.39
329632,11659,2674,Agency,2019-01-18 12:46:12,67.47
295128,53188,5377,Indeed,2019-01-18 12:53:20,53.35
156940,73796,6026,Naukri,2019-01-18 12:57:22,7.95
145868,86349,6319,Company Site,2019-01-18 13:01:07,47.9
56930,26085,2071,LinkedIn,2019-01-18 13:09:10,66.21
244193,93159,5111,Naukri,2019-01-18 13:10:47,17.74
189109,24973,5453,Indeed,2019-01-18 13:19:00,73.46
294664,10416,3191,Naukri,2019-01-18 13:21:12,81.86
31883,92671,7566,Referral,2019-01-18 13:28:22,76.98
55484,95165,4379,Agency,2019-01-18 13:28:38,76.3
140685,38290,5652,Referral,2019-01-18 13:33:53,96.31
80265,19890,9103,Referral,2019-01-18 13:36:41,87.71
250948,78001,6077,Indeed,2019-01-18 13:38:07,36.48
349683,15951,317,LinkedIn,2019-01-18 13:45:33,87.09
94050,34223,1703,Indeed,2019-01-18 14:07:08,35.03
130313,3788,2693,Naukri,2019-01-18 14:07:55,48.41
308229,11827,9935,LinkedIn,2019-01-18 14:17:29,51.6
295646,49697,3460,Indeed,2019-01-18 14:31:01,12.77
275782,95596,5330,Referral,2019-01-18 14:31:23,41.86
53977,98447,7846,LinkedIn,2019-01-18 14:35:58,5.58
215804,54364,7302,LinkedIn,2019-01-18 14:48:43,83.75
285295,30161,7522,Naukri,2019-01-18 14:58:48,98.34
24895,10157,5610,LinkedIn,2019-01-18 16:02:46,89.23
170925,47380,6272,Naukri,2019-01-18 16:10:52,63.62
2598,84496,3099,Referral,2019-01-18 16:14:30,21.86
114861,72403,1011,LinkedIn,2019-01-18 16:28:32,93.67
329416,86697,5786,LinkedIn,2019-01-18 16:38:15,59.19
367112,27957,3757,Kaggle,2019-01-18 16:50:23,83.14
102636,85156,7964,LinkedIn,2019-01-18 16:53:20,61.49
399561,19279,2708,Indeed,2019-01-18 17:02:12,66.93
231790,5737,3685,Naukri,2019-01-18 17:05:46,26.32
163775,61648,6400,Indeed,2019-01-18 17:12:40,99.94
186087,30401,789,Indeed,2019-01-18 17:24:17,18.63
286392,34075,4315,Campus,2019-01-18 17:28:39,20.57
236762,42005,171,LinkedIn,2019-01-18 17:32:46,29.41
240249,79138,7606,LinkedIn,2019-01-18 17:46:22,74.41
39651,57225,9748,Naukri,2019-01-18 17:55:28,77.62
360636,93293,4942,LinkedIn,2019-01-18 18:11:46,57.1
391342,90688,5301,LinkedIn,2019-01-18 18:18:42,86.64
358103,24201,7410,Referral,2019-01-18 18:44:59,66.05
358579,12853,3752,Agency,2019-01-18 18:50:45,23.54
286540,58976,6837,LinkedIn,2019-01-18 19:08:32,80.02
8540,82504,6567,Referral,2019-01-18 19:15:46,76.32
324309,35902,3723,LinkedIn,2019-01-18 19:21:23,54.13
318540,8205,5933,Indeed,2019-01-18 19:24:14,32.39
240924,96712,4658,LinkedIn,2019-01-18 19:34:17,32.9
268358,29448,939,Naukri,2019-01-18 19:36:18,92.56
336817,97337,1932,Agency,2019-01-18 19:41:28,95.31
167170,48331,2707,Indeed,2019-01-18 20:03:09,35.14
87633,9563,2983,Twitter,2019-01-18 20:07:14,68.97
172870,25852,7263,LinkedIn,2019-01-18 20:32:12,59.73
276751,2346,2438,Referral,2019-01-18 20:46:44,3.24
239885,13145,2700,LinkedIn,2019-01-18 20:51:58,94.35
375812,27238,1308,Campus,2019-01-18 21:03:20,87.8
305983,5856,3672,LinkedIn,2019-01-18 21:05:01,99.44
29095,29422,6655,Naukri,2019-01-18 21:08:04,83.62
78135,20613,4014,Naukri,2019-01-18 21:13:18,22.8
81964,3157,576,LinkedIn,2019-01-18 21:17:27,80.89
129439,63258,9415,Naukri,2019-01-18 21:25:36,82.17
244395,77723,1828,LinkedIn,2019-01-18 21:31:51,10.04
317740,15023,3561,LinkedIn,2019-01-18 21:31:54,5.54
253553,65072,2254,LinkedIn,2019-01-18 21:36:53,78.14
346451,22365,9035,LinkedIn,2019-01-18 21:43:01,92.08
197570,83089,1676,Indeed,2019-01-18 21:51:03,63.57
198334,21017,6753,LinkedIn,2019-01-18 21:58:44,67.99
289708,49127,351,LinkedIn,2019-01-18 22:11:20,81.77
40640,67418,3154,Naukri,2019-01-18 22:17:52,54.17
99295,54720,8062,LinkedIn,2019-01-18 22:23:16,22.34
385710,19877,4582,Campus,2019-01-18 22:28:46,37.18
213785,74921,7039,Naukri,2019-01-18 22:31:02,83.21
279887,64197,2390,Company Site,2019-01-18 22:34:03,88.77
137742,74908,6347,Naukri,2019-01-18 22:52:11,71.46
7666,16884,1723,LinkedIn,2019-01-18 22:52:34,34.25
292178,64537,8570,Referral,2019-01-18 23:13:16,21.95
115669,96326,7777,LinkedIn,2019-01-18 23:24:33,95.75
56730,66894,3947,Agency,2019-01-18 23:32:03,18.76
248795,4276,1246,Naukri,2019-01-18 23:37:21,85.66
59509,88445,2571,LinkedIn,2019-01-18 23:53:04,16.25
203288,67536,6932,LinkedIn,2019-01-18 23:54:00,80.44
299620,41831,4012,LinkedIn,2019-01-19 00:05:36,22.19
143132,94492,143,Naukri,2019-01-19 00:06:51,25.7
185124,1205,1141,Indeed,2019-01-19 00:09:16,52.48
252338,60622,5435,Naukri,2019-01-19 00:14:12,8.45
264678,74631,508,LinkedIn,2019-01-19 00:27:01,73.4
277045,69235,1472,Naukri,2019-01-19 00:46:40,22.32
69362,12360,6299,Indeed,2019-01-19 00:56:44,77.36
80399,93108,4928,LinkedIn,2019-01-19 01:09:02,45.57
197000,54008,9678,LinkedIn,2019-01-19 01:15:50,18.88
176043,30392,8519,Referral,2019-01-19 01:16:09,57.03
241502,23015,110,Indeed,2019-01-19 01:27:07,93.78
211777,98111,4044,Naukri,2019-01-19 01:36:14,40.7
116121,7816,8976,LinkedIn,2019-01-19 01:44:18,39.43
217031,10390,6595,Naukri,2019-01-19 01:59:14,5.5
351171,12811,700,Naukri,2019-01-19 02:02:40,69.96
111467,33022,2004,LinkedIn,2019-01-19 02:04:01,38.18
242529,95804,3847,LinkedIn,2019-01-19 02:06:35,56.94
388687,16829,2525,Naukri,2019-01-19 02:14:32,13.88
235496,16183,3927,LinkedIn,2019-01-19 02:17:25,59.6
170845,95050,300,Naukri,2019-01-19 02:20:33,53.42
48644,93008,1707,Twitter,2019-01-19 02:29:00,9.01
380596,83881,2289,Company Site,2019-01-19 02:33:15,19.41
347896,39737,3719,Company Site,2019-01-19 02:44:13,51.42
267635,22088,8039,LinkedIn,2019-01-19 03:16:23,7.74
122233,51580,2381,Referral,2019-01-19 03:17:46,57.19
336367,29923,1651,LinkedIn,2019-01-19 03:37:17,19.43
140423,70317,5771,Referral,2019-01-19 03:52:33,72.15
317018,43426,5264,Naukri,2019-01-19 04:12:54,74.24
73172,8416,2755,Company Site,2019-01-19 04:26:29,45.92
336249,40449,6910,LinkedIn,2019-01-19 04:31:03,42.06
279528,41050,6895,Indeed,2019-01-19 04:49:17,80.47
118973,15587,7423,LinkedIn,2019-01-19 04:51:45,50.35
76000,19919,3789,Naukri,2019-01-19 04:54:44,51.59
46062,86475,3582,Company Site,2019-01-19 04:56:09,66.8
194167,72902,8972,LinkedIn,2019-01-19 05:09:57,23.44
337647,22252,9993,LinkedIn,2019-01-19 05:11:35,43.54
301618,74111,2700,Indeed,2019-01-19 05:12:24,46.93
278543,69853,5294,Company Site,2019-01-19 05:25:25,89.97
475,13805,9611,LinkedIn,2019-01-19 05:26:06,84.58
21319,84722,93,Indeed,2019-01-19 06:10:08,29.7
180465,41796,1704,LinkedIn,2019-01-19 06:18:48,43.91
336741,38940,1976,Naukri,2019-01-19 06:20:52,69.31
217248,96210,8077,Agency,2019-01-19 06:26:44,59.38
162801,96218,8674,Naukri,2019-01-19 06:43:49,91.9
34733,41746,6451,Campus,2019-01-19 06:48:52,72.49
72161,39096,159,LinkedIn,2019-01-19 06:53:25,15.71
397408,15401,83,LinkedIn,2019-01-19 07:21:05,24.72
85207,97065,291,Naukri,2019-01-19 07:21:32,15.59
83699,84635,3186,LinkedIn,2019-01-19 07:24:17,11.48
338710,23275,960,LinkedIn,2019-01-19 07:40:49,4.22
368723,94368,1713,LinkedIn,2019-01-19 07:46:27,70.28
104540,98239,2085,Indeed,2019-01-19 07:47:00,96.27
309848,74393,90,Campus,2019-01-19 07:53:01,40.36
3859,47545,1491,Twitter,2019-01-19 08:23:13,72.03
153597,1991,722,Referral,2019-01-19 08:37:57,88.71
122743,17679,293,Indeed,2019-01-19 08:38:32,33.12
109174,25082,3758,Campus,2019-01-19 08:44:55,27.68
269842,45880,898,Referral,2019-01-19 08:49:02,55.85
278758,23950,8218,Indeed,2019-01-19 08:53:31,81.81
6078,6333,218,Indeed,2019-01-19 08:54:44,51.74
226736,47083,8987,LinkedIn,2019-01-19 08:56:31,73.78
142430,41799,4513,LinkedIn,2019-01-19 09:13:01,69.34
245036,87348,9223,Naukri,2019-01-19 09:13:21,71.4
74021,58297,4976,LinkedIn,2019-01-19 09:14:13,56.38
233749,31193,583,LinkedIn,2019-01-19 09:35:56,69.82
330698,29447,7145,Campus,2019-01-19 09:42:31,93.86
378758,81425,701,LinkedIn,2019-01-19 09:45:24,93.73
519,5497,546,Indeed,2019-01-19 09:57:01,23.12
82904,38699,6876,LinkedIn,2019-01-19 09:57:35,83.96
126453,3945,9649,Campus,2019-01-19 10:09:31,51.54
368120,42803,4972,Company Site,2019-01-19 10:15:40,24.89
391541,29744,5692,LinkedIn,2019-01-19 10:32:15,90.97
211639,29307,8154,LinkedIn,2019-01-19 10:39:28,43.36
27871,46268,7832,LinkedIn,2019-01-19 11:04:15,61.55
178004,18768,1558,LinkedIn,2019-01-19 11:07:52,90.89
48671,78926,865,Naukri,2019-01-19 11:22:51,22.88
142223,30893,5400,Agency,2019-01-19 11:26:51,27.93
330954,83012,7316,LinkedIn,2019-01-19 12:28:42,37.29
360162,17951,4532,LinkedIn,2019-01-19 12:39:19,25.24
135498,56876,6487,LinkedIn,2019-01-19 12:42:12,49.58
377026,58936,2145,Referral,2019-01-19 12:58:51,77.2
260936,54058,8973,Indeed,2019-01-19 13:03:23,23.13
10871,68449,9301,LinkedIn,2019-01-19 13:11:58,87.02
279735,66671,9611,Agency,2019-01-19 13:39:05,4.02
282138,48034,6863,LinkedIn,2019-01-19 13:54:47,76.44
329172,83373,8808,LinkedIn,2019-01-19 14:00:58,1.87
62646,51222,2757,Referral,2019-01-19 14:24:54,67.17
146787,94999,9910,Agency,2019-01-19 14:24:58,75.84
204733,61144,7004,LinkedIn,2019-01-19 14:33:53,53.22
225274,96944,1276,Naukri,2019-01-19 14:36:04,90.77
172819,88974,5912,Referral,2019-01-19 14:38:56,62.96
49281,26566,1172,Naukri,2019-01-19 14:42:30,60.79
361840,82202,2361,Referral,2019-01-19 14:52:57,39.66
238565,10022,7391,Naukri,2019-01-19 15:15:36,28.56
151441,82745,4463,Indeed,2019-01-19 15:29:35,6.5
389187,27110,1217,LinkedIn,2019-01-19 15:34:09,31.2
109844,22788,1909,Company Site,2019-01-19 15:53:22,47.64
119338,45044,4399,LinkedIn,2019-01-19 15:56:32,44.13
9285,87871,7648,Naukri,2019-01-19 16:05:02,18.15
328157,59714,6687,LinkedIn,2019-01-19 16:09:30,5.88
212708,86940,9828,Naukri,2019-01-19 16:34:13,83.01
236197,24618,5263,Naukri,2019-01-19 16:54:57,99.93
173963,78852,9735,Referral,2019-01-19 16:55:56,83.0
225478,72691,2780,LinkedIn,2019-01-19 16:57:00,42.65
222763,89587,6979,Naukri,2019-01-19 17:05:36,32.67
314965,50701,3665,LinkedIn,2019-01-19 17:11:42,56.24
180037,64055,4927,Referral,2019-01-19 17:12:02,75.93
335917,98389,109,LinkedIn,2019-01-19 17:16:50,17.45
284569,71989,6628,Referral,2019-01-19 17:36:01,12.81
195269,49777,9247,Agency,2019-01-19 17:45:24,85.76
77792,51055,3935,LinkedIn,2019-01-19 18:08:27,97.36
94684,70834,9052,Naukri,2019-01-19 18:34:21,75.76
267854,65394,3324,Naukri,2019-01-19 18:42:42,21.58
107746,43473,1027,Campus,2019-01-19 18:43:54,69.82
248137,25595,7608,Naukri,2019-01-19 18:45:05,92.1
377167,37805,2430,LinkedIn,2019-01-19 19:12:48,92.55
384233,29146,7179,Naukri,2019-01-19 19:16:48,15.97
217271,37139,4251,LinkedIn,2019-01-19 19:21:20,93.34
231014,9674,782,LinkedIn,2019-01-19 19:22:45,7.61
363149,99232,2376,Referral,2019-01-19 19:22:55,94.69
86087,45131,9403,LinkedIn,2019-01-19 19:29:37,51.19
161812,52054,7717,Naukri,2019-01-19 19:33:03,80.09
362897,2561,7070,Referral,2019-01-19 19:49:13,44.03
22587,60622,1657,Referral,2019-01-19 19:55:28,54.98
272404,84798,8108,Indeed,2019-01-19 19:56:35,5.21
44435,11919,2596,Referral,2019-01-19 19:58:51,15.6
153167,67187,9163,Indeed,2019-01-19 20:12:18,40.12
46905,12183,8966,Naukri,2019-01-19 20:14:14,8.59
40678,46966,8228,Twitter,2019-01-19 20:24:32,46.53
253536,79258,247,Naukri,2019-01-19 20:38:33,30.24
7942,63353,8918,LinkedIn,2019-01-19 20:38:58,64.93
29573,65831,6673,Company Site,2019-01-19 21:05:32,33.33
284017,90925,1692,Indeed,2019-01-19 21:09:26,72.77
17215,18989,6246,Naukri,2019-01-19 21:13:43,46.77
223527,59332,6279,LinkedIn,2019-01-19 21:14:13,96.56
848,20084,8612,LinkedIn,2019-01-19 21:26:09,58.06
181216,67209,2181,Naukri,2019-01-19 21:52:58,20.56
97774,40191,8789,Campus,2019-01-19 22:00:30,60.21
4034,65971,6514,Naukri,2019-01-19 22:09:07,61.18
317328,78687,1573,Naukri,2019-01-19 22:15:01,55.81
368352,27220,4179,Naukri,2019-01-19 22:15:50,3.47
295326,33555,6660,LinkedIn,2019-01-19 22:16:08,59.63
268867,6924,889,Referral,2019-01-19 22:24:46,74.01
104985,99440,1876,LinkedIn,2019-01-19 22:44:10,71.64
106078,74558,3394,LinkedIn,2019-01-19 22:48:51,9.89
330968,84472,7499,LinkedIn,2019-01-19 22:53:48,39.31
162035,80430,587,Naukri,2019-01-19 23:07:14,26.01
370506,17976,462,Naukri,2019-01-19 23:45:42,51.02
190123,74400,2955,LinkedIn,2019-01-19 23:47:11,99.76
144585,87641,1321,Campus,2019-01-19 23:51:57,59.75
153981,2762,170,LinkedIn,2019-01-20 00:10:47,98.05
311601,21777,1686,Indeed,2019-01-20 00:25:57,86.48
383224,1603,3617,Naukri,2019-01-20 00:30:08,29.56
83342,86678,973,Naukri,2019-01-20 00:31:44,58.97
67543,95738,4415,LinkedIn,2019-01-20 00:39:32,13.41
235061,12641,1324,Naukri,2019-01-20 00:46:51,52.02
159294,95071,7737,Kaggle,2019-01-20 00:51:43,44.0
27596,46619,9917,Indeed,2019-01-20 00:53:13,36.39
140321,27693,3463,Company Site,2019-01-20 01:32:16,47.93
268862,71232,9437,Naukri,2019-01-20 01:35:07,56.48
244448,72163,9749,LinkedIn,2019-01-20 01:53:23,56.81
6699,93328,8329,Indeed,2019-01-20 01:53:29,27.7
370507,21883,4039,LinkedIn,2019-01-20 01:53:47,55.17
226120,3897,634,Referral,2019-01-20 01:55:37,19.31
98536,48166,7958,Indeed,2019-01-20 02:18:02,1.77
11773,26145,804,Referral,2019-01-20 02:48:51,63.07
242899,96727,6002,Indeed,2019-01-20 02:54:35,18.56
74169,96776,1194,Agency,2019-01-20 02:58:18,97.14
272330,94318,2001,LinkedIn,2019-01-20 03:04:18,45.63
143113,78684,2913,Indeed,2019-01-20 03:12:19,9.94
14502,61114,3098,Indeed,2019-01-20 03:12:36,46.06
242228,48998,7663,LinkedIn,2019-01-20 03:14:08,83.73
202764,50741,1314,LinkedIn,2019-01-20 03:31:00,61.03
96645,3905,8945,LinkedIn,2019-01-20 03:39:42,37.68
283732,96555,9507,LinkedIn,2019-01-20 03:42:32,73.12
215413,4224,8617,Referral,2019-01-20 03:51:31,20.23
347109,56654,3192,Naukri,2019-01-20 03:54:11,39.68
115812,39379,2502,Indeed,2019-01-20 04:08:04,77.48
100671,38987,165,Campus,2019-01-20 04:09:55,34.45
363421,4555,6365,Indeed,2019-01-20 05:07:08,52.85
211006,22913,2782,Naukri,2019-01-20 05:14:18,99.29
101860,14057,1658,Indeed,2019-01-20 05:16:59,64.08
291438,63156,8496,Indeed,2019-01-20 05:22:22,23.52
268689,67268,8224,Naukri,2019-01-20 05:28:50,90.25
52326,56923,1738,Referral,2019-01-20 05:43:24,47.09
356607,6603,7282,LinkedIn,2019-01-20 05:46:33,50.42
277264,23907,3082,LinkedIn,2019-01-20 05:57:41,5.96
191083,23993,6636,LinkedIn,2019-01-20 05:58:20,32.42
19741,43312,4371,Naukri,2019-01-20 06:01:38,77.59
107808,71054,2992,LinkedIn,2019-01-20 06:05:26,60.24
363561,9959,4135,Naukri,2019-01-20 06:07:07,0.82
23147,41591,5342,Referral,2019-01-20 06:27:48,17.29
155528,55581,8705,Naukri,2019-01-20 06:53:44,23.57
49817,79763,3436,LinkedIn,2019-01-20 06:57:04,94.44
114473,29573,9188,Indeed,2019-01-20 07:01:16,59.64
348592,93570,5319,LinkedIn,2019-01-20 07:07:27,54.47
7839,17600,6492,LinkedIn,2019-01-20 07:20:55,59.4
271358,348,4214,LinkedIn,2019-01-20 07:27:48,38.38
390347,83060,8293,Naukri,2019-01-20 07:39:31,24.26
