interview_id,application_id,round,score,outcome,interview_date
173133,181821,Technical 2,2.19,Advanced,2019-01-25 05:11:07
181695,236967,Technical 1,1.34,Advanced,2019-01-25 05:11:17
22068,93070,HR,3.66,On Hold,2019-01-25 05:22:30
71236,123680,Technical 1,1.37,Advanced,2019-01-25 05:52:52
191633,297322,Screening,2.19,Advanced,2019-01-25 05:53:46
193512,62440,Technical 1,6.88,Advanced,2019-01-25 05:54:50
115822,377685,HR,0.25,Advanced,2019-01-25 06:21:01
80302,346993,Screening,3.12,On Hold,2019-01-25 06:22:14
43154,110319,Technical 1,1.87,Rejected,2019-01-25 06:22:51
116836,115272,Technical 2,2.54,Advanced,2019-01-25 06:24:06
7027,66008,Technical 1,7.2,Rejected,2019-01-25 06:46:51
28651,295654,Technical 1,5.8,Offered,2019-01-25 06:51:03
26396,121908,Technical 1,6.03,Rejected,2019-01-25 07:02:31
181840,305630,Technical 2,2.53,Rejected,2019-01-25 07:21:31
159658,229835,Technical 2,8.97,On Hold,2019-01-25 07:22:45
123276,244674,Technical 1,7.13,On Hold,2019-01-25 07:23:13
53390,21073,Screening,3.59,Advanced,2019-01-25 07:39:25
106209,28446,Technical 1,1.1,Rejected,2019-01-25 07:41:48
86853,2661,Screening,6.82,Rejected,2019-01-25 07:46:13
155611,245506,Technical 1,7.8,Rejected,2019-01-25 08:07:25
170091,399195,HR,3.91,Advanced,2019-01-25 08:25:39
9256,336419,Managerial,7.03,Offered,2019-01-25 08:35:29
158909,299295,Technical 1,2.24,Offered,2019-01-25 09:01:48
36442,16820,Managerial,6.76,Offered,2019-01-25 09:27:30
138820,375564,Screening,7.26,Offered,2019-01-25 09:34:50
107732,34434,Screening,1.93,Rejected,2019-01-25 09:38:32
33603,318252,Technical 1,6.28,On Hold,2019-01-25 10:00:15
120504,19813,Technical 1,1.93,Rejected,2019-01-25 10:03:39
70616,370301,Screening,9.95,Advanced,2019-01-25 10:45:18
43253,16428,Screening,8.21,Offered,2019-01-25 11:20:04
194283,388667,Screening,0.83,Advanced,2019-01-25 11:23:41
159907,394050,Screening,5.56,Rejected,2019-01-25 11:29:15
115242,237536,HR,0.3,Rejected,2019-01-25 11:29:29
179101,200539,Screening,7.38,Rejected,2019-01-25 11:31:39
124958,212175,Technical 2,8.12,Advanced,2019-01-25 12:19:03
8126,78971,Technical 2,9.33,Rejected,2019-01-25 12:47:02
31062,377496,Screening,7.69,Advanced,2019-01-25 12:50:53
25658,43885,Screening,8.42,Offered,2019-01-25 13:47:10
152374,90759,Technical 1,9.67,Rejected,2019-01-25 15:27:12
79481,160667,Technical 2,4.87,On Hold,2019-01-25 15:29:43
174973,15926,Technical 2,2.31,Offered,2019-01-25 15:33:21
108363,101024,HR,3.4,Rejected,2019-01-25 16:07:51
595,129879,Technical 2,2.59,Rejected,2019-01-25 16:31:09
113020,58992,Technical 2,4.48,Advanced,2019-01-25 16:34:54
118340,54227,HR,1.67,Rejected,2019-01-25 16:47:17
29491,394735,Technical 1,3.48,Offered,2019-01-25 16:48:58
126589,129050,Technical 1,7.61,Rejected,2019-01-25 16:59:44
43309,37299,Technical 1,7.75,On Hold,2019-01-25 17:02:50
30554,338233,Screening,1.27,Advanced,2019-01-25 17:20:39
181041,306804,Technical 1,3.81,Offered,2019-01-25 17:40:17
192340,140460,HR,3.1,Rejected,2019-01-25 17:46:03
38054,378299,Screening,1.64,Offered,2019-01-25 17:51:32
182558,154326,Screening,0.56,Rejected,2019-01-25 18:12:25
108276,224470,Technical 1,1.82,Rejected,2019-01-25 18:33:11
91235,18970,Screening,9.14,Rejected,2019-01-25 19:09:55
115881,206428,Screening,0.86,Rejected,2019-01-25 19:11:18
166855,216239,Technical 1,4.46,Rejected,2019-01-25 19:46:17
111138,302226,Technical 1,5.19,On Hold,2019-01-25 19:54:36
26760,165458,Technical 1,9.67,Rejected,2019-01-25 20:00:43
121390,143055,Technical 2,9.03,Advanced,2019-01-25 20:20:01
65941,295792,Technical 1,3.29,Rejected,2019-01-25 21:12:55
89365,294726,Technical 1,8.53,Advanced,2019-01-25 21:12:59
128091,171709,Screening,9.09,Rejected,2019-01-25 21:17:25
129962,222619,Managerial,3.48,Rejected,2019-01-25 21:30:47
125644,157904,HR,9.94,Rejected,2019-01-25 21:34:38
109634,281784,HR,2.36,Offered,2019-01-25 21:43:08
112648,127698,Screening,4.95,Advanced,2019-01-25 22:21:37
136314,116713,Technical 2,0.98,Rejected,2019-01-25 22:25:50
3241,246498,Technical 1,5.18,Rejected,2019-01-25 23:15:09
116037,276356,Technical 1,0.85,Rejected,2019-01-25 23:47:29
192564,202104,Screening,1.96,Advanced,2019-01-25 23:51:46
84629,163087,Screening,9.5,Advanced,2019-01-26 00:18:09
132464,348832,Technical 1,6.77,Advanced,2019-01-26 00:25:38
139822,379486,Managerial,3.41,Offered,2019-01-26 00:53:08
117675,212491,Technical 1,8.41,Offered,2019-01-26 01:03:10
27833,217889,Screening,9.59,Rejected,2019-01-26 01:14:25
118927,139956,Technical 1,6.74,Rejected,2019-01-26 01:24:02
13855,54951,Screening,0.33,Advanced,2019-01-26 01:25:24
121351,55408,Technical 1,8.8,Rejected,2019-01-26 01:34:58
90773,100480,Managerial,3.3,Advanced,2019-01-26 01:48:15
135975,93455,Screening,4.52,Advanced,2019-01-26 01:53:23
75154,386860,Managerial,9.67,Offered,2019-01-26 02:17:53
181239,92118,Technical 1,7.83,Rejected,2019-01-26 02:57:04
105782,202975,Technical 1,6.01,Advanced,2019-01-26 03:00:26
131486,196841,Technical 2,4.96,Offered,2019-01-26 03:19:27
16316,159407,Technical 1,3.64,Rejected,2019-01-26 03:31:45
191530,361853,Technical 2,5.46,Rejected,2019-01-26 03:38:28
161740,218838,Technical 2,1.72,Rejected,2019-01-26 03:41:27
64051,257781,Technical 1,9.35,Rejected,2019-01-26 03:49:27
23987,283722,Technical 2,8.05,Rejected,2019-01-26 04:01:48
167639,267654,Screening,5.95,On Hold,2019-01-26 04:04:20
96248,367746,Technical 1,9.51,Advanced,2019-01-26 04:23:10
117739,207923,HR,5.46,Rejected,2019-01-26 04:31:32
141179,33502,Technical 1,8.52,Offered,2019-01-26 05:04:40
21390,251274,Technical 1,4.82,Rejected,2019-01-26 06:02:07
92926,56362,Technical 2,7.51,Rejected,2019-01-26 06:10:37
97329,315997,Technical 1,3.05,Advanced,2019-01-26 06:36:26
99745,317722,HR,3.73,Rejected,2019-01-26 06:37:42
588,368592,Screening,4.41,Advanced,2019-01-26 06:40:43
82913,183959,Technical 1,4.93,Rejected,2019-01-26 06:49:00
52035,61033,Screening,2.86,Rejected,2019-01-26 07:18:20
149704,308477,Screening,9.49,Advanced,2019-01-26 07:28:17
155910,155350,Screening,9.6,Offered,2019-01-26 07:40:56
28724,249289,HR,8.18,Advanced,2019-01-26 07:45:49
9950,187355,Technical 2,5.35,Rejected,2019-01-26 08:15:43
94989,205050,Technical 2,7.51,Rejected,2019-01-26 08:58:45
15083,92595,Technical 2,8.83,Advanced,2019-01-26 09:24:15
152514,176627,Technical 2,3.32,Advanced,2019-01-26 09:26:50
199597,110730,Managerial,5.22,Advanced,2019-01-26 09:27:09
37942,243984,HR,6.92,Offered,2019-01-26 09:43:14
59121,15243,Screening,3.64,Advanced,2019-01-26 09:51:52
5519,321710,Technical 1,4.73,Rejected,2019-01-26 10:22:33
75096,124027,Technical 1,4.53,Rejected,2019-01-26 10:52:55
138648,94607,Technical 2,0.22,Rejected,2019-01-26 11:33:22
117464,389038,Technical 1,8.72,Rejected,2019-01-26 13:42:47
1305,52042,Technical 2,1.55,Rejected,2019-01-26 14:49:48
118652,249104,Technical 1,9.79,Rejected,2019-01-26 14:54:54
193164,277238,Technical 1,6.08,Rejected,2019-01-26 15:17:13
174944,34481,Technical 2,9.47,Rejected,2019-01-26 15:41:15
96164,149398,Technical 2,4.89,Rejected,2019-01-26 15:58:15
127654,136143,Technical 2,2.41,Advanced,2019-01-26 17:07:31
20868,83170,Technical 1,9.58,Rejected,2019-01-26 17:36:40
178320,113055,Technical 2,6.22,Rejected,2019-01-26 17:54:15
160210,304565,Technical 1,7.9,Rejected,2019-01-26 17:55:28
156913,174084,Managerial,7.17,Rejected,2019-01-26 18:14:08
52882,342718,Screening,0.8,Rejected,2019-01-26 18:24:34
188718,312705,Screening,5.42,Advanced,2019-01-26 18:44:47
104670,304193,Screening,3.2,Rejected,2019-01-26 18:52:22
164380,379795,Screening,6.82,Rejected,2019-01-26 19:30:36
142601,162435,Technical 2,3.53,Rejected,2019-01-26 19:50:50
64081,137333,Technical 1,7.8,Advanced,2019-01-26 20:16:18
186675,313405,Screening,8.98,Offered,2019-01-26 20:18:28
153246,252602,Screening,8.95,Advanced,2019-01-26 20:22:38
79517,45359,Screening,7.99,Rejected,2019-01-26 20:35:37
69699,177456,Technical 2,9.46,Advanced,2019-01-26 20:46:34
113726,103423,Technical 1,7.53,Advanced,2019-01-26 20:51:23
78773,118011,Screening,9.31,Advanced,2019-01-26 20:55:20
179629,128211,Technical 1,6.26,Advanced,2019-01-26 21:10:51
16023,71750,Technical 2,5.96,Rejected,2019-01-26 21:11:42
159262,68854,Technical 1,5.53,Rejected,2019-01-26 21:14:55
111594,23147,Screening,7.99,Rejected,2019-01-26 21:26:31
193914,386874,Technical 1,5.6,Rejected,2019-01-26 21:51:55
187038,112821,Technical 2,3.08,Rejected,2019-01-26 21:59:12
68607,110507,Managerial,6.37,Rejected,2019-01-26 22:29:32
197765,149156,Technical 1,1.35,Advanced,2019-01-26 23:16:42
154230,133775,Technical 1,2.16,Advanced,2019-01-26 23:37:37
286,97187,Technical 1,0.22,Rejected,2019-01-26 23:45:09
46805,387243,Technical 1,7.13,Advanced,2019-01-26 23:48:41
148523,68280,Technical 1,0.26,Advanced,2019-01-26 23:57:04
37629,79456,Technical 1,8.87,Offered,2019-01-27 00:01:20
81684,121936,HR,4.77,On Hold,2019-01-27 00:45:53
19123,336508,Technical 2,9.63,Advanced,2019-01-27 00:50:34
95569,155659,Technical 1,0.74,Advanced,2019-01-27 00:53:12
126158,345702,Technical 2,0.59,Advanced,2019-01-27 01:44:32
49577,316922,Technical 1,5.27,Advanced,2019-01-27 02:03:21
94775,42358,Technical 1,3.67,Advanced,2019-01-27 02:17:32
120516,108101,Technical 1,9.19,On Hold,2019-01-27 02:44:25
50533,326234,Technical 1,8.87,Advanced,2019-01-27 02:44:51
25961,382605,Technical 1,0.65,Advanced,2019-01-27 02:52:03
46047,105928,Technical 2,5.86,Rejected,2019-01-27 02:54:40
16694,383078,Screening,1.46,Offered,2019-01-27 03:44:07
96558,201212,Screening,1.47,Rejected,2019-01-27 03:52:39
50553,300703,Technical 2,0.88,On Hold,2019-01-27 04:23:38
72054,395971,Managerial,2.7,Rejected,2019-01-27 04:43:32
197351,370212,Screening,9.36,Advanced,2019-01-27 04:57:59
115253,115102,Technical 1,2.43,Rejected,2019-01-27 04:59:34
143909,194957,Screening,4.12,Advanced,2019-01-27 05:13:51
232,153574,Screening,1.18,Rejected,2019-01-27 05:46:51
15403,308233,Technical 1,3.45,Rejected,2019-01-27 05:50:48
169786,300425,Screening,5.22,Rejected,2019-01-27 06:12:07
46487,154072,Technical 1,7.67,Advanced,2019-01-27 06:24:24
137029,198051,Technical 1,2.57,Rejected,2019-01-27 07:01:27
120573,61689,Technical 2,1.7,Offered,2019-01-27 07:05:32
162941,393591,Technical 1,6.47,Advanced,2019-01-27 07:25:50
134278,262543,Technical 2,6.66,Advanced,2019-01-27 07:42:50
160713,174297,HR,3.84,Rejected,2019-01-27 07:54:35
50452,392648,HR,4.24,Advanced,2019-01-27 08:01:12
47838,309453,Technical 2,1.93,Offered,2019-01-27 08:05:29
24176,108712,Technical 2,3.85,On Hold,2019-01-27 08:26:19
67447,38745,HR,6.93,Rejected,2019-01-27 08:59:09
101286,263377,Technical 1,2.01,Advanced,2019-01-27 09:18:10
12114,230143,Technical 1,7.78,Rejected,2019-01-27 09:38:50
6005,241128,Screening,8.3,Rejected,2019-01-27 09:49:54
146357,159627,Technical 2,7.08,On Hold,2019-01-27 09:49:56
37972,257352,Technical 1,3.18,On Hold,2019-01-27 11:07:31
3080,314645,Screening,0.48,Advanced,2019-01-27 11:11:21
114192,186340,Screening,3.87,Advanced,2019-01-27 12:03:08
80961,115698,Screening,9.9,Offered,2019-01-27 12:25:30
175614,93121,HR,6.24,Advanced,2019-01-27 12:47:51
133290,94948,Technical 2,4.57,Rejected,2019-01-27 12:53:09
87397,174263,Technical 1,5.04,Advanced,2019-01-27 13:34:17
163854,22,Screening,0.06,Advanced,2019-01-27 13:45:02
193790,347861,Technical 1,5.75,Advanced,2019-01-27 13:50:44
134101,107242,Technical 1,3.45,Advanced,2019-01-27 13:54:09
112474,76395,Screening,1.81,Rejected,2019-01-27 14:03:17
160527,220501,Screening,1.73,Rejected,2019-01-27 14:20:29
57126,337741,Technical 2,7.45,Rejected,2019-01-27 14:33:44
143027,387740,Screening,2.91,Rejected,2019-01-27 14:44:05
171800,19654,Screening,4.0,Rejected,2019-01-27 15:14:23
77393,62352,Technical 1,6.58,Offered,2019-01-27 15:19:51
57771,172578,Technical 1,3.02,Rejected,2019-01-27 15:33:28
21396,54927,Technical 1,1.22,Rejected,2019-01-27 15:44:10
101065,244502,Managerial,3.6,Advanced,2019-01-27 16:02:27
12058,90025,Technical 2,2.25,Advanced,2019-01-27 16:11:08
154680,174434,Technical 1,2.23,Rejected,2019-01-27 16:18:46
82163,111081,Screening,4.58,Rejected,2019-01-27 16:21:12
168779,379441,HR,4.82,On Hold,2019-01-27 16:21:59
107256,246239,Technical 1,6.66,Offered,2019-01-27 17:08:40
175963,133816,Screening,5.5,Rejected,2019-01-27 17:26:34
118618,272883,Screening,9.33,Offered,2019-01-27 17:26:51
163875,24254,Screening,8.24,Rejected,2019-01-27 17:28:22
185432,317557,Screening,1.13,Advanced,2019-01-27 18:19:56
175183,287795,Technical 2,3.15,Advanced,2019-01-27 18:34:41
179919,165312,Screening,9.98,Rejected,2019-01-27 18:36:35
35708,99869,Technical 1,0.23,Advanced,2019-01-27 19:03:24
11939,86901,Screening,5.23,Rejected,2019-01-27 19:17:39
81155,672,Technical 1,5.57,On Hold,2019-01-27 19:18:44
143708,13563,Technical 2,1.84,Advanced,2019-01-27 19:43:55
16706,65203,Technical 1,7.87,On Hold,2019-01-27 19:46:30
174125,32795,Technical 1,2.44,Rejected,2019-01-27 19:50:50
137356,168476,Technical 1,2.44,On Hold,2019-01-27 20:44:18
167536,225452,Technical 2,5.36,Rejected,2019-01-27 21:41:42
174840,360884,Screening,2.7,Rejected,2019-01-27 21:59:39
49971,335089,Technical 1,6.43,Rejected,2019-01-27 22:10:23
166432,171822,Technical 2,2.22,Advanced,2019-01-27 22:13:25
17368,14228,Screening,6.62,On Hold,2019-01-27 22:22:28
110357,710,Technical 1,7.26,Offered,2019-01-27 22:23:32
87679,228642,Technical 1,7.49,Advanced,2019-01-27 22:31:25
23939,41022,Screening,2.47,Advanced,2019-01-27 23:12:25
199688,32038,Technical 1,0.03,Offered,2019-01-27 23:20:19
148231,86733,Screening,9.83,Rejected,2019-01-27 23:22:43
86436,386990,Technical 1,3.42,Advanced,2019-01-27 23:26:07
166205,319201,Technical 1,4.1,Offered,2019-01-27 23:53:24
56106,380511,Technical 1,1.55,Advanced,2019-01-28 00:20:19
127053,332096,Technical 2,2.65,Advanced,2019-01-28 00:21:32
92573,283897,Screening,6.15,Advanced,2019-01-28 01:30:56
60607,78298,Screening,2.14,Advanced,2019-01-28 01:34:51
5394,389127,Technical 2,9.41,Rejected,2019-01-28 01:35:18
77876,93132,Technical 1,6.64,Advanced,2019-01-28 02:08:14
117867,170363,Screening,8.12,Advanced,2019-01-28 02:13:23
537,148314,Technical 1,5.57,Advanced,2019-01-28 02:23:23
72634,220566,Technical 1,9.92,Rejected,2019-01-28 02:40:02
196438,114763,Technical 2,1.31,Advanced,2019-01-28 02:51:47
196206,20670,Screening,4.13,Rejected,2019-01-28 03:08:49
86275,390866,Screening,7.38,Rejected,2019-01-28 03:11:32
107083,80877,Managerial,4.94,Rejected,2019-01-28 03:21:27
60551,42139,Managerial,3.77,Rejected,2019-01-28 03:21:56
32397,219815,Managerial,0.25,Rejected,2019-01-28 03:28:17
84988,244219,Technical 2,1.38,Offered,2019-01-28 03:45:59
163206,26604,Technical 1,7.76,Rejected,2019-01-28 04:13:04
51367,389311,HR,8.17,Advanced,2019-01-28 04:41:33
181284,122858,Screening,4.68,Rejected,2019-01-28 05:25:50
58440,313872,Technical 2,1.19,Advanced,2019-01-28 05:28:05
140648,305344,Technical 1,3.3,Rejected,2019-01-28 06:02:13
143032,14787,Managerial,0.86,Advanced,2019-01-28 06:33:02
52816,322870,Technical 2,0.19,Rejected,2019-01-28 06:56:16
78062,221815,Screening,1.33,Rejected,2019-01-28 06:58:59
148362,6730,Technical 2,7.3,Offered,2019-01-28 07:22:46
29921,358524,HR,8.28,Rejected,2019-01-28 07:41:10
45854,291236,Managerial,4.57,Advanced,2019-01-28 08:40:52
59195,162115,Technical 1,4.59,On Hold,2019-01-28 08:44:34
145745,248873,Technical 1,0.64,Rejected,2019-01-28 08:54:13
180553,308148,Technical 1,6.72,Advanced,2019-01-28 08:55:52
37806,117250,Screening,6.18,Advanced,2019-01-28 08:56:47
24407,218552,Technical 1,5.25,Rejected,2019-01-28 09:25:08
162011,308127,Screening,7.73,Rejected,2019-01-28 09:34:18
72522,13313,Screening,6.1,Rejected,2019-01-28 09:47:21
72012,244165,Managerial,0.14,Advanced,2019-01-28 10:21:14
30954,38544,Technical 1,6.69,Rejected,2019-01-28 10:21:26
99080,375966,Managerial,1.72,Rejected,2019-01-28 11:17:53
106766,287079,Screening,9.01,Advanced,2019-01-28 11:23:12
177078,115096,Technical 1,5.93,Advanced,2019-01-28 11:45:29
40388,117461,Technical 1,4.14,Advanced,2019-01-28 11:52:26
52584,309267,Managerial,9.06,Rejected,2019-01-28 11:52:52
31450,260372,Technical 2,7.15,On Hold,2019-01-28 11:53:32
196951,370859,Technical 2,7.03,Offered,2019-01-28 12:10:41
70795,219131,Technical 2,4.22,Rejected,2019-01-28 12:11:27
108418,270822,Technical 2,1.87,Rejected,2019-01-28 12:15:19
16745,348059,Technical 1,5.91,Advanced,2019-01-28 12:26:35
106731,197259,Screening,7.18,Rejected,2019-01-28 12:41:11
142900,132742,Technical 2,5.4,Advanced,2019-01-28 12:52:57
139614,29890,Technical 1,1.89,Offered,2019-01-28 12:57:24
179528,131310,Screening,3.53,Rejected,2019-01-28 13:13:04
74378,286182,Technical 1,5.68,Rejected,2019-01-28 13:14:26
114591,17685,Technical 1,0.44,Offered,2019-01-28 13:41:18
193778,370885,Screening,2.99,Offered,2019-01-28 13:48:13
138085,266073,Technical 1,7.09,Rejected,2019-01-28 13:50:15
4951,15994,HR,8.07,Advanced,2019-01-28 14:10:54
154407,35532,Technical 1,5.11,Advanced,2019-01-28 14:37:51
193742,305034,HR,8.37,Advanced,2019-01-28 14:55:10
4343,335881,Screening,3.9,Advanced,2019-01-28 15:08:48
110568,27858,Screening,2.01,Advanced,2019-01-28 15:17:00
166465,369080,Technical 2,1.74,Advanced,2019-01-28 15:18:31
93834,343044,Screening,2.21,Rejected,2019-01-28 15:23:56
85998,136144,HR,6.06,Rejected,2019-01-28 15:37:39
194166,74333,Technical 1,1.55,Rejected,2019-01-28 16:32:52
38551,173499,Technical 1,9.73,Rejected,2019-01-28 16:53:35
128143,354548,Technical 1,1.09,Rejected,2019-01-28 17:03:15
17711,49737,Screening,7.98,Rejected,2019-01-28 17:09:20
68087,180735,HR,8.49,Advanced,2019-01-28 17:57:23
33446,270999,Technical 1,7.67,Advanced,2019-01-28 18:22:21
158621,143091,Technical 1,4.7,Rejected,2019-01-28 19:51:38
30604,27222,Managerial,2.11,Advanced,2019-01-28 19:52:31
60011,72993,Technical 1,4.63,Rejected,2019-01-28 20:01:22
83925,344076,HR,6.5,Advanced,2019-01-28 20:07:18
181438,142869,Technical 2,6.2,Advanced,2019-01-28 20:23:54
49011,37340,Managerial,4.43,Rejected,2019-01-28 20:32:28
80408,117831,Screening,1.64,Offered,2019-01-28 20:37:01
89712,152392,Screening,1.25,Rejected,2019-01-28 20:42:29
28268,369585,Screening,2.7,Advanced,2019-01-28 20:57:17
76349,255350,Technical 1,5.73,Advanced,2019-01-28 20:59:40
103094,343578,Technical 1,1.59,Rejected,2019-01-28 21:00:35
185759,283500,Screening,8.8,Advanced,2019-01-28 21:18:37
70547,267125,Technical 2,9.41,Rejected,2019-01-28 21:25:00
127776,64174,Screening,4.17,Advanced,2019-01-28 21:39:18
116788,192322,Technical 1,8.73,Offered,2019-01-28 21:51:23
174241,206462,Screening,0.48,Rejected,2019-01-28 22:06:37
19948,257254,Technical 1,1.27,Rejected,2019-01-28 22:16:05
29423,106882,Technical 1,1.32,Offered,2019-01-28 22:59:01
184384,186342,Screening,8.92,On Hold,2019-01-28 23:07:30
3035,240711,Technical 2,9.21,Rejected,2019-01-28 23:57:35
174996,281322,Screening,5.4,Advanced,2019-01-29 00:12:45
33249,256664,Technical 1,6.52,Advanced,2019-01-29 00:20:28
139131,317716,Technical 2,9.56,Rejected,2019-01-29 00:24:08
105480,193112,HR,6.12,Rejected,2019-01-29 00:34:27
159861,23966,Technical 1,4.27,Rejected,2019-01-29 00:44:16
112513,246474,Technical 1,4.55,Advanced,2019-01-29 00:50:14
14420,198419,Technical 2,2.7,On Hold,2019-01-29 01:04:46
918,262213,Managerial,3.36,Advanced,2019-01-29 01:19:43
38035,17247,Managerial,9.46,Rejected,2019-01-29 01:29:04
42056,257721,HR,0.56,Rejected,2019-01-29 01:41:03
194036,338851,Technical 1,0.79,Advanced,2019-01-29 01:43:03
187599,54194,Screening,8.18,Advanced,2019-01-29 01:51:38
186184,52978,Technical 2,5.59,Advanced,2019-01-29 01:52:49
171044,310277,Technical 1,4.19,Advanced,2019-01-29 01:55:57
35593,390730,Screening,6.88,Advanced,2019-01-29 02:01:10
104432,16455,Technical 1,5.31,Rejected,2019-01-29 02:01:46
89820,190947,Technical 1,1.88,Rejected,2019-01-29 02:02:04
171649,219342,Technical 1,8.06,On Hold,2019-01-29 02:07:31
50617,164112,Screening,9.47,Rejected,2019-01-29 02:16:49
112796,389192,Technical 2,9.42,Advanced,2019-01-29 02:24:34
173051,312760,Technical 2,2.02,Offered,2019-01-29 02:27:51
162181,34852,Screening,4.37,Offered,2019-01-29 02:38:54
72601,47942,Technical 1,8.9,Rejected,2019-01-29 02:49:23
150618,217066,Technical 1,9.03,Advanced,2019-01-29 02:54:06
95528,284424,Technical 1,2.96,Advanced,2019-01-29 03:04:28
122943,25042,HR,5.68,Advanced,2019-01-29 03:18:42
147687,397712,Technical 2,0.85,Offered,2019-01-29 04:05:01
53765,91951,Screening,4.53,Advanced,2019-01-29 04:35:07
148530,255699,Technical 2,2.94,Offered,2019-01-29 04:59:43
152146,144396,Technical 2,8.01,Rejected,2019-01-29 05:06:33
178666,295465,Technical 2,5.47,Rejected,2019-01-29 05:25:00
194298,332837,Technical 2,8.94,Rejected,2019-01-29 05:30:38
163479,334932,Technical 2,8.08,Offered,2019-01-29 05:38:51
308,375774,Technical 1,6.06,Rejected,2019-01-29 05:39:45
130352,38772,HR,4.89,Offered,2019-01-29 05:47:54
51983,255526,Technical 2,1.87,On Hold,2019-01-29 05:51:36
117390,166212,Technical 2,8.91,Advanced,2019-01-29 05:55:54
144409,293587,Technical 2,5.74,Rejected,2019-01-29 05:57:21
