employee_id,review_period,rating,promotion_reco_score,kudos_received
275,2025-10-01,2,0.45,13
276,2019-07-01,4,0.32,12
276,2022-10-01,5,0.75,3
277,2021-07-01,3,0.29,10
277,2025-04-01,4,0.81,3
277,2019-07-01,5,0.31,7
277,2020-01-01,5,0.45,4
278,2023-10-01,3,0.54,6
278,2021-04-01,3,0.6,8
278,2020-07-01,2,0.79,6
278,2020-10-01,4,0.37,14
279,2023-01-01,5,0.14,7
279,2020-04-01,3,0.76,9
279,2023-04-01,4,0.09,14
279,2019-10-01,1,0.09,5
280,2022-04-01,2,0.61,13
280,2020-07-01,4,0.15,5
281,2023-10-01,3,0.76,6
281,2023-01-01,4,0.74,9
282,2025-10-01,4,0.34,11
282,2023-04-01,3,0.98,8
282,2024-10-01,2,0.7,7
282,2020-01-01,3,0.21,6
282,2024-07-01,4,0.88,12
283,2025-07-01,1,0.4,4
283,2022-04-01,2,0.16,1
283,2025-04-01,4,0.63,10
284,2022-10-01,1,0.3,3
284,2021-07-01,3,0.45,2
284,2025-04-01,5,0.29,10
284,2024-10-01,2,0.66,12
285,2023-01-01,5,0.97,7
286,2025-04-01,4,0.48,4
286,2025-07-01,4,0.99,14
286,2020-10-01,2,0.83,0
287,2023-04-01,3,0.52,10
287,2022-04-01,3,0.28,0
287,2019-10-01,4,0.35,14
288,2021-01-01,4,0.87,6
288,2022-07-01,4,0.65,11
288,2025-07-01,3,0.87,4
288,2024-07-01,3,0.57,0
288,2023-04-01,3,0.2,8
289,2019-10-01,5,0.63,14
289,2024-07-01,5,0.32,5
290,2022-01-01,1,0.67,6
291,2022-01-01,2,0.7,7
291,2020-01-01,2,0.86,10
291,2025-10-01,1,0.49,1
291,2024-04-01,5,0.32,3
291,2022-07-01,4,0.61,9
292,2024-01-01,3,0.18,1
292,2021-04-01,3,0.96,11
292,2019-10-01,3,0.14,12
292,2022-01-01,2,0.16,2
292,2025-01-01,2,0.65,7
293,2019-07-01,3,0.94,3
294,2024-10-01,3,0.62,0
294,2020-07-01,2,0.37,5
294,2023-10-01,4,0.54,4
295,2019-10-01,4,0.62,6
296,2019-10-01,4,0.58,2
297,2021-04-01,3,0.25,10
298,2020-10-01,2,0.76,13
298,2024-04-01,4,0.96,8
298,2019-10-01,5,0.9,9
298,2022-07-01,3,0.23,2
299,2024-10-01,3,0.62,4
299,2023-01-01,2,0.91,10
299,2021-07-01,2,0.43,14
300,2024-07-01,3,0.58,4
300,2022-10-01,1,0.67,10
300,2021-04-01,3,0.15,10
301,2020-10-01,5,0.15,2
301,2020-04-01,2,0.61,12
301,2023-01-01,4,0.46,14
301,2019-07-01,4,0.32,2
302,2020-04-01,4,0.25,11
302,2019-07-01,2,0.39,7
302,2021-10-01,2,0.92,1
303,2024-04-01,4,0.9,0
303,2024-07-01,2,0.87,5
303,2021-04-01,1,0.01,1
303,2025-10-01,4,0.96,4
304,2022-07-01,5,0.0,8
304,2020-01-01,3,0.95,0
304,2020-07-01,3,0.69,12
304,2024-01-01,1,0.2,8
304,2022-04-01,4,0.78,11
305,2021-10-01,4,0.01,10
305,2025-10-01,3,0.44,0
305,2020-07-01,4,0.98,0
306,2023-10-01,5,0.91,6
306,2025-07-01,3,0.98,0
306,2023-04-01,3,0.83,13
306,2021-04-01,3,0.35,1
307,2019-07-01,1,0.65,6
307,2021-07-01,4,0.33,6
307,2022-01-01,4,0.7,8
308,2019-10-01,5,0.02,0
308,2024-10-01,3,0.64,12
308,2024-04-01,1,0.18,14
308,2025-10-01,4,0.04,12
308,2022-04-01,3,0.55,8
309,2019-10-01,4,0.04,9
310,2025-07-01,3,0.1,7
310,2019-10-01,3,0.04,5
311,2025-01-01,5,1.0,10
311,2020-10-01,2,0.93,2
312,2025-01-01,2,0.97,5
312,2020-01-01,3,0.84,14
312,2023-10-01,3,0.2,1
312,2024-10-01,4,0.53,2
313,2019-10-01,3,0.15,7
313,2024-10-01,5,0.49,9
313,2025-01-01,4,0.78,9
314,2022-01-01,2,0.3,0
314,2022-10-01,2,0.78,0
314,2021-01-01,4,0.87,13
314,2022-07-01,3,0.01,10
315,2020-04-01,4,0.17,5
315,2024-04-01,5,0.28,13
315,2019-07-01,3,0.61,14
315,2025-04-01,3,0.07,4
316,2024-04-01,5,0.8,10
316,2020-10-01,4,0.78,10
317,2021-10-01,4,0.97,10
317,2025-10-01,1,0.8,7
318,2022-01-01,4,0.94,11
318,2020-07-01,1,0.2,4
319,2019-10-01,3,0.26,8
319,2025-07-01,4,0.58,9
319,2025-01-01,3,0.73,6
319,2023-07-01,4,0.08,3
319,2020-04-01,3,0.97,14
320,2021-04-01,4,0.18,4
320,2022-07-01,2,0.42,6
320,2023-07-01,3,0.52,3
320,2020-04-01,5,0.92,2
320,2024-04-01,1,0.72,7
321,2025-10-01,3,0.66,4
321,2024-01-01,4,0.07,10
321,2021-01-01,4,0.36,6
321,2024-07-01,3,0.13,5
321,2023-01-01,1,0.57,0
322,2023-01-01,3,0.76,3
322,2020-07-01,5,0.75,5
322,2025-01-01,4,0.25,14
322,2023-04-01,3,0.91,8
322,2024-10-01,5,0.4,6
323,2021-10-01,5,0.99,0
323,2021-07-01,3,0.56,0
323,2024-10-01,3,0.37,13
324,2020-07-01,5,0.09,1
324,2023-10-01,4,0.52,14
324,2022-10-01,3,0.26,12
324,2021-07-01,1,0.46,10
324,2019-07-01,4,0.45,6
325,2022-01-01,2,0.57,13
326,2021-01-01,5,0.42,0
326,2021-07-01,4,0.23,2
326,2019-07-01,2,0.98,8
327,2025-10-01,5,0.74,3
328,2020-07-01,2,0.42,14
328,2025-10-01,4,0.35,10
329,2023-01-01,4,0.82,6
329,2023-04-01,2,0.61,14
330,2025-07-01,3,0.26,9
330,2025-04-01,3,0.43,9
330,2024-10-01,3,0.58,12
330,2023-10-01,3,0.12,11
331,2024-10-01,4,0.26,6
332,2020-07-01,4,0.88,2
332,2023-07-01,3,0.97,2
332,2024-07-01,3,0.14,8
332,2019-10-01,2,0.46,4
332,2024-04-01,5,0.32,11
333,2024-04-01,2,0.55,5
333,2019-10-01,3,0.23,12
333,2025-10-01,4,0.58,14
333,2024-10-01,5,0.67,10
333,2025-01-01,4,0.77,9
334,2020-07-01,2,0.53,6
334,2025-07-01,4,0.84,12
334,2022-07-01,4,0.59,1
335,2023-07-01,2,0.49,10
335,2025-10-01,4,0.17,2
336,2023-07-01,4,0.42,7
336,2020-01-01,4,0.93,13
336,2025-04-01,3,0.1,8
336,2020-07-01,2,0.51,10
337,2024-04-01,3,0.63,13
338,2024-01-01,4,0.49,14
338,2023-07-01,5,0.03,6
338,2021-04-01,5,0.86,12
338,2025-07-01,5,0.76,6
338,2022-10-01,3,0.08,3
339,2023-10-01,1,0.19,9
339,2019-07-01,5,0.38,11
339,2024-04-01,2,0.16,0
340,2024-04-01,3,0.11,12
340,2021-01-01,3,0.05,8
340,2021-10-01,3,0.58,9
340,2023-07-01,4,0.79,8
340,2022-01-01,4,0.73,1
341,2021-04-01,4,0.1,10
341,2020-07-01,3,0.85,4
341,2025-10-01,4,0.37,8
341,2023-01-01,3,0.78,14
341,2019-07-01,3,0.98,2
342,2023-07-01,5,0.98,12
342,2022-04-01,5,0.95,13
342,2019-10-01,2,0.65,8
342,2022-10-01,3,0.99,8
343,2020-01-01,4,0.72,6
343,2021-07-01,5,0.76,5
343,2020-07-01,3,0.23,13
343,2022-10-01,3,0.61,8
343,2024-04-01,2,0.63,4
344,2022-10-01,3,0.79,5
344,2021-01-01,2,0.63,9
344,2020-07-01,2,0.76,3
344,2025-07-01,1,0.06,3
344,2025-01-01,5,0.77,11
345,2020-04-01,2,0.31,13
345,2024-10-01,2,0.73,2
345,2019-10-01,4,0.34,11
345,2023-10-01,1,0.95,11
345,2024-04-01,5,0.39,5
346,2024-01-01,4,0.64,9
346,2023-10-01,3,0.63,10
346,2021-10-01,3,0.57,10
347,2023-04-01,3,0.82,3
347,2020-10-01,3,0.68,14
347,2020-07-01,3,0.94,6
348,2020-07-01,1,0.81,3
349,2021-01-01,3,0.13,6
349,2024-07-01,3,0.19,10
349,2019-07-01,4,0.47,11
350,2020-01-01,4,0.38,7
350,2025-10-01,2,0.4,8
350,2025-01-01,4,0.26,9
350,2020-10-01,5,0.14,4
351,2021-04-01,2,0.7,3
351,2019-10-01,4,0.28,5
352,2020-10-01,3,0.89,0
353,2021-01-01,4,0.93,11
353,2025-04-01,4,0.89,5
353,2020-01-01,3,0.03,5
354,2019-10-01,3,0.27,3
354,2020-01-01,4,0.16,5
354,2024-07-01,5,0.11,2
354,2024-01-01,4,0.89,0
354,2025-10-01,3,0.17,10
355,2025-04-01,4,0.89,10
355,2024-07-01,4,0.17,7
355,2025-01-01,4,0.57,2
356,2025-04-01,4,0.17,7
356,2021-07-01,4,0.42,8
356,2019-10-01,2,0.4,0
356,2019-07-01,5,0.99,6
357,2019-10-01,3,0.87,12
358,2023-07-01,3,0.82,3
358,2020-07-01,1,0.87,13
358,2025-07-01,3,0.84,8
358,2021-10-01,4,0.79,3
359,2021-04-01,4,0.69,3
359,2021-07-01,3,0.82,12
359,2025-07-01,2,0.99,8
359,2023-01-01,3,0.15,4
360,2025-01-01,4,0.21,0
360,2024-10-01,4,0.25,14
360,2022-07-01,3,0.5,1
360,2023-04-01,3,0.83,2
361,2025-01-01,5,0.03,6
361,2021-01-01,4,0.87,4
361,2025-10-01,5,0.45,14
361,2024-01-01,3,0.59,9
362,2022-01-01,3,0.26,10
362,2025-10-01,2,0.45,2
362,2023-04-01,3,0.67,3
362,2020-04-01,3,0.43,0
363,2021-10-01,1,0.82,13
363,2023-01-01,3,0.94,10
363,2021-07-01,3,0.89,11
364,2023-01-01,3,0.91,6
364,2024-07-01,4,0.81,8
365,2023-01-01,3,0.39,7
365,2022-07-01,3,0.61,9
365,2021-04-01,4,0.63,4
366,2021-10-01,3,0.56,4
366,2023-01-01,4,0.43,1
367,2021-07-01,3,0.21,1
367,2025-10-01,4,0.85,11
367,2024-01-01,3,0.35,1
367,2019-10-01,3,0.57,3
367,2021-01-01,4,0.6,9
368,2024-04-01,4,0.62,5
368,2025-07-01,3,0.78,5
368,2023-07-01,3,0.03,11
369,2019-10-01,3,0.6,12
369,2022-10-01,3,0.7,8
369,2025-04-01,4,0.86,11
369,2022-04-01,5,0.46,12
369,2021-04-01,4,0.96,0
370,2020-10-01,3,0.36,1
370,2021-07-01,5,0.49,6
370,2024-01-01,4,0.13,4
370,2025-10-01,3,0.71,14
370,2019-07-01,3,0.1,7
371,2025-07-01,4,0.9,14
372,2024-01-01,4,0.75,1
372,2023-04-01,3,0.96,9
372,2025-04-01,3,0.9,2
372,2019-10-01,4,0.89,3
373,2025-01-01,4,0.93,3
374,2023-10-01,3,0.75,12
374,2021-10-01,3,0.91,5
374,2021-01-01,5,0.18,2
375,2020-10-01,4,0.43,9
376,2024-10-01,3,0.35,1
376,2020-10-01,1,0.3,3
376,2025-01-01,2,0.22,6
376,2023-07-01,5,0.86,6
376,2022-07-01,2,0.04,12
377,2025-07-01,4,0.46,14
377,2024-04-01,2,0.29,3
377,2024-01-01,5,0.02,14
377,2023-07-01,5,0.43,0
378,2023-07-01,4,0.43,12
378,2022-10-01,4,0.78,0
378,2019-10-01,3,0.98,5
378,2022-07-01,3,0.28,8
378,2021-10-01,4,0.65,6
379,2024-07-01,3,0.96,4
379,2024-10-01,2,0.92,0
379,2020-04-01,4,0.34,6
379,2023-04-01,3,0.24,1
380,2024-01-01,5,0.23,6
380,2024-10-01,3,0.65,6
381,2023-04-01,3,0.85,7
381,2022-04-01,4,0.39,1
382,2024-07-01,3,0.04,7
382,2022-07-01,5,0.72,5
382,2019-10-01,3,0.71,5
383,2024-01-01,5,0.78,0
383,2020-01-01,4,0.22,9
384,2021-04-01,2,0.08,14
384,2021-10-01,3,0.32,3
384,2023-04-01,5,0.04,9
384,2022-07-01,4,0.04,10
385,2020-04-01,4,0.79,0
385,2020-10-01,1,0.69,14
385,2024-04-01,5,0.78,8
385,2022-07-01,3,0.99,7
386,2023-10-01,3,0.48,4
387,2020-04-01,4,0.31,12
387,2021-04-01,4,0.59,1
387,2021-10-01,3,0.55,4
387,2022-04-01,5,0.44,12
387,2024-04-01,5,0.84,1
388,2022-07-01,4,0.5,2
388,2022-04-01,5,0.46,9
388,2019-07-01,4,0.58,6
389,2024-04-01,3,0.84,0
389,2024-10-01,4,0.09,10
389,2025-04-01,5,0.2,9
390,2022-10-01,5,0.84,6
390,2020-04-01,4,0.77,1
390,2021-07-01,3,0.92,4
390,2020-07-01,3,0.63,5
390,2023-07-01,3,0.05,1
391,2021-04-01,3,0.14,8
391,2022-10-01,3,0.64,0
391,2024-04-01,3,0.32,3
391,2025-04-01,2,0.05,13
392,2021-01-01,5,0.51,6
392,2019-07-01,4,0.0,2
392,2020-04-01,5,0.11,0
393,2020-01-01,3,0.24,5
393,2021-07-01,4,0.94,2
394,2025-04-01,4,0.44,0
394,2019-10-01,4,0.03,0
394,2023-01-01,3,0.99,3
395,2023-10-01,1,0.04,13
395,2020-10-01,3,0.47,0
395,2025-01-01,3,0.64,2
396,2022-07-01,4,0.48,1
396,2021-04-01,3,0.25,10
396,2024-07-01,4,0.44,11
397,2025-10-01,5,0.05,4
397,2020-04-01,3,0.49,14
398,2022-01-01,1,0.53,0
398,2020-07-01,2,0.81,2
398,2019-07-01,3,0.76,10
399,2020-07-01,1,0.02,0
399,2021-04-01,4,0.94,12
400,2023-07-01,2,0.91,8
401,2023-01-01,4,0.91,3
402,2021-04-01,4,0.07,6
402,2022-10-01,4,1.0,12
402,2023-01-01,5,0.9,4
402,2022-04-01,2,0.09,4
403,2025-10-01,4,0.34,11
403,2021-01-01,3,0.03,12
403,2019-10-01,3,0.38,11
404,2021-04-01,3,0.77,3
405,2021-10-01,3,0.17,11
405,2023-10-01,3,1.0,12
406,2023-07-01,5,0.19,0
406,2022-01-01,3,0.26,9
406,2022-10-01,3,0.81,0
406,2019-10-01,5,0.74,11
406,2021-07-01,3,0.61,13
407,2023-04-01,3,0.41,1
407,2019-07-01,1,0.59,1
407,2020-04-01,2,0.2,4
407,2023-07-01,2,0.41,6
408,2019-07-01,3,0.07,5
408,2024-07-01,3,0.07,2
409,2022-10-01,5,0.83,8
409,2024-04-01,3,0.31,6
409,2022-01-01,5,0.86,10
409,2024-07-01,3,0.63,3
409,2020-07-01,2,0.43,7
410,2023-07-01,1,0.91,11
410,2023-04-01,3,0.08,2
411,2020-01-01,2,0.09,6
411,2020-04-01,3,0.82,1
411,2021-01-01,1,0.66,6
412,2024-10-01,4,0.02,5
412,2022-07-01,2,0.27,9
412,2019-07-01,4,0.31,2
413,2025-07-01,5,0.1,8
413,2021-10-01,3,0.27,5
413,2023-04-01,2,0.77,6
414,2022-07-01,3,0.01,2
414,2025-07-01,5,0.34,11
414,2023-07-01,4,0.26,13
414,2022-01-01,3,0.22,12
415,2021-07-01,4,0.61,4
416,2022-07-01,3,0.21,14
416,2019-07-01,3,0.85,4
416,2020-01-01,4,0.08,9
417,2020-01-01,3,0.67,1
417,2020-04-01,4,0.73,4
417,2024-07-01,3,0.89,10
418,2025-10-01,2,0.34,6
419,2024-04-01,4,0.6,11
419,2025-10-01,3,1.0,12
419,2020-10-01,3,0.12,9
419,2025-07-01,3,0.5,0
420,2021-07-01,4,0.61,3
420,2020-01-01,3,0.22,5
421,2021-10-01,2,0.21,0
422,2021-07-01,4,0.69,3
422,2025-01-01,2,0.01,12
422,2019-07-01,3,0.09,3
422,2020-04-01,3,0.73,5
423,2025-04-01,3,0.95,3
423,2025-07-01,3,0.82,10
423,2020-01-01,4,0.07,2
423,2022-10-01,3,0.85,10
423,2019-10-01,3,0.57,3
424,2019-07-01,5,0.65,2
424,2019-10-01,3,0.16,11
425,2024-07-01,1,0.18,8
425,2023-07-01,4,0.12,10
425,2024-10-01,3,0.45,7
425,2025-01-01,3,0.83,12
426,2020-01-01,3,0.64,14
427,2023-07-01,4,0.72,7
427,2021-01-01,3,0.61,6
427,2022-10-01,3,0.6,8
428,2023-04-01,5,0.83,11
428,2020-04-01,4,0.43,3
429,2022-07-01,4,0.47,11
429,2020-10-01,5,0.72,8
429,2021-04-01,3,0.13,2
429,2025-01-01,5,0.3,3
429,2019-07-01,5,0.32,14
430,2023-04-01,3,0.29,7
430,2024-01-01,2,0.27,4
430,2024-07-01,4,0.44,10
430,2022-07-01,5,0.89,1
430,2020-07-01,4,0.16,8
431,2023-01-01,4,0.28,11
431,2023-07-01,4,0.99,2
431,2021-01-01,4,0.01,2
432,2020-04-01,3,0.78,6
433,2025-04-01,5,0.99,14
433,2023-07-01,4,0.45,1
433,2022-10-01,5,0.95,10
434,2021-04-01,3,0.99,13
435,2020-01-01,3,0.91,3
436,2023-07-01,3,0.19,4
436,2024-01-01,3,0.3,1
436,2022-04-01,4,0.3,0
437,2021-01-01,3,0.13,3
437,2021-04-01,4,0.85,7
437,2019-10-01,5,0.72,8
437,2022-10-01,3,0.59,8
438,2024-04-01,4,0.54,4
438,2023-10-01,5,0.29,6
438,2020-10-01,1,0.74,0
438,2022-07-01,4,0.99,12
439,2025-04-01,4,0.27,13
439,2022-10-01,4,0.9,6
440,2021-07-01,3,0.14,1
440,2023-04-01,2,0.3,7
441,2025-04-01,3,0.76,5
441,2022-07-01,3,0.37,4
441,2024-04-01,2,0.05,10
442,2021-01-01,4,0.5,7
442,2019-07-01,3,0.59,8
442,2021-10-01,4,0.15,13
442,2022-04-01,3,0.94,4
443,2024-01-01,3,0.79,2
443,2023-04-01,4,0.03,0
443,2021-10-01,4,0.14,10
443,2020-07-01,4,0.12,2
444,2022-10-01,3,0.29,12
444,2024-10-01,2,0.1,3
445,2022-01-01,4,0.62,7
445,2022-04-01,3,0.87,14
445,2022-10-01,4,0.15,1
445,2021-01-01,3,0.59,9
445,2023-10-01,4,0.68,3
446,2021-07-01,5,0.58,11
447,2021-04-01,3,0.51,12
448,2019-10-01,4,0.53,13
448,2025-07-01,3,0.89,4
448,2021-10-01,3,0.52,13
449,2023-01-01,4,0.93,2
450,2020-07-01,3,0.68,14
450,2025-04-01,4,0.89,6
451,2023-01-01,2,0.47,4
452,2020-07-01,4,0.01,11
452,2019-10-01,3,0.81,4
452,2020-01-01,3,0.66,14
452,2022-07-01,2,0.16,6
452,2021-10-01,1,0.28,3
453,2022-10-01,5,0.24,0
454,2025-04-01,4,0.52,13
454,2022-01-01,2,0.81,7
454,2024-01-01,3,0.7,8
454,2020-04-01,2,0.43,9
454,2020-10-01,3,0.42,2
455,2019-07-01,3,0.11,8
455,2025-10-01,3,0.11,14
456,2021-01-01,3,0.43,2
456,2021-04-01,1,0.23,3
457,2022-07-01,3,0.21,10
457,2020-07-01,3,0.16,13
458,2022-10-01,4,0.59,1
458,2024-01-01,4,0.3,9
458,2022-07-01,4,0.59,14
458,2020-07-01,4,0.85,0
458,2021-04-01,3,0.66,11
459,2024-10-01,1,0.37,12
459,2019-10-01,3,0.85,12
459,2020-07-01,4,0.79,6
459,2023-10-01,5,0.25,14
459,2025-01-01,5,0.43,7
460,2022-07-01,3,0.41,8
460,2024-04-01,3,0.44,10
460,2021-10-01,4,0.09,11
460,2021-01-01,3,0.28,2
461,2022-07-01,4,0.1,14
461,2021-10-01,5,0.3,13
461,2024-07-01,3,0.93,14
462,2020-01-01,3,0.86,9
463,2022-01-01,4,0.84,9
464,2020-04-01,2,0.22,8
464,2024-07-01,4,0.82,11
464,2021-07-01,3,0.78,4
465,2024-10-01,3,0.21,4
465,2023-01-01,3,0.06,5
465,2021-07-01,3,0.42,8
465,2024-04-01,3,0.48,12
466,2023-10-01,2,1.0,11
466,2021-01-01,4,0.79,0
467,2020-01-01,4,0.19,8
467,2019-07-01,1,0.3,9
467,2021-04-01,5,0.59,11
468,2022-10-01,2,0.63,8
468,2024-04-01,5,0.96,9
468,2019-07-01,4,0.74,6
468,2020-04-01,3,0.23,4
468,2021-04-01,4,0.06,14
469,2023-04-01,3,0.78,0
469,2020-01-01,4,0.39,3
469,2019-10-01,4,0.48,10
469,2022-04-01,3,0.04,6
470,2025-10-01,4,0.08,6
470,2025-01-01,4,0.78,9
471,2022-07-01,3,0.78,8
472,2021-07-01,5,0.82,9
472,2025-10-01,2,0.68,3
473,2021-04-01,1,0.3,4
473,2023-01-01,3,0.35,13
473,2022-10-01,2,0.22,1
474,2024-07-01,4,0.28,7
474,2019-10-01,1,0.87,0
475,2022-10-01,5,0.95,14
475,2024-10-01,4,0.07,5
475,2019-10-01,5,0.88,1
475,2021-07-01,4,0.85,6
476,2025-01-01,3,0.3,13
476,2024-10-01,3,0.24,4
476,2021-10-01,4,0.71,12
477,2020-10-01,4,0.24,14
477,2022-07-01,4,0.23,14
477,2025-04-01,3,0.12,9
477,2021-07-01,4,0.74,11
478,2023-07-01,4,0.66,9
478,2020-04-01,3,0.7,10
478,2025-04-01,4,0.72,13
478,2023-04-01,4,0.82,11
478,2021-01-01,3,0.49,7
479,2021-07-01,3,0.32,7
479,2022-01-01,4,0.77,4
480,2022-01-01,3,0.58,2
480,2024-07-01,5,0.8,3
480,2019-10-01,3,0.77,0
480,2025-07-01,3,0.83,2
481,2025-01-01,1,0.89,9
481,2022-10-01,4,0.12,13
481,2024-10-01,3,0.15,5
481,2023-01-01,4,0.33,2
482,2025-01-01,3,0.47,7
482,2024-01-01,3,0.46,2
482,2025-04-01,3,0.9,10
482,2023-07-01,3,0.72,8
483,2021-10-01,3,0.52,0
484,2024-07-01,4,0.62,0
484,2019-10-01,1,0.47,1
485,2024-10-01,3,0.77,14
485,2022-07-01,3,0.12,8
485,2021-10-01,2,0.56,8
486,2021-07-01,2,0.54,8
486,2020-07-01,2,0.79,11
486,2022-10-01,4,0.54,2
487,2019-10-01,4,0.21,5
487,2024-10-01,4,0.07,5
487,2022-04-01,3,0.95,13
487,2020-10-01,1,0.99,10
487,2020-01-01,4,0.18,0
488,2021-04-01,3,0.49,2
489,2020-01-01,4,0.84,4
489,2021-01-01,2,0.69,6
489,2024-07-01,4,0.88,3
489,2025-10-01,2,0.97,7
489,2025-01-01,3,0.56,10
490,2020-01-01,4,0.16,10
491,2022-04-01,4,0.02,11
491,2023-04-01,5,0.62,13
491,2025-04-01,3,0.86,7
491,2021-01-01,3,0.6,3
491,2019-10-01,3,0.18,11
492,2023-10-01,3,0.12,13
492,2021-10-01,2,0.18,14
492,2024-07-01,2,0.32,14
492,2025-07-01,3,0.79,14
492,2024-01-01,3,0.26,13
493,2023-07-01,5,0.98,11
493,2024-07-01,4,0.4,4
493,2021-07-01,4,0.75,12
493,2019-07-01,1,0.58,10
493,2020-10-01,2,0.58,10
494,2025-01-01,4,0.19,6
494,2019-07-01,1,0.59,14
495,2020-01-01,4,0.78,5
495,2019-10-01,5,0.52,6
495,2021-10-01,3,0.99,12
495,2025-07-01,3,0.04,13
495,2023-04-01,4,0.35,5
496,2025-01-01,3,0.73,2
496,2019-07-01,4,0.98,2
496,2023-01-01,4,0.19,7
496,2019-10-01,2,0.74,5
496,2023-04-01,3,0.07,2
497,2021-01-01,5,0.1,2
497,2025-10-01,3,0.19,0
497,2019-07-01,5,0.57,13
497,2021-07-01,4,0.29,3
498,2020-01-01,3,0.19,11
498,2021-10-01,3,0.45,2
499,2025-10-01,5,0.44,1
499,2025-04-01,3,0.89,6
499,2023-10-01,5,0.67,6
499,2022-07-01,3,0.69,7
499,2024-01-01,1,0.15,4
500,2022-01-01,2,0.63,3
500,2024-04-01,5,0.25,12
501,2022-04-01,4,0.68,7
501,2023-01-01,3,0.72,11
501,2019-07-01,3,0.14,3
501,2021-10-01,4,0.88,4
501,2025-01-01,3,0.37,6
502,2020-10-01,3,0.58,3
502,2025-10-01,4,0.7,10
502,2019-07-01,5,0.38,9
503,2021-04-01,4,0.36,6
503,2024-01-01,3,0.51,4
503,2022-10-01,2,0.59,4
503,2020-07-01,3,0.87,3
503,2019-10-01,5,0.68,6
504,2022-01-01,5,0.9,6
504,2023-04-01,4,0.72,8
504,2022-07-01,2,0.91,14
505,2023-01-01,4,0.71,11
505,2024-10-01,5,0.59,4
505,2024-04-01,3,0.42,14
505,2020-04-01,4,0.73,2
506,2021-07-01,4,0.2,5
506,2024-04-01,4,0.14,1
506,2021-01-01,4,0.38,4
506,2020-01-01,3,0.66,0
506,2024-01-01,4,0.33,14
507,2024-10-01,4,0.93,9
507,2022-01-01,5,0.07,14
507,2023-01-01,1,0.56,10
507,2024-07-01,3,0.11,8
507,2020-01-01,4,0.16,10
508,2024-01-01,4,0.43,8
508,2022-01-01,1,0.48,4
508,2022-10-01,2,0.08,11
508,2019-07-01,1,0.22,3
509,2021-04-01,5,0.14,11
509,2021-10-01,5,0.84,14
509,2022-04-01,3,0.33,3
509,2022-01-01,3,0.49,5
510,2025-04-01,1,0.22,11
510,2023-10-01,5,0.07,7
510,2024-07-01,5,0.44,1
510,2023-07-01,4,0.8,14
510,2020-01-01,3,0.11,11
511,2024-04-01,2,0.78,11
511,2023-04-01,4,0.79,9
511,2025-01-01,5,0.83,10
511,2019-10-01,5,0.91,1
512,2022-01-01,4,0.52,8
512,2024-10-01,4,0.13,12
512,2023-04-01,2,0.81,11
513,2023-01-01,5,0.2,1
513,2024-01-01,2,0.5,4
513,2020-04-01,3,0.99,12
513,2023-10-01,4,0.86,1
513,2024-04-01,3,0.22,5
514,2022-10-01,3,0.76,7
514,2025-01-01,5,0.04,1
515,2019-10-01,5,0.64,4
515,2021-10-01,4,0.32,13
515,2021-04-01,5,0.53,3
516,2022-10-01,3,0.93,6
516,2023-01-01,3,0.93,0
517,2019-10-01,3,0.27,11
517,2025-04-01,3,0.41,9
518,2019-07-01,2,0.44,13
518,2025-07-01,5,0.2,6
519,2022-10-01,3,0.12,10
519,2022-07-01,4,0.55,6
520,2020-10-01,3,0.71,4
520,2023-10-01,3,0.08,5
520,2023-07-01,3,0.42,3
520,2022-07-01,4,0.2,5
520,2019-10-01,3,0.42,8
521,2019-07-01,1,0.82,2
521,2025-10-01,4,0.17,1
521,2024-01-01,2,0.36,3
521,2020-04-01,4,0.06,8
521,2023-01-01,3,0.15,7
522,2020-04-01,4,0.96,8
522,2023-01-01,4,0.78,8
522,2022-07-01,4,0.27,9
522,2023-07-01,4,0.95,7
523,2020-04-01,2,0.82,13
523,2019-07-01,3,0.24,11
524,2022-04-01,3,0.5,4
524,2024-10-01,5,0.87,0
524,2021-04-01,3,0.94,3
524,2020-10-01,3,0.23,1
525,2019-10-01,3,0.76,11
525,2022-04-01,5,0.46,7
525,2023-07-01,3,0.58,7
525,2025-01-01,5,0.51,13
525,2021-01-01,4,0.83,13
526,2025-01-01,2,0.81,13
526,2019-07-01,3,0.85,5
526,2023-07-01,5,0.19,6
526,2022-04-01,3,0.48,4
527,2022-01-01,2,0.5,4
527,2021-04-01,5,0.2,11
528,2022-01-01,4,0.96,13
529,2022-04-01,3,0.58,7
529,2025-04-01,5,0.06,4
529,2024-07-01,3,0.43,11
529,2020-07-01,2,0.96,9
530,2022-07-01,4,0.08,5
530,2024-01-01,1,0.63,2
530,2021-04-01,1,0.96,11
530,2023-04-01,3,0.14,2
530,2023-10-01,3,0.4,6
531,2025-04-01,3,0.08,10
531,2022-04-01,3,0.84,9
531,2025-01-01,3,0.16,10
531,2022-10-01,3,0.27,1
531,2024-04-01,3,0.53,3
532,2019-10-01,5,0.59,7
532,2025-07-01,3,0.99,11
532,2020-07-01,5,0.36,9
533,2024-04-01,2,0.09,6
533,2024-07-01,4,0.54,4
534,2020-04-01,3,0.82,10
534,2025-01-01,3,0.12,5
534,2025-07-01,3,0.52,0
534,2019-07-01,3,0.58,4
535,2021-07-01,3,0.18,4
535,2022-01-01,3,0.53,4
535,2022-04-01,3,0.15,13
