employee_id,application_id,company_id,department,role_family,join_date,monthly_salary_lakhs,work_mode,manager_flag
338,50754,177,Marketing,MLOps,2019-03-26 22:33:05,3.249,Hybrid,0
339,219205,180,HR,Data Science,2019-12-26 12:37:38,3.055,Onsite,0
340,67207,20,Operations,Cybersecurity,2019-12-29 01:52:29,1.424,Onsite,0
341,25966,50,IT,DevOps,2024-04-18 10:48:13,2.016,Onsite,0
342,62385,108,IT,Machine Learning,2019-04-15 16:00:10,2.874,Onsite,0
343,111971,36,Operations,DevOps,2024-02-02 11:32:56,2.779,Onsite,0
344,4273,109,Product,Quality Assurance,2019-03-27 19:02:30,1.747,Onsite,1
345,194710,25,Sales,Business Analytics,2022-08-12 19:11:31,1.208,Onsite,0
346,197667,57,IT,Quality Assurance,2020-11-27 04:27:36,3.436,Hybrid,0
347,78531,5,Operations,Quality Assurance,2023-12-06 20:39:47,1.404,Hybrid,0
348,82470,117,Engineering,MLOps,2023-04-03 13:17:27,2.948,Hybrid,0
349,399484,53,Marketing,Product Management,2020-05-18 19:12:58,1.706,Onsite,0
350,48996,16,Product,MLOps,2021-09-15 13:59:12,2.479,Onsite,0
351,98267,25,HR,DevOps,2024-06-29 02:56:09,1.699,Remote,0
352,198753,10,Support,Data Engineering,2020-08-07 23:50:42,3.528,Onsite,0
353,4746,109,HR,Data Science,2023-09-26 01:27:59,3.636,Onsite,1
354,35723,27,Operations,Product Management,2019-02-05 06:12:39,2.732,Onsite,0
355,12737,187,Operations,DevOps,2022-02-17 14:14:48,2.867,Onsite,0
356,348256,129,Finance,MLOps,2025-02-03 20:15:55,1.506,Onsite,0
357,78763,117,HR,Cybersecurity,2020-09-25 21:00:17,2.565,Onsite,0
358,327995,151,Sales,MLOps,2021-07-23 12:16:16,1.899,Onsite,0
359,353633,25,Data,Quality Assurance,2025-06-11 22:45:22,3.921,Onsite,0
360,16021,105,Product,MLOps,2019-08-10 11:11:56,2.146,Onsite,0
361,332262,64,Engineering,Quality Assurance,2020-02-12 16:13:54,0.27,Onsite,0
362,30406,16,Engineering,DevOps,2022-08-15 22:17:51,0.727,Onsite,0
363,78361,105,Marketing,DevOps,2019-06-02 04:58:36,3.98,Onsite,1
364,295079,57,Engineering,Data Engineering,2024-05-09 06:44:51,2.391,Hybrid,0
365,371946,71,Support,Data Science,2021-12-03 03:32:15,1.72,Onsite,0
366,35788,23,Data,Product Management,2022-09-04 09:23:44,2.74,Onsite,0
367,190825,60,Data,Product Management,2021-12-20 03:25:56,2.744,Remote,0
368,242092,47,Sales,Machine Learning,2020-09-05 05:30:58,2.363,Onsite,0
369,391845,152,IT,MLOps,2024-06-24 02:27:33,3.477,Onsite,0
370,192669,189,Finance,Data Engineering,2022-03-31 17:24:22,0.735,Onsite,1
371,52926,134,IT,DevOps,2022-03-08 02:36:35,3.664,Onsite,0
372,296421,51,IT,Product Management,2023-02-11 13:51:05,0.274,Onsite,0
373,181790,108,Engineering,Business Analytics,2022-02-07 16:53:44,1.902,Remote,0
374,9695,128,IT,Machine Learning,2024-07-15 11:57:48,0.254,Hybrid,0
375,215589,34,Marketing,MLOps,2023-01-31 04:24:37,3.946,Onsite,0
376,389681,31,IT,Business Analytics,2025-08-12 19:10:32,0.75,Onsite,0
377,233240,174,Sales,Business Analytics,2022-07-17 03:35:00,0.472,Onsite,0
378,159920,47,Product,Machine Learning,2025-09-07 10:33:39,2.1,Onsite,0
379,243919,172,IT,Machine Learning,2023-10-30 23:51:33,1.27,Onsite,0
380,155660,57,IT,Quality Assurance,2025-03-29 23:30:22,1.929,Onsite,0
381,300982,162,Support,Software Engineering,2020-08-14 22:07:33,1.733,Onsite,0
382,124174,13,Data,MLOps,2021-07-09 07:45:11,1.126,Remote,1
383,78773,25,IT,DevOps,2019-05-10 21:54:33,1.029,Hybrid,0
384,76915,70,Marketing,Quality Assurance,2023-07-23 15:27:11,0.721,Hybrid,0
385,216891,152,Operations,DevOps,2019-10-08 15:46:10,3.651,Onsite,0
386,223517,192,IT,Data Engineering,2022-01-25 11:37:18,1.958,Hybrid,0
387,11671,16,Sales,Quality Assurance,2023-12-02 18:22:10,1.395,Remote,1
388,288027,117,Data,MLOps,2020-07-21 06:15:57,1.276,Hybrid,0
389,244198,164,Support,Data Science,2020-06-21 05:17:34,2.41,Hybrid,0
390,302315,19,Operations,Product Management,2021-11-06 00:31:45,0.99,Onsite,0
391,292938,181,HR,Software Engineering,2020-03-24 12:25:50,0.92,Onsite,0
392,200320,164,Product,Cybersecurity,2023-06-28 23:59:48,0.252,Onsite,0
393,59758,154,Sales,Quality Assurance,2021-12-27 10:38:48,1.447,Remote,0
394,345085,125,Marketing,DevOps,2026-01-16 06:32:43,2.849,Onsite,0
395,244087,137,Operations,Data Science,2021-11-14 05:50:36,2.624,Onsite,0
396,175617,35,IT,Data Engineering,2020-11-15 10:01:29,0.872,Remote,0
397,13913,176,Sales,Product Management,2024-07-31 05:04:40,3.489,Onsite,0
398,135410,6,HR,Data Engineering,2020-12-02 14:41:20,3.168,Onsite,1
399,388209,132,Product,Cybersecurity,2020-10-17 14:00:32,1.152,Hybrid,0
400,153933,166,IT,Quality Assurance,2020-01-17 12:48:32,3.764,Hybrid,0
401,12379,160,HR,Software Engineering,2024-06-24 15:36:09,0.473,Onsite,0
402,315333,185,Product,Product Management,2022-09-01 14:27:09,1.395,Onsite,0
403,50475,69,HR,Software Engineering,2020-07-17 12:53:15,3.118,Onsite,0
404,167111,187,Operations,DevOps,2025-08-08 00:59:03,3.031,Remote,0
405,38178,138,Finance,Business Analytics,2024-07-08 01:43:35,1.373,Onsite,0
406,292472,92,Operations,MLOps,2024-06-21 19:46:21,1.593,Onsite,0
407,291074,28,Product,MLOps,2021-05-07 22:06:16,3.526,Onsite,0
408,161873,5,Engineering,Cybersecurity,2025-10-25 11:46:38,2.693,Remote,0
409,3896,82,Finance,Software Engineering,2020-06-08 07:53:17,2.964,Hybrid,0
410,229445,55,IT,Cybersecurity,2020-05-19 08:01:21,2.393,Onsite,1
411,154507,81,Data,Data Science,2024-12-17 20:13:51,1.287,Hybrid,0
412,268066,25,HR,Quality Assurance,2022-06-09 16:11:35,3.577,Onsite,0
413,354731,164,Product,Software Engineering,2026-01-25 17:30:42,2.75,Onsite,0
414,95083,49,Product,Data Science,2021-04-16 18:26:30,1.133,Hybrid,0
415,290896,176,Engineering,Product Management,2025-02-17 11:21:33,1.43,Onsite,0
416,187980,123,Sales,Business Analytics,2023-05-21 10:44:37,1.856,Onsite,0
417,57866,197,HR,Machine Learning,2025-11-28 02:13:39,0.975,Remote,0
418,62874,33,Support,Data Science,2024-12-30 05:45:57,3.982,Onsite,0
419,156191,94,Marketing,Machine Learning,2020-06-24 23:58:03,3.245,Remote,0
420,3745,48,Finance,Cybersecurity,2023-06-27 07:05:35,0.793,Onsite,0
421,290569,138,Data,Machine Learning,2021-09-15 22:49:55,1.052,Onsite,1
422,257897,85,IT,Software Engineering,2025-10-29 01:53:49,3.583,Onsite,0
423,65887,77,Operations,Data Engineering,2025-02-08 12:59:01,1.776,Remote,0
424,325157,11,HR,Software Engineering,2023-08-22 09:54:47,2.562,Onsite,1
425,343357,162,HR,Quality Assurance,2023-06-23 11:25:59,3.546,Onsite,1
426,354090,130,Marketing,Product Management,2025-10-27 23:57:34,2.066,Onsite,0
427,336610,99,Operations,Business Analytics,2019-08-31 07:06:27,0.362,Onsite,0
428,71016,189,Support,DevOps,2020-07-26 23:04:39,2.489,Onsite,1
429,359887,48,Product,MLOps,2022-04-11 08:25:02,2.898,Remote,0
430,232938,35,Finance,Product Management,2025-06-22 10:09:56,2.494,Onsite,0
431,178168,122,Support,Product Management,2025-03-13 15:41:27,2.806,Remote,0
432,228593,126,Engineering,Product Management,2020-03-15 21:00:33,1.171,Hybrid,0
433,57876,23,Data,DevOps,2021-09-16 16:20:56,3.196,Onsite,0
434,324555,31,Sales,DevOps,2022-08-04 22:52:28,2.97,Onsite,0
435,240412,47,Marketing,Quality Assurance,2019-03-13 20:29:33,1.102,Onsite,1
436,323337,43,IT,MLOps,2025-01-14 19:27:47,1.309,Onsite,0
437,339963,111,Data,Quality Assurance,2025-09-24 10:34:22,3.685,Onsite,0
438,256057,93,Operations,DevOps,2020-09-06 05:09:00,2.01,Hybrid,0
439,24704,50,Data,Quality Assurance,2022-11-14 08:51:05,2.914,Onsite,0
440,320591,143,Sales,Data Science,2024-12-23 19:21:56,2.589,Remote,0
441,168538,52,Operations,Quality Assurance,2021-07-13 21:52:24,1.118,Hybrid,0
442,15391,157,Operations,Data Science,2023-05-29 14:31:07,1.659,Remote,1
443,248546,115,Sales,Software Engineering,2025-09-29 14:18:40,1.854,Remote,0
444,360094,6,Marketing,DevOps,2020-07-12 00:27:06,1.416,Hybrid,0
445,340779,173,Data,Software Engineering,2022-07-25 08:38:53,0.888,Onsite,0
446,211907,196,Finance,DevOps,2022-07-22 08:34:31,1.461,Onsite,0
447,304239,18,Product,Cybersecurity,2019-05-09 05:30:51,3.307,Onsite,1
448,261481,152,Marketing,Software Engineering,2022-08-30 22:27:40,1.54,Hybrid,0
449,306747,183,Data,Data Science,2021-06-20 12:23:31,2.176,Onsite,0
450,112857,14,Product,Software Engineering,2019-09-23 03:38:32,1.273,Onsite,0
451,202893,17,Product,Data Engineering,2024-07-18 11:23:47,3.366,Remote,0
452,94350,99,Data,Data Engineering,2024-03-25 08:34:21,2.5,Onsite,0
453,239060,93,Finance,DevOps,2023-01-30 07:53:20,3.52,Onsite,0
454,120221,122,Operations,Software Engineering,2022-06-12 13:22:55,1.06,Onsite,0
455,87720,84,Sales,Data Science,2019-10-25 14:29:20,2.539,Onsite,0
456,220252,130,Support,Quality Assurance,2020-04-19 10:37:44,1.91,Onsite,0
457,127183,64,IT,Data Science,2019-04-12 00:58:28,1.279,Onsite,0
458,293894,148,Sales,Product Management,2023-10-31 18:02:46,2.247,Onsite,0
459,76544,122,Data,Data Science,2019-03-17 10:20:56,0.999,Remote,0
460,32482,19,IT,Quality Assurance,2020-08-11 00:19:54,2.922,Onsite,0
461,346780,104,Sales,Data Science,2025-04-02 19:06:42,0.36,Onsite,0
462,95395,117,Support,Product Management,2022-03-15 03:25:27,0.659,Onsite,1
463,209087,87,Marketing,DevOps,2021-05-25 09:56:30,3.393,Hybrid,0
464,155936,2,Data,Data Science,2021-06-20 03:24:56,2.506,Hybrid,1
465,24395,21,Operations,Cybersecurity,2023-09-17 08:54:36,0.636,Hybrid,0
466,262749,93,IT,Data Engineering,2019-03-16 12:14:07,3.396,Onsite,0
467,299909,140,Support,Product Management,2019-09-21 17:27:51,0.533,Onsite,0
468,239277,86,Product,MLOps,2019-04-27 04:26:42,1.9,Onsite,1
469,260190,10,Engineering,Software Engineering,2020-04-28 23:25:33,3.439,Onsite,0
470,301073,56,Data,Business Analytics,2025-07-17 22:25:23,2.758,Onsite,0
471,115672,195,Data,Software Engineering,2024-08-12 22:20:02,3.425,Onsite,0
472,29538,76,Data,Quality Assurance,2024-07-14 01:51:51,1.02,Onsite,0
473,252357,126,Finance,Product Management,2023-12-30 02:51:20,2.49,Onsite,0
474,161502,181,Engineering,DevOps,2026-01-05 20:53:17,3.518,Remote,0
475,242487,189,Sales,Business Analytics,2022-12-22 16:23:52,1.572,Onsite,0
476,146332,25,Product,Quality Assurance,2022-10-09 12:20:30,3.789,Hybrid,0
477,215781,125,Sales,Business Analytics,2022-04-03 12:24:13,0.833,Hybrid,0
478,56153,102,Finance,Product Management,2019-07-25 17:54:38,2.477,Remote,1
479,20754,38,Operations,Cybersecurity,2025-03-19 13:17:09,2.507,Remote,0
480,289581,55,Finance,MLOps,2023-05-23 23:05:51,3.711,Onsite,0
481,333743,104,IT,Machine Learning,2023-07-23 18:35:38,2.466,Onsite,0
482,324867,191,HR,Machine Learning,2021-03-26 12:11:37,3.018,Onsite,0
483,225788,153,Finance,Business Analytics,2021-03-23 11:49:14,0.371,Onsite,0
484,314146,28,HR,Machine Learning,2019-08-05 21:00:12,3.963,Remote,0
485,284631,192,Support,Data Science,2023-06-09 12:17:22,3.116,Remote,0
486,85120,102,HR,MLOps,2024-06-10 23:36:57,3.123,Onsite,0
487,119010,195,Engineering,Business Analytics,2019-11-12 02:25:00,0.305,Hybrid,0
488,305049,86,Data,Machine Learning,2025-04-20 22:47:25,1.234,Onsite,0
489,148202,1,Operations,Software Engineering,2021-03-02 17:16:04,3.732,Remote,0
490,168400,139,Marketing,Data Science,2025-01-13 12:59:58,3.385,Onsite,0
491,254960,44,Sales,Cybersecurity,2021-04-07 01:44:48,3.464,Onsite,0
492,99242,119,Finance,MLOps,2023-01-20 22:39:15,1.54,Hybrid,0
493,192534,112,Operations,DevOps,2019-04-13 05:16:48,1.882,Onsite,1
494,217916,83,HR,Data Science,2023-11-18 10:51:35,3.111,Onsite,0
495,193885,153,Data,Quality Assurance,2023-08-08 05:42:48,3.758,Hybrid,0
496,354330,196,Data,Software Engineering,2019-03-17 00:34:42,2.673,Onsite,0
497,231127,186,Data,Business Analytics,2022-09-11 06:47:05,0.34,Onsite,0
498,258452,115,IT,Machine Learning,2023-11-11 14:38:36,0.908,Hybrid,0
499,327322,93,HR,Data Science,2022-05-12 17:04:14,1.402,Onsite,0
500,168451,173,Marketing,Machine Learning,2024-05-07 12:13:08,2.268,Onsite,0
501,171005,129,Sales,Machine Learning,2021-11-15 00:14:00,1.705,Onsite,0
502,53796,190,Support,Product Management,2022-03-25 21:34:41,3.59,Onsite,0
503,164948,75,Support,Data Engineering,2025-03-14 15:31:54,2.19,Onsite,0
504,100133,83,IT,MLOps,2019-10-12 20:21:14,2.98,Hybrid,0
505,36889,48,Support,Data Science,2025-09-28 14:39:44,1.74,Hybrid,0
506,349200,47,Product,Machine Learning,2022-04-15 00:05:23,2.548,Hybrid,0
507,264079,57,Marketing,Data Science,2021-12-28 00:22:17,0.284,Onsite,0
508,202786,100,Marketing,Product Management,2020-10-28 10:47:34,2.685,Hybrid,0
509,113569,121,IT,Software Engineering,2019-10-05 18:49:09,1.669,Hybrid,0
510,272565,198,IT,Data Engineering,2022-11-26 16:03:09,2.213,Onsite,0
511,301414,50,Product,MLOps,2022-08-24 02:52:16,3.847,Onsite,0
512,17136,169,Data,MLOps,2020-09-06 14:01:39,3.563,Onsite,0
513,234734,48,IT,Business Analytics,2022-05-21 13:53:58,1.044,Onsite,0
514,327399,85,Finance,Machine Learning,2023-09-18 08:21:43,3.217,Hybrid,0
515,228079,103,Product,MLOps,2021-03-07 16:57:35,1.747,Hybrid,0
516,341729,86,Engineering,Data Science,2025-01-25 19:08:59,3.594,Hybrid,0
517,65904,8,Marketing,Software Engineering,2023-08-23 01:00:56,2.452,Onsite,0
518,167780,63,HR,Data Science,2022-02-11 05:30:56,2.916,Hybrid,1
519,368208,46,HR,Cybersecurity,2024-12-13 15:26:36,0.677,Onsite,0
520,15398,121,Marketing,Product Management,2026-02-11 11:21:28,1.993,Onsite,1
521,9430,139,Support,Data Science,2025-08-01 18:44:22,2.352,Remote,1
522,310222,135,Operations,Business Analytics,2019-06-24 10:35:12,0.989,Remote,0
523,373001,182,Engineering,Business Analytics,2024-11-30 00:07:34,3.829,Onsite,0
524,5133,109,Product,Quality Assurance,2020-03-05 10:11:59,1.992,Onsite,0
525,297798,165,Finance,Quality Assurance,2019-06-20 08:02:44,1.634,Onsite,0
526,311570,37,HR,Product Management,2023-04-09 21:45:34,3.454,Onsite,0
527,93395,61,Marketing,Cybersecurity,2023-08-17 12:21:49,0.459,Hybrid,0
528,239201,94,Sales,Machine Learning,2022-08-23 18:21:09,3.956,Onsite,0
529,205731,106,Marketing,Software Engineering,2023-04-12 16:25:16,0.958,Onsite,0
530,209565,85,Engineering,Data Science,2019-03-04 23:01:24,1.211,Remote,0
531,260451,98,HR,Data Science,2024-11-20 04:32:11,3.668,Onsite,0
532,200116,12,Finance,DevOps,2020-09-28 14:46:49,0.338,Hybrid,0
533,151301,161,Marketing,Cybersecurity,2021-01-20 17:57:10,3.477,Onsite,0
534,362129,8,Engineering,Business Analytics,2023-10-09 19:39:53,2.651,Onsite,1
535,354089,63,Product,Software Engineering,2025-01-15 00:55:17,3.989,Hybrid,1
536,341428,175,Engineering,Machine Learning,2025-08-06 06:23:26,0.597,Onsite,0
537,231978,102,Support,Quality Assurance,2020-06-26 23:09:31,2.902,Onsite,0
538,349316,48,Data,DevOps,2021-08-15 04:11:53,3.154,Onsite,0
539,41234,200,Operations,Software Engineering,2021-07-10 14:43:02,2.338,Onsite,0
540,242150,100,Operations,Business Analytics,2021-02-02 04:55:40,1.321,Remote,0
541,378936,83,Support,Quality Assurance,2019-11-07 14:36:04,3.644,Onsite,0
542,129797,194,Operations,Cybersecurity,2020-03-01 03:12:27,1.7,Remote,0
543,264667,8,Product,DevOps,2025-04-23 09:41:03,0.545,Onsite,0
544,178491,169,Sales,Product Management,2025-09-10 05:17:21,2.576,Remote,0
545,125865,128,Marketing,Quality Assurance,2021-03-25 04:32:31,1.286,Onsite,0
546,121758,61,HR,Business Analytics,2021-06-05 16:54:36,2.398,Onsite,0
547,58571,120,Support,Product Management,2024-09-17 20:13:32,3.453,Hybrid,0
548,151846,116,Engineering,Quality Assurance,2022-01-26 05:57:35,2.221,Onsite,1
549,292859,86,Support,Data Science,2021-08-02 03:14:08,1.741,Onsite,0
550,150323,53,IT,Product Management,2019-02-12 13:30:16,3.225,Hybrid,0
551,68535,170,Operations,Data Science,2025-01-02 09:57:57,1.412,Onsite,0
552,111938,137,Sales,Cybersecurity,2020-12-24 06:12:39,1.017,Onsite,0
553,280586,57,Engineering,DevOps,2022-11-22 15:50:24,0.437,Remote,0
554,213068,45,Operations,Machine Learning,2022-01-17 14:54:19,3.616,Onsite,0
555,267806,77,Marketing,Quality Assurance,2022-12-05 10:45:56,0.735,Hybrid,0
556,81074,56,Data,Product Management,2021-03-04 15:04:34,3.02,Onsite,0
557,380792,137,Operations,Data Science,2019-11-02 18:59:00,2.6,Onsite,0
558,68566,173,Finance,MLOps,2024-07-29 16:34:52,3.522,Onsite,0
559,9059,22,Data,Business Analytics,2020-04-07 17:33:42,3.153,Onsite,0
560,348341,89,Sales,Data Engineering,2022-03-01 21:48:18,0.724,Onsite,0
561,4422,140,Finance,Machine Learning,2021-07-09 08:47:07,1.718,Hybrid,0
562,218679,132,Product,Data Engineering,2022-04-14 05:15:11,0.771,Onsite,0
563,1889,181,Product,Quality Assurance,2025-12-05 01:34:03,1.903,Onsite,0
564,397652,104,HR,Data Engineering,2024-06-14 11:51:37,3.254,Remote,0
565,191885,95,Product,DevOps,2019-02-22 02:02:39,3.244,Onsite,0
566,148995,180,IT,MLOps,2022-01-18 01:43:56,1.846,Hybrid,0
567,391873,194,Marketing,Cybersecurity,2021-05-09 11:48:11,1.042,Onsite,0
568,339661,117,Marketing,Software Engineering,2023-06-12 16:08:19,1.648,Onsite,0
569,238451,16,Data,Software Engineering,2019-08-14 05:39:48,3.743,Onsite,0
570,203957,14,Sales,MLOps,2025-07-06 12:50:00,3.153,Onsite,1
571,367260,56,Operations,Data Engineering,2020-07-05 02:07:15,1.847,Onsite,0
572,235464,80,Sales,Quality Assurance,2023-09-07 06:27:53,2.903,Remote,0
573,220785,161,Engineering,Quality Assurance,2023-06-04 22:45:30,3.235,Onsite,0
574,110133,28,Operations,Business Analytics,2025-12-04 23:18:30,0.336,Hybrid,0
575,29026,30,Sales,Software Engineering,2020-10-20 11:06:17,2.501,Onsite,1
576,170451,167,HR,Quality Assurance,2019-05-01 22:04:18,1.901,Onsite,0
577,78377,24,Marketing,Machine Learning,2020-07-11 12:54:03,2.063,Remote,0
578,279283,37,Product,MLOps,2022-01-17 02:54:57,2.473,Onsite,0
579,91944,192,Sales,Data Science,2020-06-27 07:05:00,3.824,Hybrid,0
580,65556,178,Data,Cybersecurity,2019-12-12 15:13:21,1.783,Onsite,0
581,157532,91,Marketing,Quality Assurance,2022-06-28 15:43:19,0.636,Onsite,0
582,106602,194,Engineering,Machine Learning,2024-06-03 14:43:44,2.738,Hybrid,1
583,27488,170,Product,Machine Learning,2020-07-25 07:56:46,2.849,Onsite,0
584,378724,166,HR,Software Engineering,2023-08-04 07:48:24,2.017,Onsite,0
585,31970,43,Engineering,Machine Learning,2021-10-10 20:40:54,1.548,Remote,0
586,286913,7,Marketing,Business Analytics,2023-09-19 04:27:06,2.469,Hybrid,0
587,37897,84,Marketing,Quality Assurance,2019-08-11 20:00:31,2.474,Hybrid,0
588,236836,6,Data,Software Engineering,2020-06-04 16:53:33,0.871,Remote,0
589,291584,75,Finance,Machine Learning,2021-12-22 21:17:49,0.337,Onsite,0
590,216751,31,Finance,Machine Learning,2024-06-05 07:46:05,2.657,Onsite,0
591,384479,114,HR,Product Management,2023-02-18 03:23:34,0.652,Onsite,0
592,224326,73,Marketing,Business Analytics,2022-04-30 05:04:42,2.338,Onsite,0
593,225955,50,IT,Cybersecurity,2022-07-22 07:31:25,0.56,Onsite,0
594,21023,185,Engineering,Cybersecurity,2021-03-30 05:44:25,2.124,Onsite,0
595,109089,106,Sales,Machine Learning,2020-04-03 19:46:38,1.871,Hybrid,0
596,217899,46,Support,Machine Learning,2025-02-16 00:13:23,2.899,Onsite,0
597,145560,49,Engineering,DevOps,2025-03-17 06:39:04,1.677,Onsite,0
598,145119,41,IT,DevOps,2025-04-08 01:18:46,0.971,Hybrid,0
599,283140,18,Operations,MLOps,2025-01-05 16:41:00,2.079,Onsite,0
600,72183,54,Support,Software Engineering,2021-12-16 12:04:22,1.285,Hybrid,0
601,397459,137,HR,Business Analytics,2022-01-07 17:06:52,2.692,Hybrid,0
602,376969,35,Data,Product Management,2021-01-26 00:43:50,2.572,Onsite,0
603,272935,82,IT,Software Engineering,2020-11-21 18:47:58,1.855,Onsite,0
604,118421,80,Sales,DevOps,2019-04-18 05:32:58,2.567,Onsite,0
605,144837,85,Sales,Quality Assurance,2019-10-29 01:56:11,1.903,Onsite,0
606,212991,44,Sales,Software Engineering,2022-11-10 04:45:45,2.071,Onsite,0
607,396233,20,Finance,Software Engineering,2021-02-18 09:42:28,2.487,Onsite,0
608,177077,32,Product,Business Analytics,2024-06-20 14:41:37,3.812,Remote,0
609,166402,39,Engineering,Cybersecurity,2022-02-23 07:17:49,0.285,Onsite,0
610,82698,161,HR,MLOps,2022-10-04 05:59:56,3.958,Onsite,0
611,62977,187,Engineering,Data Science,2026-01-30 00:17:31,3.534,Hybrid,0
612,385238,175,Operations,Product Management,2020-01-03 03:49:03,1.676,Onsite,1
613,61267,77,Product,Data Science,2025-12-17 17:22:29,1.215,Onsite,0
614,156228,70,Support,Cybersecurity,2022-02-23 08:47:51,2.909,Onsite,0
615,256886,81,Marketing,MLOps,2024-06-28 22:30:56,1.359,Onsite,0
616,43297,96,Product,Data Engineering,2019-02-11 12:23:42,2.764,Remote,0
617,93144,199,HR,Quality Assurance,2020-06-18 20:45:12,3.455,Hybrid,0
618,1995,174,Engineering,Data Science,2019-12-05 09:20:37,1.204,Onsite,0
619,75923,94,IT,MLOps,2022-12-06 20:48:12,2.247,Onsite,0
620,238740,81,Sales,Software Engineering,2019-05-20 12:11:26,1.685,Onsite,1
621,252857,80,Product,Machine Learning,2024-09-10 12:20:11,2.672,Remote,0
622,387916,132,Data,Quality Assurance,2019-03-21 00:30:37,0.497,Remote,0
623,219100,55,IT,Machine Learning,2024-07-19 23:15:31,0.529,Onsite,0
624,85863,73,Operations,Data Science,2025-11-18 18:24:21,1.766,Onsite,0
625,349745,81,Data,Data Engineering,2019-02-04 08:43:22,0.502,Onsite,0
626,119797,93,Product,Quality Assurance,2024-04-13 08:51:02,3.588,Remote,0
627,366202,94,Operations,Cybersecurity,2020-08-24 11:26:39,2.662,Hybrid,0
628,133348,199,Support,Quality Assurance,2020-08-16 06:32:14,2.226,Hybrid,0
629,314337,77,Marketing,Product Management,2025-12-07 23:46:00,0.284,Onsite,0
630,97355,11,Finance,Software Engineering,2022-12-02 00:09:02,3.743,Onsite,0
