offer_id,application_id,offered_ctc_lpa,joining_bonus_lakhs,status,offer_date,expected_joining_date
24333,359388,10.2,0.0,Accepted,2019-02-13 10:02:27,2023-06-11 12:52:33
15742,113307,66.0,1.5,Accepted,2019-02-13 10:44:46,2025-10-15 06:47:51
19660,1723,58.2,0.0,Accepted,2019-02-13 12:18:01,2022-05-11 10:24:06
57496,283137,52.9,0.5,Accepted,2019-02-13 12:48:06,2021-05-08 07:37:41
1160,50678,14.9,0.0,Accepted,2019-02-13 12:49:54,2024-04-16 05:08:52
15049,116076,69.5,0.5,Accepted,2019-02-13 14:47:16,2025-04-24 01:36:43
42729,369809,40.2,0.5,Accepted,2019-02-13 15:26:13,2022-06-23 10:11:15
8215,274357,17.8,0.5,Withdrawn,2019-02-13 17:16:34,2022-12-18 02:49:16
57392,20460,16.6,0.5,Declined,2019-02-13 17:49:30,2021-01-10 13:42:24
9111,305252,66.3,0.0,Accepted,2019-02-13 19:01:23,2019-12-03 02:09:12
32942,365662,8.5,0.0,Accepted,2019-02-13 21:57:10,2025-03-14 05:31:51
5188,75423,88.4,0.0,Accepted,2019-02-13 22:24:57,2020-12-17 20:12:56
14758,261679,33.6,0.0,Accepted,2019-02-13 22:31:10,2023-04-11 15:49:56
27606,166329,48.7,0.0,Accepted,2019-02-14 00:46:06,2025-06-29 19:30:06
991,13379,26.0,2.0,Accepted,2019-02-14 01:18:53,2019-05-29 10:48:36
23430,223731,37.2,2.0,Accepted,2019-02-14 01:23:50,2025-04-10 04:37:43
13769,1232,8.9,0.0,Accepted,2019-02-14 01:37:22,2023-10-20 11:49:32
2676,151245,57.5,0.0,Accepted,2019-02-14 03:13:47,2021-05-27 04:40:43
52156,133243,48.2,1.0,Accepted,2019-02-14 03:28:54,2022-09-22 02:56:02
35142,304960,62.9,0.0,Accepted,2019-02-14 03:38:13,2020-04-20 01:22:52
57822,353428,45.2,0.0,Accepted,2019-02-14 04:01:40,2021-03-18 17:02:17
10986,294381,23.4,0.0,Accepted,2019-02-14 04:04:25,2019-11-20 01:45:36
25269,167722,14.5,1.0,Accepted,2019-02-14 04:12:49,2025-11-17 02:55:29
12214,340048,14.9,0.0,Accepted,2019-02-14 04:18:22,2020-05-16 10:38:38
2011,67115,86.9,1.5,Accepted,2019-02-14 04:56:52,2019-04-29 06:22:16
9756,317168,83.9,0.0,Declined,2019-02-14 05:42:14,2025-03-13 02:20:32
31914,336610,84.8,1.0,Accepted,2019-02-14 05:51:31,2019-09-13 07:06:27
1604,123852,50.6,0.5,Declined,2019-02-14 08:24:07,2020-04-10 16:39:00
41720,162937,71.9,0.0,Accepted,2019-02-14 10:14:08,2023-03-02 16:10:43
34520,253042,61.0,0.0,Accepted,2019-02-14 14:31:08,2023-08-28 08:43:37
28728,64973,83.4,1.5,Accepted,2019-02-14 16:58:04,2021-08-07 16:21:18
401,24191,47.0,0.0,Accepted,2019-02-14 17:24:05,2019-10-13 11:56:35
59217,111781,20.7,0.5,Accepted,2019-02-14 19:28:14,2021-05-29 08:24:20
51514,901,37.2,0.0,Accepted,2019-02-14 19:34:41,2022-07-31 12:39:39
45962,237698,41.1,0.5,Accepted,2019-02-14 19:46:08,2019-10-22 19:20:32
15436,139549,9.9,0.0,Accepted,2019-02-14 20:12:29,2023-09-18 20:29:04
55872,319893,58.1,1.5,Accepted,2019-02-14 20:32:17,2019-08-23 19:51:36
8945,109535,62.2,0.0,Accepted,2019-02-14 20:55:32,2024-11-27 13:50:12
39312,32802,75.2,1.5,Declined,2019-02-14 21:18:40,2026-01-09 13:44:04
21113,47634,83.5,0.0,Withdrawn,2019-02-15 00:00:14,2023-04-27 19:37:10
12131,81243,65.9,0.0,Accepted,2019-02-15 02:59:41,2023-02-15 12:42:20
47739,202353,30.1,1.0,Accepted,2019-02-15 03:44:12,2023-07-10 02:45:45
41064,109444,56.6,0.0,Accepted,2019-02-15 05:13:27,2024-04-29 07:44:10
22423,50715,41.2,2.0,Accepted,2019-02-15 05:17:39,2019-03-19 03:48:20
3534,188882,47.8,0.0,Declined,2019-02-15 05:36:38,2019-12-07 22:02:20
31564,397451,76.5,0.0,Declined,2019-02-15 05:39:32,2025-08-29 14:02:08
39723,337062,6.1,0.5,Declined,2019-02-15 06:39:26,2023-01-25 11:31:40
11980,167457,20.9,0.0,Withdrawn,2019-02-15 12:51:13,2023-03-04 05:13:38
30159,309981,10.6,1.5,Declined,2019-02-15 13:19:44,2025-01-25 09:07:07
7862,60405,25.4,0.0,Accepted,2019-02-15 14:13:57,2020-04-03 16:47:51
28616,321645,86.0,1.5,Withdrawn,2019-02-15 17:34:59,2021-05-06 04:35:06
33420,154272,30.5,0.0,Accepted,2019-02-15 18:02:49,2020-08-01 19:50:09
24690,379700,72.5,0.0,Accepted,2019-02-15 18:41:56,2024-09-22 01:29:30
52173,26161,62.5,1.0,Accepted,2019-02-15 19:14:50,2022-03-20 10:17:22
29848,299345,55.8,0.0,Accepted,2019-02-15 20:37:24,2020-05-10 15:27:27
27742,122070,14.3,0.0,Accepted,2019-02-15 20:55:30,2024-01-07 04:20:23
1071,183714,36.9,0.0,Declined,2019-02-15 21:21:52,2024-06-09 11:11:28
13076,287897,78.2,0.5,Expired,2019-02-15 23:02:01,2020-01-24 00:43:11
56691,78831,40.2,0.0,Accepted,2019-02-15 23:58:35,2025-11-13 10:18:07
53232,263585,28.9,0.5,Accepted,2019-02-16 01:02:24,2021-01-18 03:22:52
32771,161281,56.8,0.0,Accepted,2019-02-16 01:51:02,2023-02-02 20:44:19
24092,99683,61.6,0.0,Accepted,2019-02-16 02:03:36,2019-05-18 05:34:58
56320,182213,15.2,0.5,Accepted,2019-02-16 02:55:02,2021-03-14 06:02:45
56600,241475,7.8,0.0,Accepted,2019-02-16 05:41:58,2025-04-26 13:01:28
36282,29570,30.7,0.0,Declined,2019-02-16 06:27:34,2020-03-02 14:01:13
46431,15613,43.8,0.5,Withdrawn,2019-02-16 07:19:35,2019-07-06 14:33:02
41896,323668,41.1,0.0,Accepted,2019-02-16 11:36:58,2020-11-02 06:42:08
25361,212803,42.7,0.5,Declined,2019-02-16 15:36:23,2020-09-26 06:40:55
32312,139727,62.6,0.0,Accepted,2019-02-16 16:10:14,2022-08-02 20:26:09
1861,153370,45.2,1.0,Accepted,2019-02-16 16:16:31,2023-12-26 07:59:36
39362,379863,51.3,0.0,Declined,2019-02-16 17:29:20,2022-08-10 19:20:35
36023,154174,35.8,0.0,Accepted,2019-02-16 17:55:41,2021-04-27 06:44:39
20647,160272,80.7,0.0,Declined,2019-02-16 18:22:21,2025-09-21 08:45:46
46436,280453,9.1,0.5,Declined,2019-02-16 19:10:15,2019-06-23 08:11:07
51967,395377,78.4,0.5,Accepted,2019-02-16 21:42:01,2022-12-29 05:07:50
58480,296371,76.7,0.0,Accepted,2019-02-16 22:01:44,2022-02-26 17:54:08
32688,209274,76.4,0.5,Accepted,2019-02-16 22:11:50,2025-02-24 21:27:29
41707,215796,31.2,0.0,Declined,2019-02-17 01:45:31,2020-06-09 23:57:44
51064,237045,29.0,0.5,Accepted,2019-02-17 02:41:42,2020-04-21 01:28:30
50977,62049,49.2,0.0,Accepted,2019-02-17 03:06:04,2019-11-25 15:24:45
4447,308357,44.9,1.0,Declined,2019-02-17 03:27:28,2022-09-14 00:24:45
26965,330004,37.3,0.5,Accepted,2019-02-17 03:34:39,2023-07-30 08:31:37
16899,158817,65.5,0.5,Accepted,2019-02-17 03:43:56,2021-11-12 10:25:01
7609,71754,77.2,1.0,Declined,2019-02-17 06:29:27,2021-06-18 03:59:23
9201,36933,62.5,0.0,Accepted,2019-02-17 07:52:48,2019-05-25 09:06:12
55615,277751,76.5,0.0,Accepted,2019-02-17 11:32:21,2019-10-23 00:10:18
17277,239381,24.9,0.0,Accepted,2019-02-17 11:40:21,2019-09-25 05:20:49
25615,279531,72.9,2.0,Accepted,2019-02-17 12:47:01,2021-11-08 03:00:37
48014,118767,21.6,2.0,Accepted,2019-02-17 13:20:10,2021-06-21 03:09:09
38937,396867,54.1,0.0,Accepted,2019-02-17 13:22:53,2019-04-18 20:12:54
13464,313246,64.3,0.0,Withdrawn,2019-02-17 15:25:21,2022-08-22 15:54:24
22953,193540,51.6,2.0,Accepted,2019-02-17 17:29:25,2025-07-01 12:32:14
45581,41314,64.5,2.0,Accepted,2019-02-17 17:54:19,2019-07-28 09:18:05
16303,19972,27.2,1.5,Declined,2019-02-17 18:30:50,2022-05-15 08:41:52
21914,174046,47.6,0.5,Declined,2019-02-17 18:56:45,2023-02-13 09:25:02
43349,241545,19.4,0.5,Accepted,2019-02-17 19:50:03,2019-10-07 11:00:10
28703,130453,25.8,2.0,Accepted,2019-02-17 20:01:12,2020-03-03 16:35:13
59846,150428,59.9,1.0,Accepted,2019-02-17 20:46:50,2021-09-19 03:58:07
17152,266643,29.2,0.0,Accepted,2019-02-17 20:51:11,2021-09-15 22:35:09
15530,131813,61.3,0.5,Accepted,2019-02-17 23:09:47,2021-09-21 00:49:47
10265,20207,8.1,0.0,Accepted,2019-02-18 01:12:29,2024-10-24 21:22:37
30990,194894,78.6,1.0,Withdrawn,2019-02-18 01:27:58,2019-03-28 17:27:14
44344,108946,34.9,0.0,Accepted,2019-02-18 03:29:30,2020-11-08 16:55:31
2386,148247,20.3,1.5,Expired,2019-02-18 03:45:15,2019-08-18 15:55:39
47193,315306,44.5,0.0,Accepted,2019-02-18 09:01:36,2022-09-03 17:41:07
35755,311697,11.1,0.5,Accepted,2019-02-18 09:16:47,2019-04-25 17:43:53
20441,355978,62.7,1.0,Accepted,2019-02-18 09:51:34,2022-03-31 01:13:02
52683,65654,37.5,0.0,Accepted,2019-02-18 11:15:38,2022-05-07 16:56:23
37233,141310,82.5,0.5,Declined,2019-02-18 11:52:14,2019-08-16 22:02:43
15379,185277,5.6,0.0,Accepted,2019-02-18 15:46:54,2021-04-20 20:13:54
59978,293954,26.2,0.0,Accepted,2019-02-18 17:05:06,2021-01-29 18:25:31
22069,398504,12.5,1.5,Accepted,2019-02-18 19:44:43,2022-01-03 23:47:11
5688,223164,69.4,0.5,Accepted,2019-02-18 20:51:52,2022-11-06 21:26:58
20733,50916,19.8,0.5,Accepted,2019-02-18 22:51:37,2024-11-08 03:55:30
58860,256111,39.9,0.5,Declined,2019-02-18 22:54:45,2021-07-26 13:00:13
58379,9048,70.4,0.5,Accepted,2019-02-18 23:49:21,2020-05-05 14:04:04
13540,66535,21.8,1.0,Accepted,2019-02-19 00:10:29,2024-05-28 17:52:17
29834,280696,38.8,0.0,Accepted,2019-02-19 00:26:08,2023-08-10 17:24:52
40453,232998,8.1,0.0,Accepted,2019-02-19 00:33:20,2020-04-02 12:13:03
24564,42761,10.4,0.0,Declined,2019-02-19 01:00:51,2025-12-24 18:22:29
2710,201811,53.2,0.0,Accepted,2019-02-19 01:58:20,2025-06-06 23:25:13
46200,120367,83.4,1.0,Declined,2019-02-19 02:41:06,2022-03-23 22:07:34
13768,69593,86.1,0.0,Accepted,2019-02-19 05:21:34,2026-01-04 23:33:15
57729,144494,14.9,0.0,Declined,2019-02-19 07:09:54,2020-01-22 21:27:58
13771,295628,6.9,0.0,Accepted,2019-02-19 08:00:13,2025-08-11 01:25:54
16769,228840,37.4,0.0,Accepted,2019-02-19 08:21:14,2024-12-20 18:24:48
13960,101857,61.0,0.0,Accepted,2019-02-19 08:35:01,2024-12-17 19:07:39
29442,383552,71.6,1.0,Accepted,2019-02-19 08:52:46,2020-04-24 03:22:39
12731,24285,85.2,1.0,Accepted,2019-02-19 09:08:31,2021-06-18 15:55:06
11904,51565,34.4,0.5,Accepted,2019-02-19 09:39:31,2020-06-18 02:58:02
1204,236710,66.9,0.0,Accepted,2019-02-19 10:22:30,2020-07-13 16:58:57
55923,251564,52.0,1.0,Accepted,2019-02-19 12:59:49,2019-12-25 12:48:42
11620,135901,8.0,0.0,Accepted,2019-02-19 13:15:10,2023-06-11 16:37:17
19732,32032,21.7,0.5,Accepted,2019-02-19 14:43:40,2021-03-03 14:02:25
26293,384335,14.0,0.0,Accepted,2019-02-19 15:01:16,2022-08-06 16:08:50
11867,111578,49.6,1.0,Accepted,2019-02-19 15:16:00,2021-01-07 06:19:12
24569,224978,81.6,0.0,Accepted,2019-02-19 16:23:39,2023-07-03 02:15:56
30191,195301,32.4,0.0,Accepted,2019-02-19 16:28:33,2019-06-13 06:08:54
32129,5160,84.1,0.0,Withdrawn,2019-02-19 17:17:51,2024-07-11 01:22:11
46322,44313,84.1,1.0,Accepted,2019-02-19 18:07:01,2021-02-25 12:11:53
48549,184315,37.2,0.0,Accepted,2019-02-19 19:15:33,2020-07-29 17:53:58
12403,176352,81.1,0.5,Accepted,2019-02-19 19:37:00,2019-07-23 13:04:59
46840,113665,11.1,1.0,Accepted,2019-02-19 20:52:50,2021-09-07 18:54:41
3863,161606,22.3,0.5,Withdrawn,2019-02-19 20:58:47,2022-02-27 00:23:51
8096,298439,57.7,0.5,Declined,2019-02-20 00:24:02,2020-02-04 21:15:23
6558,154195,7.7,0.0,Accepted,2019-02-20 00:30:12,2021-10-13 18:21:11
18229,97051,70.3,0.0,Accepted,2019-02-20 01:19:54,2021-12-08 16:45:12
6631,37975,84.5,0.0,Accepted,2019-02-20 04:06:01,2025-05-03 12:31:08
58060,192073,88.1,0.5,Accepted,2019-02-20 04:18:24,2020-03-24 23:57:02
49455,135567,65.5,0.0,Declined,2019-02-20 04:27:22,2025-08-20 10:38:02
36715,131332,65.2,1.0,Accepted,2019-02-20 09:26:26,2022-12-23 11:25:02
24318,65826,46.9,0.0,Accepted,2019-02-20 09:50:45,2025-12-11 11:04:59
26288,87329,10.5,0.0,Accepted,2019-02-20 11:45:50,2020-04-22 19:23:03
39346,85144,64.3,1.0,Accepted,2019-02-20 12:38:15,2025-02-23 06:47:00
37628,244993,52.1,0.0,Declined,2019-02-20 14:06:37,2020-02-01 19:30:20
34122,20341,48.0,0.0,Accepted,2019-02-20 14:14:58,2022-05-14 00:42:07
53246,325353,5.1,1.0,Accepted,2019-02-20 14:32:34,2021-09-13 18:20:33
8852,121221,76.3,0.0,Accepted,2019-02-20 14:46:09,2019-11-17 10:42:17
47752,44989,75.2,2.0,Accepted,2019-02-20 15:11:44,2022-08-18 12:18:08
25708,292537,85.0,1.0,Declined,2019-02-20 15:26:29,2021-03-10 19:35:20
12168,193646,25.5,0.0,Accepted,2019-02-20 15:34:44,2019-12-29 10:15:42
35954,360321,12.3,0.0,Accepted,2019-02-20 15:36:11,2024-11-17 12:38:18
56343,338879,58.7,0.5,Accepted,2019-02-20 16:34:00,2024-11-03 01:20:06
10354,220700,75.9,2.0,Accepted,2019-02-20 16:40:50,2025-09-14 10:06:46
44688,38178,82.3,1.0,Accepted,2019-02-20 17:28:48,2024-07-13 01:43:35
10395,115384,22.2,0.5,Declined,2019-02-20 20:04:56,2022-08-18 21:32:24
24807,201193,69.2,1.0,Accepted,2019-02-20 20:20:49,2024-02-07 06:31:21
46020,222515,41.1,0.0,Accepted,2019-02-20 21:55:07,2019-04-01 16:08:22
41266,179624,10.4,0.5,Declined,2019-02-20 22:38:16,2022-08-18 08:17:45
271,350786,29.8,0.0,Expired,2019-02-21 01:31:50,2025-11-29 02:48:58
11869,139300,37.5,0.0,Accepted,2019-02-21 05:04:32,2019-09-29 09:51:16
20285,201386,66.8,0.0,Accepted,2019-02-21 05:40:10,2020-07-03 09:43:25
54431,291531,37.3,1.0,Declined,2019-02-21 08:01:04,2020-10-26 04:20:10
40889,382886,28.6,0.5,Accepted,2019-02-21 08:48:40,2026-02-21 07:33:11
9344,242192,77.2,0.0,Accepted,2019-02-21 10:44:29,2019-07-25 02:14:52
54012,66657,56.8,1.0,Accepted,2019-02-21 11:53:10,2021-07-01 16:34:27
23558,52926,82.0,1.5,Withdrawn,2019-02-21 12:47:00,2020-02-07 10:37:07
15522,361777,25.1,1.0,Declined,2019-02-21 14:02:48,2019-09-25 10:51:27
19973,273168,48.4,0.5,Accepted,2019-02-21 15:28:41,2022-12-28 11:35:44
20793,378422,84.8,0.0,Accepted,2019-02-21 15:30:36,2021-03-05 14:38:22
31362,41814,47.7,0.0,Accepted,2019-02-21 16:25:52,2025-01-28 06:24:30
58600,30178,19.1,0.0,Accepted,2019-02-21 16:41:14,2022-09-10 10:59:32
13621,110667,48.9,0.0,Accepted,2019-02-21 17:16:49,2020-01-01 22:52:25
34426,225384,6.1,0.0,Withdrawn,2019-02-21 17:54:47,2020-08-30 16:11:26
53310,219543,20.3,1.5,Accepted,2019-02-21 19:46:40,2023-04-29 10:28:38
50367,270593,61.7,0.0,Accepted,2019-02-22 01:07:01,2021-02-26 21:29:08
9387,131129,49.2,0.5,Accepted,2019-02-22 01:11:57,2019-09-15 07:22:00
50995,43816,44.8,1.0,Accepted,2019-02-22 01:14:01,2025-09-09 22:23:33
19559,55849,19.4,0.5,Accepted,2019-02-22 02:34:26,2021-01-04 19:18:37
35396,314095,13.6,0.0,Accepted,2019-02-22 06:31:57,2025-11-13 15:43:20
33522,112269,27.3,2.0,Accepted,2019-02-22 06:50:55,2023-08-21 06:20:34
2328,301484,65.5,0.0,Accepted,2019-02-22 06:55:50,2022-01-17 03:07:19
37640,261221,12.4,0.0,Accepted,2019-02-22 07:13:21,2019-12-26 18:41:00
25171,325336,28.6,0.0,Accepted,2019-02-22 08:43:17,2021-06-02 15:52:27
49611,38426,65.5,0.5,Accepted,2019-02-22 08:52:15,2021-04-13 23:04:49
2692,306160,49.3,0.0,Accepted,2019-02-22 09:32:02,2022-09-24 20:10:35
21007,197490,30.3,1.5,Accepted,2019-02-22 11:20:28,2024-10-22 05:22:03
15529,37427,50.8,0.0,Accepted,2019-02-22 11:28:17,2024-03-29 01:13:13
30902,354567,64.2,1.0,Accepted,2019-02-22 12:16:16,2022-03-08 10:45:25
55219,58374,7.0,0.0,Declined,2019-02-22 13:10:21,2023-06-22 10:59:22
42785,22997,42.7,2.0,Declined,2019-02-22 14:31:47,2021-05-04 04:29:24
30004,209560,26.4,0.0,Declined,2019-02-22 14:50:43,2023-09-10 22:55:44
12124,19649,9.5,1.5,Accepted,2019-02-22 15:31:39,2020-03-16 09:45:37
40489,395912,78.9,0.0,Accepted,2019-02-22 19:18:32,2020-04-11 13:53:48
44311,307412,39.5,0.0,Accepted,2019-02-22 19:50:04,2020-03-08 14:05:01
5288,163078,24.8,1.5,Accepted,2019-02-22 19:57:29,2019-06-02 04:43:24
34372,328587,28.8,0.0,Accepted,2019-02-22 20:12:21,2024-01-16 21:14:57
43499,33560,38.6,3.0,Declined,2019-02-22 20:32:14,2020-04-13 10:44:46
33570,354864,40.1,0.0,Accepted,2019-02-22 23:05:47,2024-10-28 17:47:06
40144,145079,70.6,0.0,Accepted,2019-02-23 00:10:46,2021-08-09 02:39:51
9603,154755,32.4,1.0,Declined,2019-02-23 02:26:45,2024-09-06 20:42:23
47450,368590,76.3,2.0,Accepted,2019-02-23 04:34:28,2026-02-03 00:37:29
4732,249176,66.9,1.0,Accepted,2019-02-23 05:03:14,2023-05-03 11:25:42
26723,187704,75.8,0.5,Accepted,2019-02-23 06:33:22,2025-09-04 12:24:34
39247,71209,18.4,0.5,Withdrawn,2019-02-23 06:44:28,2024-01-30 11:23:50
3286,168516,50.3,0.5,Withdrawn,2019-02-23 07:41:21,2022-07-03 15:38:40
54029,50639,41.8,0.5,Expired,2019-02-23 09:33:02,2019-09-08 11:03:46
29647,348508,49.4,0.0,Accepted,2019-02-23 11:51:24,2021-06-05 08:35:44
47152,19009,12.1,0.0,Withdrawn,2019-02-23 13:58:07,2026-02-28 04:44:11
57805,342926,79.0,0.0,Accepted,2019-02-23 16:21:33,2023-04-20 20:17:10
53280,64511,31.1,0.5,Accepted,2019-02-23 17:39:51,2020-05-13 00:04:00
48859,67138,16.5,0.5,Accepted,2019-02-23 18:03:09,2024-07-05 10:18:20
55524,211781,36.6,1.5,Accepted,2019-02-23 19:41:37,2020-12-04 08:35:21
23958,205575,89.1,0.0,Withdrawn,2019-02-23 22:43:59,2022-03-14 08:05:15
20490,135100,37.0,0.0,Accepted,2019-02-23 22:57:09,2019-05-08 03:50:48
21818,308383,24.6,0.0,Accepted,2019-02-23 23:08:52,2022-12-13 19:24:01
11285,155535,72.9,0.0,Accepted,2019-02-24 02:29:15,2025-09-15 21:47:54
47656,68149,55.4,0.0,Accepted,2019-02-24 04:21:57,2019-11-23 01:59:49
34248,199981,77.3,0.0,Accepted,2019-02-24 04:42:30,2021-08-13 20:32:18
56836,363604,6.0,1.5,Accepted,2019-02-24 05:39:50,2022-06-15 08:23:16
11803,204867,87.7,0.0,Accepted,2019-02-24 07:28:56,2023-11-18 05:58:03
17248,216915,24.9,0.0,Declined,2019-02-24 07:50:11,2026-02-01 16:10:58
14619,131554,7.2,0.0,Accepted,2019-02-24 08:17:06,2022-08-04 05:39:02
8077,139574,16.4,0.0,Accepted,2019-02-24 09:02:23,2019-10-05 21:14:17
48077,178917,29.9,0.0,Accepted,2019-02-24 09:38:06,2025-07-21 23:31:32
33664,382674,71.3,0.0,Declined,2019-02-24 11:30:24,2025-10-07 17:17:59
5146,233636,19.9,0.0,Expired,2019-02-24 12:13:36,2025-08-22 23:18:04
15651,78366,53.5,0.0,Accepted,2019-02-24 12:20:08,2021-12-13 12:17:33
3871,314107,14.3,0.5,Accepted,2019-02-24 12:20:40,2024-05-27 16:22:12
9180,57864,79.8,0.0,Accepted,2019-02-24 13:44:19,2024-01-26 20:35:45
26462,193741,5.5,0.0,Declined,2019-02-24 14:10:16,2025-11-06 09:34:53
3735,225127,32.0,0.5,Withdrawn,2019-02-24 14:21:45,2025-05-02 16:06:47
36331,71745,66.5,0.0,Expired,2019-02-24 15:21:22,2022-02-08 11:00:55
58630,289730,48.8,0.5,Accepted,2019-02-24 15:39:18,2021-11-24 03:21:25
1674,213299,64.4,0.0,Accepted,2019-02-24 16:09:05,2023-08-16 08:46:34
8431,248833,88.2,0.0,Accepted,2019-02-24 17:36:15,2024-11-07 20:37:46
51437,168138,16.3,2.0,Accepted,2019-02-24 20:41:12,2021-05-24 16:32:10
34399,197792,52.2,0.0,Accepted,2019-02-24 21:20:51,2024-10-04 23:21:52
54731,388867,46.9,1.5,Accepted,2019-02-24 23:39:19,2020-02-04 20:36:38
6622,100834,32.0,0.0,Declined,2019-02-25 00:46:42,2021-03-23 15:03:28
8570,170415,73.8,1.0,Accepted,2019-02-25 01:32:08,2022-06-06 14:13:08
57637,81785,12.5,0.5,Accepted,2019-02-25 01:57:23,2024-07-26 07:40:25
44148,239966,51.9,0.5,Accepted,2019-02-25 02:34:48,2025-12-17 09:25:42
28466,313648,51.6,1.5,Accepted,2019-02-25 03:50:48,2020-12-05 11:41:02
38660,88727,30.0,0.0,Accepted,2019-02-25 04:18:07,2022-10-13 06:27:59
15686,325508,71.4,0.5,Withdrawn,2019-02-25 08:44:55,2021-05-19 13:31:18
47904,179177,76.2,0.5,Accepted,2019-02-25 09:38:00,2019-08-04 19:25:54
55402,261153,27.2,0.0,Accepted,2019-02-25 11:02:28,2021-09-28 17:33:51
1895,237869,31.0,2.0,Accepted,2019-02-25 11:27:40,2024-01-12 14:02:11
39767,397663,25.5,0.0,Expired,2019-02-25 11:29:51,2022-04-19 14:36:06
36389,74260,22.3,0.5,Accepted,2019-02-25 16:03:48,2023-04-20 04:07:50
2895,309935,56.2,1.5,Accepted,2019-02-25 16:54:27,2024-09-28 16:49:54
22171,357216,28.1,0.0,Accepted,2019-02-25 17:21:26,2025-03-28 19:20:26
18142,146092,18.3,0.0,Accepted,2019-02-25 18:12:55,2019-05-12 07:32:05
39818,22013,82.2,0.5,Accepted,2019-02-25 18:59:41,2021-11-02 12:11:51
12430,296355,14.4,0.0,Withdrawn,2019-02-25 19:21:07,2021-06-22 08:17:54
31813,77080,74.0,0.0,Declined,2019-02-25 19:38:41,2019-05-03 19:59:53
23650,373904,66.4,0.0,Accepted,2019-02-25 19:54:32,2020-02-25 07:30:02
39421,48656,20.8,0.0,Declined,2019-02-25 21:20:34,2021-12-08 12:08:35
30951,267897,86.9,0.0,Accepted,2019-02-25 21:57:24,2022-01-15 22:18:41
40337,325748,22.7,0.5,Withdrawn,2019-02-26 00:57:52,2025-03-16 08:07:22
12985,196641,48.7,0.0,Accepted,2019-02-26 01:06:19,2021-12-13 21:43:13
25458,239957,88.8,1.5,Accepted,2019-02-26 01:45:00,2024-09-30 08:51:16
58095,245800,38.7,0.0,Accepted,2019-02-26 03:23:30,2021-06-14 12:33:45
14612,389343,42.4,0.0,Accepted,2019-02-26 04:39:40,2019-04-19 23:27:46
53127,208034,81.9,0.0,Expired,2019-02-26 04:44:45,2025-12-01 10:51:38
36782,145415,53.5,1.0,Accepted,2019-02-26 07:47:57,2020-12-07 01:58:16
2476,118708,45.0,1.0,Accepted,2019-02-26 08:01:13,2019-02-19 21:36:15
44680,165738,8.3,0.5,Accepted,2019-02-26 08:06:48,2022-01-02 17:54:47
216,61233,21.3,2.0,Accepted,2019-02-26 11:35:50,2019-07-09 07:41:39
31172,140750,52.4,0.5,Declined,2019-02-26 12:55:10,2023-02-12 07:20:24
16583,133136,52.5,1.0,Accepted,2019-02-26 13:00:14,2019-09-24 15:41:47
19289,177814,79.6,1.0,Accepted,2019-02-26 16:03:28,2025-09-19 22:49:30
25260,82503,17.2,0.5,Declined,2019-02-26 20:00:38,2021-11-09 04:45:27
8218,331392,8.0,0.5,Accepted,2019-02-26 20:14:40,2021-10-17 02:14:02
49835,218022,58.7,0.0,Accepted,2019-02-26 21:16:18,2021-03-14 10:00:07
51757,301426,47.6,0.0,Withdrawn,2019-02-26 21:37:23,2020-06-02 15:04:40
48594,127071,41.5,1.0,Accepted,2019-02-26 23:00:47,2024-12-30 12:05:47
15779,207260,27.1,0.5,Expired,2019-02-26 23:20:11,2020-03-30 02:58:40
37436,151442,46.3,0.5,Accepted,2019-02-26 23:28:50,2019-05-26 12:55:52
29793,181018,42.3,0.0,Accepted,2019-02-27 00:23:14,2022-01-23 00:42:48
51499,224479,24.1,0.0,Accepted,2019-02-27 01:25:46,2023-10-25 16:48:19
39803,323021,58.4,0.0,Declined,2019-02-27 02:50:44,2021-06-29 05:22:17
43043,231583,62.8,1.0,Accepted,2019-02-27 02:58:36,2024-04-01 02:08:33
1781,321071,31.1,1.0,Declined,2019-02-27 03:25:43,2023-07-29 15:17:33
46698,284868,44.8,0.0,Accepted,2019-02-27 04:21:07,2022-08-12 06:35:17
14702,51777,11.6,0.0,Accepted,2019-02-27 04:28:28,2022-02-18 10:22:25
20450,209889,39.9,0.0,Accepted,2019-02-27 04:51:52,2022-01-08 16:54:00
30356,319980,4.6,0.0,Accepted,2019-02-27 05:28:06,2022-12-15 15:48:13
42066,176968,31.6,0.5,Accepted,2019-02-27 06:58:57,2019-12-16 14:55:09
53502,344620,29.7,0.0,Accepted,2019-02-27 08:42:35,2021-01-07 02:00:23
2812,336449,50.7,2.0,Accepted,2019-02-27 09:58:36,2019-03-21 06:57:56
37706,276523,54.0,1.0,Accepted,2019-02-27 10:25:21,2021-03-31 07:10:04
10227,124157,42.4,0.5,Accepted,2019-02-27 11:26:46,2021-06-11 17:49:30
25318,95925,34.3,0.0,Accepted,2019-02-27 11:41:18,2020-10-29 05:05:05
6198,53797,50.2,0.0,Accepted,2019-02-27 13:56:23,2019-09-17 06:11:07
7021,389548,12.6,0.5,Accepted,2019-02-27 14:14:20,2023-08-12 15:38:27
15270,4422,29.5,0.0,Accepted,2019-02-27 14:29:15,2021-07-18 08:47:07
15280,143541,8.0,1.5,Accepted,2019-02-27 14:33:25,2023-09-21 11:49:25
59290,20699,54.4,0.0,Accepted,2019-02-27 14:44:07,2025-11-08 14:14:23
